Date,Close
2014-10-01,28.780000686645508
2014-10-02,28.834999084472656
2014-10-03,28.920000076293945
2014-10-06,28.899999618530273
2014-10-07,28.540000915527344
2014-10-08,28.899999618530273
2014-10-09,28.46500015258789
2014-10-10,28.260000228881836
2014-10-13,28.0
2014-10-14,28.420000076293945
2014-10-15,27.899999618530273
2014-10-16,27.93000030517578
2014-10-17,28.5049991607666
2014-10-20,28.610000610351562
2014-10-21,29.084999084472656
2014-10-22,28.84000015258789
2014-10-23,29.040000915527344
2014-10-24,29.270000457763672
2014-10-27,29.375
2014-10-28,29.770000457763672
2014-10-29,29.950000762939453
2014-10-30,30.020000457763672
2014-10-31,29.864999771118164
2014-11-03,29.665000915527344
2014-11-04,29.739999771118164
2014-11-05,29.895000457763672
2014-11-06,29.764999389648438
2014-11-07,29.44499969482422
2014-11-10,29.530000686645508
2014-11-11,29.520000457763672
2014-11-12,29.604999542236328
2014-11-13,29.56999969482422
2014-11-14,29.655000686645508
2014-11-17,29.565000534057617
2014-11-18,29.549999237060547
2014-11-19,29.530000686645508
2014-11-20,29.5
2014-11-21,29.8799991607666
2014-11-24,30.104999542236328
2014-11-25,30.0
2014-11-26,29.84000015258789
2014-11-28,29.864999771118164
2014-12-01,29.635000228881836
2014-12-02,29.809999465942383
2014-12-03,29.850000381469727
2014-12-04,29.71500015258789
2014-12-05,29.7549991607666
2014-12-08,29.989999771118164
2014-12-09,29.895000457763672
2014-12-10,29.719999313354492
2014-12-11,29.78499984741211
2014-12-12,29.139999389648438
2014-12-15,28.764999389648438
2014-12-16,28.905000686645508
2014-12-17,29.53499984741211
2014-12-18,30.15999984741211
2014-12-19,30.59000015258789
2014-12-22,30.829999923706055
2014-12-23,30.969999313354492
2014-12-24,30.969999313354492
2014-12-26,30.969999313354492
2014-12-29,31.0
2014-12-30,30.989999771118164
2014-12-31,30.545000076293945
2015-01-02,30.540000915527344
2015-01-05,29.739999771118164
2015-01-06,29.475000381469727
2015-01-07,29.65999984741211
2015-01-08,29.950000762939453
2015-01-09,29.315000534057617
2015-01-12,29.145000457763672
2015-01-13,29.0
2015-01-14,28.774999618530273
2015-01-15,28.68000030517578
2015-01-16,29.09000015258789
2015-01-20,29.0049991607666
2015-01-21,29.049999237060547
2015-01-22,29.575000762939453
2015-01-23,29.364999771118164
2015-01-26,29.510000228881836
2015-01-27,29.2549991607666
2015-01-28,28.68000030517578
2015-01-29,28.825000762939453
2015-01-30,28.540000915527344
2015-02-02,29.084999084472656
2015-02-03,29.545000076293945
2015-02-04,30.34000015258789
2015-02-05,30.489999771118164
2015-02-06,30.639999389648438
2015-02-09,30.56999969482422
2015-02-10,30.725000381469727
2015-02-11,30.915000915527344
2015-02-12,30.899999618530273
2015-02-13,31.065000534057617
2015-02-17,31.174999237060547
2015-02-18,30.875
2015-02-19,30.889999389648438
2015-02-20,31.065000534057617
2015-02-23,30.71500015258789
2015-02-24,31.030000686645508
2015-02-25,30.975000381469727
2015-02-26,31.09000015258789
2015-02-27,31.125
2015-03-02,31.28499984741211
2015-03-03,31.139999389648438
2015-03-04,31.174999237060547
2015-03-05,31.399999618530273
2015-03-06,31.079999923706055
2015-03-09,31.149999618530273
2015-03-10,30.524999618530273
2015-03-11,30.7450008392334
2015-03-12,31.325000762939453
2015-03-13,31.065000534057617
2015-03-16,31.479999542236328
2015-03-17,31.440000534057617
2015-03-18,31.809999465942383
2015-03-19,31.545000076293945
2015-03-20,31.94499969482422
2015-03-23,31.93000030517578
2015-03-24,31.799999237060547
2015-03-25,31.674999237060547
2015-03-26,31.75
2015-03-27,31.774999618530273
2015-03-30,32.099998474121094
2015-03-31,32.005001068115234
2015-04-01,31.78499984741211
2015-04-02,31.790000915527344
2015-04-06,31.985000610351562
2015-04-07,31.895000457763672
2015-04-08,32.119998931884766
2015-04-09,32.26499938964844
2015-04-10,32.2599983215332
2015-04-13,32.185001373291016
2015-04-14,32.279998779296875
2015-04-15,32.36000061035156
2015-04-16,32.2400016784668
2015-04-17,31.989999771118164
2015-04-20,32.224998474121094
2015-04-21,31.93000030517578
2015-04-22,32.03499984741211
2015-04-23,32.084999084472656
2015-04-24,32.095001220703125
2015-04-27,32.0099983215332
2015-04-28,32.209999084472656
2015-04-29,31.93000030517578
2015-04-30,31.520000457763672
2015-05-01,31.55500030517578
2015-05-04,31.760000228881836
2015-05-05,31.864999771118164
2015-05-06,31.770000457763672
2015-05-07,31.875
2015-05-08,32.11000061035156
2015-05-11,31.94499969482422
2015-05-12,31.684999465942383
2015-05-13,31.799999237060547
2015-05-14,31.885000228881836
2015-05-15,31.834999084472656
2015-05-18,31.96500015258789
2015-05-19,32.125
2015-05-20,32.35499954223633
2015-05-21,31.44499969482422
2015-05-22,31.354999542236328
2015-05-26,30.8700008392334
2015-05-27,31.229999542236328
2015-05-28,31.280000686645508
2015-05-29,31.110000610351562
2015-06-01,31.049999237060547
2015-06-02,31.1299991607666
2015-06-03,31.2549991607666
2015-06-04,31.05500030517578
2015-06-05,30.905000686645508
2015-06-08,30.809999465942383
2015-06-09,30.834999084472656
2015-06-10,31.260000228881836
2015-06-11,31.4950008392334
2015-06-12,31.28499984741211
2015-06-15,31.024999618530273
2015-06-16,31.225000381469727
2015-06-17,31.235000610351562
2015-06-18,31.545000076293945
2015-06-19,31.280000686645508
2015-06-22,31.415000915527344
2015-06-23,31.424999237060547
2015-06-24,31.239999771118164
2015-06-25,31.670000076293945
2015-06-26,31.844999313354492
2015-06-29,30.719999313354492
2015-06-30,31.100000381469727
2015-07-01,31.21500015258789
2015-07-02,30.979999542236328
2015-07-06,30.790000915527344
2015-07-07,30.885000228881836
2015-07-08,30.229999542236328
2015-07-09,30.329999923706055
2015-07-10,30.854999542236328
2015-07-13,30.709999084472656
2015-07-14,30.704999923706055
2015-07-15,30.895000457763672
2015-07-16,31.110000610351562
2015-07-17,30.795000076293945
2015-07-20,30.780000686645508
2015-07-21,30.899999618530273
2015-07-22,30.940000534057617
2015-07-23,30.93000030517578
2015-07-24,30.959999084472656
2015-07-27,30.764999389648438
2015-07-28,31.165000915527344
2015-07-29,32.27000045776367
2015-07-30,32.02000045776367
2015-07-31,32.025001525878906
2015-08-03,32.01499938964844
2015-08-04,31.96500015258789
2015-08-05,32.04999923706055
2015-08-06,31.84000015258789
2015-08-07,32.02000045776367
2015-08-10,32.459999084472656
2015-08-11,32.119998931884766
2015-08-12,32.05500030517578
2015-08-13,32.084999084472656
2015-08-14,32.380001068115234
2015-08-17,32.26499938964844
2015-08-18,32.290000915527344
2015-08-19,31.524999618530273
2015-08-20,30.625
2015-08-21,29.600000381469727
2015-08-24,28.145000457763672
2015-08-25,27.614999771118164
2015-08-26,28.459999084472656
2015-08-27,29.315000534057617
2015-08-28,29.334999084472656
2015-08-31,29.299999237060547
2015-09-01,28.325000762939453
2015-09-02,28.725000381469727
2015-09-03,28.774999618530273
2015-09-04,28.19499969482422
2015-09-08,28.78499984741211
2015-09-09,28.4950008392334
2015-09-10,28.850000381469727
2015-09-11,29.06999969482422
2015-09-14,28.899999618530273
2015-09-15,29.28499984741211
2015-09-16,29.420000076293945
2015-09-17,29.05500030517578
2015-09-18,28.575000762939453
2015-09-21,28.850000381469727
2015-09-22,28.520000457763672
2015-09-23,28.709999084472656
2015-09-24,28.7450008392334
2015-09-25,28.915000915527344
2015-09-28,28.5049991607666
2015-09-29,28.860000610351562
2015-09-30,29.065000534057617
2015-10-01,28.979999542236328
2015-10-02,29.235000610351562
2015-10-05,29.65999984741211
2015-10-06,29.71500015258789
2015-10-07,30.145000457763672
2015-10-08,30.405000686645508
2015-10-09,30.3799991607666
2015-10-12,30.415000915527344
2015-10-13,30.2549991607666
2015-10-14,29.8700008392334
2015-10-15,30.450000762939453
2015-10-16,30.670000076293945
2015-10-19,30.514999389648438
2015-10-20,30.639999389648438
2015-10-21,30.670000076293945
2015-10-22,31.110000610351562
2015-10-23,31.725000381469727
2015-10-26,31.7549991607666
2015-10-27,31.575000762939453
2015-10-28,31.989999771118164
2015-10-29,32.209999084472656
2015-10-30,31.875
2015-11-02,32.255001068115234
2015-11-03,32.02000045776367
2015-11-04,32.084999084472656
2015-11-05,32.084999084472656
2015-11-06,32.15999984741211
2015-11-09,31.780000686645508
2015-11-10,32.154998779296875
2015-11-11,32.185001373291016
2015-11-12,31.65999984741211
2015-11-13,31.610000610351562
2015-11-16,31.834999084472656
2015-11-17,31.75
2015-11-18,32.459999084472656
2015-11-19,32.685001373291016
2015-11-20,32.83000183105469
2015-11-23,32.70000076293945
2015-11-24,32.69499969482422
2015-11-25,32.54999923706055
2015-11-27,32.650001525878906
2015-11-30,32.619998931884766
2015-12-01,32.994998931884766
2015-12-02,32.79499816894531
2015-12-03,31.549999237060547
2015-12-04,31.760000228881836
2015-12-07,31.399999618530273
2015-12-08,31.059999465942383
2015-12-09,30.6299991607666
2015-12-10,30.545000076293945
2015-12-11,29.854999542236328
2015-12-14,29.770000457763672
2015-12-15,30.459999084472656
2015-12-16,30.850000381469727
2015-12-17,30.190000534057617
2015-12-18,29.145000457763672
2015-12-21,29.239999771118164
2015-12-22,29.639999389648438
2015-12-23,30.15999984741211
2015-12-24,30.09000015258789
2015-12-28,30.19499969482422
2015-12-29,30.469999313354492
2015-12-30,30.260000228881836
2015-12-31,29.950000762939453
2016-01-04,29.59000015258789
2016-01-05,29.549999237060547
2016-01-06,29.100000381469727
2016-01-07,28.604999542236328
2016-01-08,28.354999542236328
2016-01-11,28.540000915527344
2016-01-12,28.899999618530273
2016-01-13,28.454999923706055
2016-01-14,28.65999984741211
2016-01-15,28.30500030517578
2016-01-19,28.2450008392334
2016-01-20,27.774999618530273
2016-01-21,27.90999984741211
2016-01-22,28.635000228881836
2016-01-25,28.274999618530273
2016-01-26,28.760000228881836
2016-01-27,28.725000381469727
2016-01-28,29.155000686645508
2016-01-29,28.979999542236328
2016-02-01,28.2549991607666
2016-02-02,28.639999389648438
2016-02-03,28.65999984741211
2016-02-04,29.010000228881836
2016-02-05,29.104999542236328
2016-02-08,29.0
2016-02-09,28.96500015258789
2016-02-10,28.7450008392334
2016-02-11,27.799999237060547
2016-02-12,28.655000686645508
2016-02-16,29.065000534057617
2016-02-17,29.53499984741211
2016-02-18,29.579999923706055
2016-02-19,29.65999984741211
2016-02-22,29.850000381469727
2016-02-23,29.684999465942383
2016-02-24,29.815000534057617
2016-02-25,30.165000915527344
2016-02-26,30.084999084472656
2016-02-29,29.760000228881836
2016-03-01,30.53499984741211
2016-03-02,30.704999923706055
2016-03-03,30.489999771118164
2016-03-04,30.514999389648438
2016-03-07,30.274999618530273
2016-03-08,30.030000686645508
2016-03-09,30.21500015258789
2016-03-10,30.184999465942383
2016-03-11,31.135000228881836
2016-03-14,30.825000762939453
2016-03-15,30.774999618530273
2016-03-16,31.229999542236328
2016-03-17,31.69499969482422
2016-03-18,31.760000228881836
2016-03-21,31.639999389648438
2016-03-22,31.670000076293945
2016-03-23,31.700000762939453
2016-03-24,31.350000381469727
2016-03-28,31.579999923706055
2016-03-29,31.59000015258789
2016-03-30,31.864999771118164
2016-03-31,31.56999969482422
2016-04-01,32.060001373291016
2016-04-04,31.795000076293945
2016-04-05,31.860000610351562
2016-04-06,31.829999923706055
2016-04-07,31.5
2016-04-08,31.954999923706055
2016-04-11,32.02000045776367
2016-04-12,32.76499938964844
2016-04-13,33.224998474121094
2016-04-14,33.48500061035156
2016-04-15,33.439998626708984
2016-04-18,33.60499954223633
2016-04-19,33.779998779296875
2016-04-20,34.025001525878906
2016-04-21,33.70000076293945
2016-04-22,33.959999084472656
2016-04-25,33.935001373291016
2016-04-26,34.0
2016-04-27,34.65999984741211
2016-04-28,34.505001068115234
2016-04-29,34.48500061035156
2016-05-02,34.564998626708984
2016-05-03,34.48500061035156
2016-05-04,34.21500015258789
2016-05-05,34.33000183105469
2016-05-06,34.42499923706055
2016-05-09,34.31999969482422
2016-05-10,34.59000015258789
2016-05-11,34.380001068115234
2016-05-12,34.619998931884766
2016-05-13,34.435001373291016
2016-05-16,34.5099983215332
2016-05-17,34.220001220703125
2016-05-18,34.5
2016-05-19,34.29999923706055
2016-05-20,34.3650016784668
2016-05-23,34.25
2016-05-24,34.775001525878906
2016-05-25,34.92499923706055
2016-05-26,34.59000015258789
2016-05-27,34.779998779296875
2016-05-31,34.72999954223633
2016-06-01,34.70500183105469
2016-06-02,34.790000915527344
2016-06-03,34.560001373291016
2016-06-06,34.67499923706055
2016-06-07,34.654998779296875
2016-06-08,34.95000076293945
2016-06-09,34.849998474121094
2016-06-10,34.474998474121094
2016-06-13,34.185001373291016
2016-06-14,34.154998779296875
2016-06-15,34.08000183105469
2016-06-16,34.404998779296875
2016-06-17,34.39500045776367
2016-06-20,34.88999938964844
2016-06-21,35.275001525878906
2016-06-22,35.41999816894531
2016-06-23,35.8849983215332
2016-06-24,34.630001068115234
2016-06-27,33.665000915527344
2016-06-28,34.42499923706055
2016-06-29,35.040000915527344
2016-06-30,36.08000183105469
2016-07-01,36.25
2016-07-05,35.75
2016-07-06,36.10499954223633
2016-07-07,35.709999084472656
2016-07-08,36.244998931884766
2016-07-11,36.33000183105469
2016-07-12,36.599998474121094
2016-07-13,36.63999938964844
2016-07-14,36.849998474121094
2016-07-15,36.68000030517578
2016-07-18,36.60499954223633
2016-07-19,36.60499954223633
2016-07-20,36.724998474121094
2016-07-21,36.665000915527344
2016-07-22,36.744998931884766
2016-07-25,36.625
2016-07-26,36.845001220703125
2016-07-27,36.68000030517578
2016-07-28,36.65999984741211
2016-07-29,36.13999938964844
2016-08-01,35.790000915527344
2016-08-02,35.810001373291016
2016-08-03,35.98500061035156
2016-08-04,35.97999954223633
2016-08-05,36.53499984741211
2016-08-08,36.540000915527344
2016-08-09,36.55500030517578
2016-08-10,36.584999084472656
2016-08-11,36.53499984741211
2016-08-12,36.345001220703125
2016-08-15,36.34000015258789
2016-08-16,36.099998474121094
2016-08-17,36.334999084472656
2016-08-18,36.130001068115234
2016-08-19,36.439998626708984
2016-08-22,36.31999969482422
2016-08-23,36.38999938964844
2016-08-24,36.349998474121094
2016-08-25,36.494998931884766
2016-08-26,36.375
2016-08-29,36.849998474121094
2016-08-30,37.13999938964844
2016-08-31,37.09000015258789
2016-09-01,36.935001373291016
2016-09-02,36.994998931884766
2016-09-06,36.83000183105469
2016-09-07,36.76499938964844
2016-09-08,36.470001220703125
2016-09-09,36.20000076293945
2016-09-12,36.709999084472656
2016-09-13,35.915000915527344
2016-09-14,35.900001525878906
2016-09-15,36.16999816894531
2016-09-16,35.66999816894531
2016-09-19,36.0099983215332
2016-09-20,36.224998474121094
2016-09-21,36.75
2016-09-22,36.7599983215332
2016-09-23,36.369998931884766
2016-09-26,36.0099983215332
2016-09-27,36.209999084472656
2016-09-28,36.23500061035156
2016-09-29,35.779998779296875
2016-09-30,35.935001373291016
2016-10-03,35.78499984741211
2016-10-04,35.75
2016-10-05,35.95000076293945
2016-10-06,36.03499984741211
2016-10-07,35.689998626708984
2016-10-10,35.84000015258789
2016-10-11,35.4900016784668
2016-10-12,35.810001373291016
2016-10-13,35.30500030517578
2016-10-14,35.47999954223633
2016-10-17,35.310001373291016
2016-10-18,35.150001525878906
2016-10-19,35.27000045776367
2016-10-20,34.880001068115234
2016-10-21,34.689998626708984
2016-10-24,35.0099983215332
2016-10-25,34.81999969482422
2016-10-26,34.900001525878906
2016-10-27,35.10499954223633
2016-10-28,34.255001068115234
2016-10-31,34.435001373291016
2016-11-01,34.19499969482422
2016-11-02,34.19499969482422
2016-11-03,34.41999816894531
2016-11-04,34.279998779296875
2016-11-07,34.79499816894531
2016-11-08,35.04499816894531
2016-11-09,35.79999923706055
2016-11-10,36.625
2016-11-11,36.30500030517578
2016-11-14,36.13999938964844
2016-11-15,36.25
2016-11-16,35.915000915527344
2016-11-17,36.19499969482422
2016-11-18,36.25
2016-11-21,35.82500076293945
2016-11-22,35.59000015258789
2016-11-23,35.810001373291016
2016-11-25,35.8650016784668
2016-11-28,35.494998931884766
2016-11-29,35.63999938964844
2016-11-30,35.689998626708984
2016-12-01,35.2400016784668
2016-12-02,34.14500045776367
2016-12-05,34.345001220703125
2016-12-06,34.290000915527344
2016-12-07,34.72999954223633
2016-12-08,34.810001373291016
2016-12-09,34.529998779296875
2016-12-12,34.47999954223633
2016-12-13,34.9900016784668
2016-12-14,34.86000061035156
2016-12-15,34.6349983215332
2016-12-16,34.70500183105469
2016-12-19,34.89500045776367
2016-12-20,34.93000030517578
2016-12-21,35.150001525878906
2016-12-22,35.189998626708984
2016-12-23,35.07500076293945
2016-12-27,35.20000076293945
2016-12-28,34.900001525878906
2016-12-29,34.915000915527344
2016-12-30,34.79999923706055
2017-01-03,34.8849983215332
2017-01-04,35.20500183105469
2017-01-05,34.974998474121094
2017-01-06,35.095001220703125
2017-01-09,34.7599983215332
2017-01-10,34.71500015258789
2017-01-11,34.93000030517578
2017-01-12,34.78499984741211
2017-01-13,34.81999969482422
2017-01-17,34.939998626708984
2017-01-18,34.98500061035156
2017-01-19,34.72999954223633
2017-01-20,35.040000915527344
2017-01-23,34.67499923706055
2017-01-24,34.90999984741211
2017-01-25,35.22999954223633
2017-01-26,35.279998779296875
2017-01-27,35.1349983215332
2017-01-30,35.17499923706055
2017-01-31,34.994998931884766
2017-02-01,33.56999969482422
2017-02-02,33.915000915527344
2017-02-03,34.30500030517578
2017-02-06,34.46500015258789
2017-02-07,34.48500061035156
2017-02-08,34.81999969482422
2017-02-09,34.95000076293945
2017-02-10,34.9900016784668
2017-02-13,35.4900016784668
2017-02-14,35.52000045776367
2017-02-15,35.5
2017-02-16,35.595001220703125
2017-02-17,35.54999923706055
2017-02-21,35.709999084472656
2017-02-22,35.58000183105469
2017-02-23,35.86000061035156
2017-02-24,35.85499954223633
2017-02-27,36.165000915527344
2017-02-28,36.17499923706055
2017-03-01,36.4900016784668
2017-03-02,36.095001220703125
2017-03-03,36.1349983215332
2017-03-06,36.095001220703125
2017-03-07,35.974998474121094
2017-03-08,35.94499969482422
2017-03-09,36.04499816894531
2017-03-10,36.0099983215332
2017-03-13,36.025001525878906
2017-03-14,35.91999816894531
2017-03-15,36.17499923706055
2017-03-16,36.20000076293945
2017-03-17,36.26499938964844
2017-03-20,36.119998931884766
2017-03-21,35.70500183105469
2017-03-22,35.81999969482422
2017-03-23,36.0
2017-03-24,35.994998931884766
2017-03-27,35.91999816894531
2017-03-28,36.154998779296875
2017-03-29,35.790000915527344
2017-03-30,36.15999984741211
2017-03-31,36.209999084472656
2017-04-03,36.33000183105469
2017-04-04,36.30500030517578
2017-04-05,36.095001220703125
2017-04-06,36.474998474121094
2017-04-07,36.45000076293945
2017-04-10,36.775001525878906
2017-04-11,36.875
2017-04-12,36.67499923706055
2017-04-13,36.5
2017-04-17,36.76499938964844
2017-04-18,36.939998626708984
2017-04-19,36.78499984741211
2017-04-20,37.084999084472656
2017-04-21,36.994998931884766
2017-04-24,37.32500076293945
2017-04-25,37.505001068115234
2017-04-26,37.400001525878906
2017-04-27,37.525001525878906
2017-04-28,37.439998626708984
2017-05-01,37.220001220703125
2017-05-02,37.5099983215332
2017-05-03,37.380001068115234
2017-05-04,37.19499969482422
2017-05-05,37.17499923706055
2017-05-08,37.165000915527344
2017-05-09,36.93000030517578
2017-05-10,37.21500015258789
2017-05-11,36.97999954223633
2017-05-12,36.71500015258789
2017-05-15,36.8650016784668
2017-05-16,36.869998931884766
2017-05-17,36.810001373291016
2017-05-18,36.86000061035156
2017-05-19,36.935001373291016
2017-05-22,36.95000076293945
2017-05-23,37.064998626708984
2017-05-24,36.915000915527344
2017-05-25,37.35499954223633
2017-05-26,37.41999816894531
2017-05-30,37.56999969482422
2017-05-31,37.689998626708984
2017-06-01,37.96500015258789
2017-06-02,37.96500015258789
2017-06-05,37.880001068115234
2017-06-06,37.39500045776367
2017-06-07,37.46500015258789
2017-06-08,37.599998474121094
2017-06-09,39.0
2017-06-12,38.810001373291016
2017-06-13,38.95000076293945
2017-06-14,39.04999923706055
2017-06-15,38.900001525878906
2017-06-16,39.189998626708984
2017-06-19,39.630001068115234
2017-06-20,39.35499954223633
2017-06-21,38.98500061035156
2017-06-22,38.65999984741211
2017-06-23,38.79999923706055
2017-06-26,38.755001068115234
2017-06-27,38.8849983215332
2017-06-28,39.154998779296875
2017-06-29,38.79999923706055
2017-06-30,38.84000015258789
2017-07-03,39.209999084472656
2017-07-05,39.150001525878906
2017-07-06,38.76499938964844
2017-07-07,38.9900016784668
2017-07-10,38.82500076293945
2017-07-11,38.81999969482422
2017-07-12,38.82500076293945
2017-07-13,38.95000076293945
2017-07-14,38.935001373291016
2017-07-17,38.875
2017-07-18,38.935001373291016
2017-07-19,38.94499969482422
2017-07-20,38.84000015258789
2017-07-21,38.78499984741211
2017-07-24,38.810001373291016
2017-07-25,39.029998779296875
2017-07-26,38.67499923706055
2017-07-27,38.560001373291016
2017-07-28,39.689998626708984
2017-07-31,39.875
2017-08-01,40.44499969482422
2017-08-02,40.58000183105469
2017-08-03,40.48500061035156
2017-08-04,40.58000183105469
2017-08-07,40.54999923706055
2017-08-08,40.619998931884766
2017-08-09,40.8849983215332
2017-08-10,40.40999984741211
2017-08-11,40.375
2017-08-14,40.625
2017-08-15,40.630001068115234
2017-08-16,40.40999984741211
2017-08-17,39.915000915527344
2017-08-18,39.91999816894531
2017-08-21,39.85499954223633
2017-08-22,40.084999084472656
2017-08-23,40.029998779296875
2017-08-24,40.19499969482422
2017-08-25,40.45500183105469
2017-08-28,40.400001525878906
2017-08-29,40.85499954223633
2017-08-30,41.029998779296875
2017-08-31,41.275001525878906
2017-09-01,41.45000076293945
2017-09-05,40.7599983215332
2017-09-06,40.84000015258789
2017-09-07,40.275001525878906
2017-09-08,40.59000015258789
2017-09-11,41.23500061035156
2017-09-12,41.119998931884766
2017-09-13,41.02000045776367
2017-09-14,41.05500030517578
2017-09-15,41.404998779296875
2017-09-18,41.57500076293945
2017-09-19,41.81999969482422
2017-09-20,41.959999084472656
2017-09-21,41.814998626708984
2017-09-22,41.970001220703125
2017-09-25,42.130001068115234
2017-09-26,41.77000045776367
2017-09-27,41.88999938964844
2017-09-28,41.150001525878906
2017-09-29,40.69499969482422
2017-10-02,40.98500061035156
2017-10-03,41.1150016784668
2017-10-04,41.060001373291016
2017-10-05,41.244998931884766
2017-10-06,41.1349983215332
2017-10-09,41.290000915527344
2017-10-10,41.810001373291016
2017-10-11,41.939998626708984
2017-10-12,41.970001220703125
2017-10-13,42.005001068115234
2017-10-16,42.09000015258789
2017-10-17,41.880001068115234
2017-10-18,41.880001068115234
2017-10-19,42.224998474121094
2017-10-20,41.92499923706055
2017-10-23,42.15999984741211
2017-10-24,42.279998779296875
2017-10-25,42.03499984741211
2017-10-26,41.814998626708984
2017-10-27,41.970001220703125
2017-10-30,41.915000915527344
2017-10-31,41.94499969482422
2017-11-01,42.14500045776367
2017-11-02,42.20500183105469
2017-11-03,41.9900016784668
2017-11-06,42.28499984741211
2017-11-07,41.904998779296875
2017-11-08,41.994998931884766
2017-11-09,42.040000915527344
2017-11-10,41.720001220703125
2017-11-13,42.20000076293945
2017-11-14,42.1349983215332
2017-11-15,42.220001220703125
2017-11-16,42.154998779296875
2017-11-17,41.92499923706055
2017-11-20,42.34000015258789
2017-11-21,42.540000915527344
2017-11-22,42.525001525878906
2017-11-24,42.5
2017-11-27,42.720001220703125
2017-11-28,43.1349983215332
2017-11-29,43.595001220703125
2017-11-30,43.81999969482422
2017-12-01,43.79999923706055
2017-12-04,44.06999969482422
2017-12-05,43.91999816894531
2017-12-06,43.80500030517578
2017-12-07,43.970001220703125
2017-12-08,44.08000183105469
2017-12-11,44.2400016784668
2017-12-12,44.380001068115234
2017-12-13,44.244998931884766
2017-12-14,44.209999084472656
2017-12-15,44.630001068115234
2017-12-18,44.14500045776367
2017-12-19,43.9900016784668
2017-12-20,43.68000030517578
2017-12-21,43.55500030517578
2017-12-22,43.60499954223633
2017-12-26,43.81999969482422
2017-12-27,43.85499954223633
2017-12-28,44.1150016784668
2017-12-29,43.88999938964844
2018-01-02,43.98500061035156
2018-01-03,44.1150016784668
2018-01-04,44.56999969482422
2018-01-05,44.8650016784668
2018-01-08,44.97999954223633
2018-01-09,45.0
2018-01-10,45.369998931884766
2018-01-11,45.845001220703125
2018-01-12,42.470001220703125
2018-01-16,43.19499969482422
2018-01-17,43.90999984741211
2018-01-18,43.220001220703125
2018-01-19,43.40999984741211
2018-01-22,43.845001220703125
2018-01-23,44.040000915527344
2018-01-24,44.21500015258789
2018-01-25,44.709999084472656
2018-01-26,45.494998931884766
2018-01-29,44.775001525878906
2018-01-30,44.28499984741211
2018-01-31,44.099998474121094
2018-02-01,44.845001220703125
2018-02-02,44.474998474121094
2018-02-05,43.10499954223633
2018-02-06,42.810001373291016
2018-02-07,42.79999923706055
2018-02-08,41.625
2018-02-09,42.3849983215332
2018-02-12,42.564998626708984
2018-02-13,43.03499984741211
2018-02-14,43.82500076293945
2018-02-15,44.209999084472656
2018-02-16,44.82500076293945
2018-02-20,44.459999084472656
2018-02-21,44.439998626708984
2018-02-22,44.26499938964844
2018-02-23,44.78499984741211
2018-02-26,45.380001068115234
2018-02-27,44.994998931884766
2018-02-28,44.439998626708984
2018-03-01,43.83000183105469
2018-03-02,43.755001068115234
2018-03-05,44.125
2018-03-06,44.38999938964844
2018-03-07,44.3849983215332
2018-03-08,44.994998931884766
2018-03-09,45.84000015258789
2018-03-12,45.415000915527344
2018-03-13,45.375
2018-03-14,45.10499954223633
2018-03-15,45.0099983215332
2018-03-16,45.244998931884766
2018-03-19,44.70000076293945
2018-03-20,45.43000030517578
2018-03-21,45.369998931884766
2018-03-22,44.369998931884766
2018-03-23,43.349998474121094
2018-03-26,44.09000015258789
2018-03-27,43.47999954223633
2018-03-28,43.54999923706055
2018-03-29,43.7599983215332
2018-04-02,42.970001220703125
2018-04-03,43.689998626708984
2018-04-04,44.2400016784668
2018-04-05,43.70000076293945
2018-04-06,43.369998931884766
2018-04-09,43.59000015258789
2018-04-10,44.380001068115234
2018-04-11,44.189998626708984
2018-04-12,44.650001525878906
2018-04-13,44.560001373291016
2018-04-16,44.77000045776367
2018-04-17,45.18000030517578
2018-04-18,45.02000045776367
2018-04-19,45.22999954223633
2018-04-20,45.279998779296875
2018-04-23,45.29999923706055
2018-04-24,45.16999816894531
2018-04-25,45.40999984741211
2018-04-26,45.68000030517578
2018-04-27,45.88999938964844
2018-04-30,45.56999969482422
2018-05-01,45.400001525878906
2018-05-02,45.04999923706055
2018-05-03,44.45000076293945
2018-05-04,44.810001373291016
2018-05-07,44.59000015258789
2018-05-08,44.81999969482422
2018-05-09,44.75
2018-05-10,45.349998474121094
2018-05-11,45.22999954223633
2018-05-14,45.2400016784668
2018-05-15,45.099998474121094
2018-05-16,45.40999984741211
2018-05-17,45.529998779296875
2018-05-18,45.38999938964844
2018-05-21,45.75
2018-05-22,45.58000183105469
2018-05-23,45.310001373291016
2018-05-24,45.310001373291016
2018-05-25,45.34000015258789
2018-05-29,44.56999969482422
2018-05-30,45.560001373291016
2018-05-31,45.060001373291016
2018-06-01,45.400001525878906
2018-06-04,45.43000030517578
2018-06-05,45.45000076293945
2018-06-06,45.70000076293945
2018-06-07,45.68000030517578
2018-06-08,45.88999938964844
2018-06-11,45.75
2018-06-12,45.7400016784668
2018-06-13,45.68000030517578
2018-06-14,45.68000030517578
2018-06-15,45.75
2018-06-18,45.16999816894531
2018-06-19,45.0
2018-06-20,44.720001220703125
2018-06-21,44.43000030517578
2018-06-22,44.189998626708984
2018-06-25,44.08000183105469
2018-06-26,44.0
2018-06-27,43.40999984741211
2018-06-28,43.209999084472656
2018-06-29,43.02000045776367
2018-07-02,42.88999938964844
