Date,Close
2014-10-07,85.0199966430664
2014-10-08,87.69999694824219
2014-10-09,86.37999725341797
2014-10-10,85.83000183105469
2014-10-13,84.23999786376953
2014-10-14,84.36000061035156
2014-10-15,83.05000305175781
2014-10-16,82.08000183105469
2014-10-17,84.05000305175781
2014-10-20,85.06999969482422
2014-10-21,86.66000366210938
2014-10-22,86.91000366210938
2014-10-23,87.19999694824219
2014-10-24,88.27999877929688
2014-10-27,88.29000091552734
2014-10-28,89.8499984741211
2014-10-29,89.16999816894531
2014-10-30,89.41000366210938
2014-10-31,91.54000091552734
2014-11-03,91.94000244140625
2014-11-04,92.3499984741211
2014-11-05,92.5999984741211
2014-11-06,93.52999877929688
2014-11-07,93.55999755859375
2014-11-10,93.87000274658203
2014-11-11,93.83999633789062
2014-11-12,94.0199966430664
2014-11-13,93.37000274658203
2014-11-14,92.87999725341797
2014-11-17,94.26000213623047
2014-11-18,93.77999877929688
2014-11-19,94.30000305175781
2014-11-20,93.87999725341797
2014-11-21,93.76000213623047
2014-11-24,94.2300033569336
2014-11-25,94.12999725341797
2014-11-26,94.76000213623047
2014-11-28,96.4000015258789
2014-12-01,94.7300033569336
2014-12-02,94.5199966430664
2014-12-03,93.7300033569336
2014-12-04,94.18000030517578
2014-12-05,95.08999633789062
2014-12-08,94.69000244140625
2014-12-09,93.44999694824219
2014-12-10,92.45999908447266
2014-12-11,92.45999908447266
2014-12-12,90.77999877929688
2014-12-15,90.37999725341797
2014-12-16,89.69999694824219
2014-12-17,93.16000366210938
2014-12-18,95.41000366210938
2014-12-19,94.80000305175781
2014-12-22,96.9000015258789
2014-12-23,99.13999938964844
2014-12-24,100.08999633789062
2014-12-26,99.94000244140625
2014-12-29,99.22000122070312
2014-12-30,98.83999633789062
2014-12-31,98.16999816894531
2015-01-02,97.5
2015-01-05,99.81999969482422
2015-01-06,100.45999908447266
2015-01-07,103.05000305175781
2015-01-08,107.63999938964844
2015-01-09,107.33999633789062
2015-01-12,106.97000122070312
2015-01-13,106.30000305175781
2015-01-14,108.43000030517578
2015-01-15,108.18000030517578
2015-01-16,111.5999984741211
2015-01-20,111.0
2015-01-21,110.52999877929688
2015-01-22,111.4000015258789
2015-01-23,110.61000061035156
2015-01-26,111.72000122070312
2015-01-27,111.29000091552734
2015-01-28,110.29000091552734
2015-01-29,111.77999877929688
2015-01-30,110.44999694824219
2015-02-02,111.30000305175781
2015-02-03,111.31999969482422
2015-02-04,112.05999755859375
2015-02-05,112.66000366210938
2015-02-06,112.91000366210938
2015-02-09,111.86000061035156
2015-02-10,113.4000015258789
2015-02-11,113.52999877929688
2015-02-12,113.51000213623047
2015-02-13,113.02999877929688
2015-02-17,114.12999725341797
2015-02-18,114.68000030517578
2015-02-19,114.77999877929688
2015-02-20,115.75
2015-02-23,114.94999694824219
2015-02-24,115.70999908447266
2015-02-25,114.13999938964844
2015-02-26,115.77999877929688
2015-02-27,114.72000122070312
2015-03-02,115.9800033569336
2015-03-03,115.1500015258789
2015-03-04,114.43000030517578
2015-03-05,113.81999969482422
2015-03-06,110.91000366210938
2015-03-09,115.2300033569336
2015-03-10,114.55999755859375
2015-03-11,115.61000061035156
2015-03-12,117.98999786376953
2015-03-13,116.44000244140625
2015-03-16,117.37999725341797
2015-03-17,115.48999786376953
2015-03-18,117.23999786376953
2015-03-19,116.04000091552734
2015-03-20,118.25
2015-03-23,117.0
2015-03-24,117.87000274658203
2015-03-25,115.4000015258789
2015-03-26,114.80999755859375
2015-03-27,114.4800033569336
2015-03-30,116.93000030517578
2015-03-31,116.20999908447266
2015-04-01,116.22000122070312
2015-04-02,117.75
2015-04-06,119.37999725341797
2015-04-07,118.2699966430664
2015-04-08,119.16999816894531
2015-04-09,120.05999755859375
2015-04-10,121.69999694824219
2015-04-13,119.91999816894531
2015-04-14,118.0199966430664
2015-04-15,117.5199966430664
2015-04-16,117.36000061035156
2015-04-17,115.9800033569336
2015-04-20,116.45999908447266
2015-04-21,117.29000091552734
2015-04-22,115.98999786376953
2015-04-23,116.0
2015-04-24,115.63999938964844
2015-04-27,116.36000061035156
2015-04-28,117.12000274658203
2015-04-29,116.26000213623047
2015-04-30,115.94000244140625
2015-05-01,117.19000244140625
2015-05-04,117.31999969482422
2015-05-05,116.04000091552734
2015-05-06,115.08000183105469
2015-05-07,115.30999755859375
2015-05-08,116.31999969482422
2015-05-11,117.22000122070312
2015-05-12,115.68000030517578
2015-05-13,115.61000061035156
2015-05-14,117.51000213623047
2015-05-15,118.44999694824219
2015-05-18,119.01000213623047
2015-05-19,119.51000213623047
2015-05-20,119.5199966430664
2015-05-21,119.01000213623047
2015-05-22,118.27999877929688
2015-05-26,117.48999786376953
2015-05-27,118.23999786376953
2015-05-28,119.02999877929688
2015-05-29,117.88999938964844
2015-06-01,119.83999633789062
2015-06-02,120.0199966430664
2015-06-03,121.38999938964844
2015-06-04,119.55000305175781
2015-06-05,118.87000274658203
2015-06-08,119.88999938964844
2015-06-09,120.30999755859375
2015-06-10,121.75
2015-06-11,121.02999877929688
2015-06-12,120.5199966430664
2015-06-15,117.02999877929688
2015-06-16,117.75
2015-06-17,119.08000183105469
2015-06-18,120.2699966430664
2015-06-19,119.5
2015-06-22,119.55999755859375
2015-06-23,119.41999816894531
2015-06-24,117.73999786376953
2015-06-25,117.66999816894531
2015-06-26,117.4000015258789
2015-06-29,115.5999984741211
2015-06-30,116.0199966430664
2015-07-01,116.0
2015-07-02,117.08999633789062
2015-07-06,116.22000122070312
2015-07-07,117.5
2015-07-08,115.87999725341797
2015-07-09,115.54000091552734
2015-07-10,116.04000091552734
2015-07-13,117.04000091552734
2015-07-14,117.6500015258789
2015-07-15,116.44000244140625
2015-07-16,117.54000091552734
2015-07-17,117.77999877929688
2015-07-20,117.91999816894531
2015-07-21,116.98999786376953
2015-07-22,119.37000274658203
2015-07-23,117.55999755859375
2015-07-24,116.43000030517578
2015-07-27,117.33999633789062
2015-07-28,117.73999786376953
2015-07-29,118.62999725341797
2015-07-30,119.0
2015-07-31,120.0199966430664
2015-08-03,121.02999877929688
2015-08-04,121.23999786376953
2015-08-05,123.3499984741211
2015-08-06,124.18000030517578
2015-08-07,123.52999877929688
2015-08-10,123.98999786376953
2015-08-11,125.06999969482422
2015-08-12,125.25
2015-08-13,127.52999877929688
2015-08-14,128.00999450683594
2015-08-17,128.50999450683594
2015-08-18,129.6999969482422
2015-08-19,129.72999572753906
2015-08-20,128.6699981689453
2015-08-21,123.11000061035156
2015-08-24,119.27999877929688
2015-08-25,120.01000213623047
2015-08-26,124.87999725341797
2015-08-27,127.04000091552734
2015-08-28,127.94000244140625
2015-08-31,128.0
2015-09-01,127.72000122070312
2015-09-02,129.0
2015-09-03,129.0
2015-09-04,127.5199966430664
2015-09-08,129.16000366210938
2015-09-09,125.91000366210938
2015-09-10,127.41000366210938
2015-09-11,127.41000366210938
2015-09-14,127.9000015258789
2015-09-15,128.5399932861328
2015-09-16,131.16000366210938
2015-09-17,130.41000366210938
2015-09-18,127.3499984741211
2015-09-21,128.22000122070312
2015-09-22,127.23999786376953
2015-09-23,128.0500030517578
2015-09-24,127.12000274658203
2015-09-25,129.82000732421875
2015-09-28,125.93000030517578
2015-09-29,123.5
2015-09-30,125.20999908447266
2015-10-01,127.69999694824219
2015-10-02,129.1199951171875
2015-10-05,132.24000549316406
2015-10-06,131.32000732421875
2015-10-07,134.57000732421875
2015-10-08,136.69000244140625
2015-10-09,136.88999938964844
2015-10-12,137.07000732421875
2015-10-13,135.02000427246094
2015-10-14,133.69000244140625
2015-10-15,134.92999267578125
2015-10-16,135.08999633789062
2015-10-19,135.17999267578125
2015-10-20,135.89999389648438
2015-10-21,136.30999755859375
2015-10-22,137.80999755859375
2015-10-23,136.1999969482422
2015-10-26,136.0
2015-10-27,135.67999267578125
2015-10-28,135.61000061035156
2015-10-29,135.11000061035156
2015-10-30,134.8000030517578
2015-11-02,135.0800018310547
2015-11-03,134.41000366210938
2015-11-04,133.1999969482422
2015-11-05,133.25999450683594
2015-11-06,132.11000061035156
2015-11-09,132.27000427246094
2015-11-10,134.77999877929688
2015-11-11,134.97999572753906
2015-11-12,133.3800048828125
2015-11-13,132.1999969482422
2015-11-16,135.25999450683594
2015-11-17,138.11000061035156
2015-11-18,138.2899932861328
2015-11-19,137.4600067138672
2015-11-20,137.6199951171875
2015-11-23,142.0800018310547
2015-11-24,141.33999633789062
2015-11-25,143.19000244140625
2015-11-27,143.7899932861328
2015-11-30,140.25999450683594
2015-12-01,142.85000610351562
2015-12-02,141.83999633789062
2015-12-03,140.5
2015-12-04,144.6699981689453
2015-12-07,141.8000030517578
2015-12-08,142.99000549316406
2015-12-09,140.17999267578125
2015-12-10,139.97999572753906
2015-12-11,138.3000030517578
2015-12-14,137.69000244140625
2015-12-15,139.27999877929688
2015-12-16,142.9600067138672
2015-12-17,139.88999938964844
2015-12-18,138.57000732421875
2015-12-21,141.39999389648438
2015-12-22,142.6300048828125
2015-12-23,143.69000244140625
2015-12-24,143.02999877929688
2015-12-28,143.27000427246094
2015-12-29,144.25
2015-12-30,144.1699981689453
2015-12-31,142.44000244140625
2016-01-04,140.69000244140625
2016-01-05,143.6199951171875
2016-01-06,143.1199951171875
2016-01-07,149.61000061035156
2016-01-08,147.0
2016-01-11,147.0500030517578
2016-01-12,147.0399932861328
2016-01-13,144.1300048828125
2016-01-14,143.25
2016-01-15,142.75
2016-01-19,145.6199951171875
2016-01-20,145.13999938964844
2016-01-21,143.4499969482422
2016-01-22,148.75999450683594
2016-01-25,148.25
2016-01-26,148.3800048828125
2016-01-27,146.11000061035156
2016-01-28,151.82000732421875
2016-01-29,152.47999572753906
2016-02-01,154.36000061035156
2016-02-02,152.50999450683594
2016-02-03,150.39999389648438
2016-02-04,146.9499969482422
2016-02-05,137.9499969482422
2016-02-08,134.9499969482422
2016-02-09,136.08999633789062
2016-02-10,138.8000030517578
2016-02-11,135.61000061035156
2016-02-12,138.02999877929688
2016-02-16,139.2899932861328
2016-02-17,142.00999450683594
2016-02-18,140.3300018310547
2016-02-19,139.50999450683594
2016-02-22,140.60000610351562
2016-02-23,139.47000122070312
2016-02-24,139.0800018310547
2016-02-25,143.63999938964844
2016-02-26,142.0500030517578
2016-02-29,141.42999267578125
2016-03-01,144.52000427246094
2016-03-02,143.77999877929688
2016-03-03,144.4499969482422
2016-03-04,143.89999389648438
2016-03-07,138.7100067138672
2016-03-08,139.97000122070312
2016-03-09,140.27999877929688
2016-03-10,140.5
2016-03-11,142.05999755859375
2016-03-14,141.89999389648438
2016-03-15,144.1300048828125
2016-03-16,144.5399932861328
2016-03-17,146.83999633789062
2016-03-18,147.0399932861328
2016-03-21,147.1999969482422
2016-03-22,149.4199981689453
2016-03-23,150.11000061035156
2016-03-24,149.89999389648438
2016-03-28,149.41000366210938
2016-03-29,149.7100067138672
2016-03-30,151.60000610351562
2016-03-31,151.08999633789062
2016-04-01,152.67999267578125
2016-04-04,151.47000122070312
2016-04-05,151.36000061035156
2016-04-06,160.33999633789062
2016-04-07,157.3699951171875
2016-04-08,159.00999450683594
2016-04-11,157.47000122070312
2016-04-12,156.9499969482422
2016-04-13,156.0500030517578
2016-04-14,156.83999633789062
2016-04-15,156.7100067138672
2016-04-18,158.0500030517578
2016-04-19,157.3000030517578
2016-04-20,156.00999450683594
2016-04-21,155.16000366210938
2016-04-22,154.85000610351562
2016-04-25,156.83999633789062
2016-04-26,156.25
2016-04-27,156.63999938964844
2016-04-28,155.5800018310547
2016-04-29,156.05999755859375
2016-05-02,157.77000427246094
2016-05-03,158.49000549316406
2016-05-04,158.8300018310547
2016-05-05,159.19000244140625
2016-05-06,159.58999633789062
2016-05-09,161.11000061035156
2016-05-10,163.52000427246094
2016-05-11,162.94000244140625
2016-05-12,161.89999389648438
2016-05-13,161.47000122070312
2016-05-16,162.52999877929688
2016-05-17,158.14999389648438
2016-05-18,154.47999572753906
2016-05-19,156.08999633789062
2016-05-20,154.10000610351562
2016-05-23,154.2899932861328
2016-05-24,157.6999969482422
2016-05-25,156.89999389648438
2016-05-26,157.9499969482422
2016-05-27,157.8300018310547
2016-05-31,153.14999389648438
2016-06-01,153.80999755859375
2016-06-02,154.14999389648438
2016-06-03,153.39999389648438
2016-06-06,155.10000610351562
2016-06-07,151.11000061035156
2016-06-08,154.05999755859375
2016-06-09,154.10000610351562
2016-06-10,153.39999389648438
2016-06-13,152.8800048828125
2016-06-14,157.1199951171875
2016-06-15,156.24000549316406
2016-06-16,156.75999450683594
2016-06-17,154.0500030517578
2016-06-20,154.3300018310547
2016-06-21,154.83999633789062
2016-06-22,153.64999389648438
2016-06-23,155.99000549316406
2016-06-24,152.52999877929688
2016-06-27,153.10000610351562
2016-06-28,157.64999389648438
2016-06-29,159.38999938964844
2016-06-30,165.39999389648438
2016-07-01,163.61000061035156
2016-07-05,165.89999389648438
2016-07-06,165.33999633789062
2016-07-07,166.00999450683594
2016-07-08,165.99000549316406
2016-07-11,164.2100067138672
2016-07-12,163.72999572753906
2016-07-13,163.52000427246094
2016-07-14,162.91000366210938
2016-07-15,163.08999633789062
2016-07-18,163.1199951171875
2016-07-19,164.00999450683594
2016-07-20,166.33999633789062
2016-07-21,165.38999938964844
2016-07-22,167.66000366210938
2016-07-25,166.32000732421875
2016-07-26,165.38999938964844
2016-07-27,162.97000122070312
2016-07-28,163.58999633789062
2016-07-29,164.6300048828125
2016-08-01,163.92999267578125
2016-08-02,162.6300048828125
2016-08-03,162.6999969482422
2016-08-04,163.6199951171875
2016-08-05,163.0800018310547
2016-08-08,162.64999389648438
2016-08-09,164.64999389648438
2016-08-10,166.11000061035156
2016-08-11,165.13999938964844
2016-08-12,165.50999450683594
2016-08-15,165.0
2016-08-16,164.47000122070312
2016-08-17,165.2899932861328
2016-08-18,165.27000427246094
2016-08-19,165.5
2016-08-22,165.77999877929688
2016-08-23,166.3699951171875
2016-08-24,166.61000061035156
2016-08-25,166.69000244140625
2016-08-26,165.58999633789062
2016-08-29,166.8000030517578
2016-08-30,166.14999389648438
2016-08-31,164.0500030517578
2016-09-01,164.8000030517578
2016-09-02,167.0
2016-09-06,166.85000610351562
2016-09-07,165.99000549316406
2016-09-08,165.5500030517578
2016-09-09,162.35000610351562
2016-09-12,164.8699951171875
2016-09-13,161.30999755859375
2016-09-14,162.6199951171875
2016-09-15,166.47000122070312
2016-09-16,164.61000061035156
2016-09-19,162.67999267578125
2016-09-20,162.85000610351562
2016-09-21,165.7899932861328
2016-09-22,166.02000427246094
2016-09-23,166.6300048828125
2016-09-26,165.5800018310547
2016-09-27,165.9600067138672
2016-09-28,165.3000030517578
2016-09-29,163.6699981689453
2016-09-30,166.49000549316406
2016-10-03,165.50999450683594
2016-10-04,165.85000610351562
2016-10-05,168.60000610351562
2016-10-06,171.02999877929688
2016-10-07,168.83999633789062
2016-10-10,171.24000549316406
2016-10-11,169.7100067138672
2016-10-12,170.0
2016-10-13,168.94000244140625
2016-10-14,169.4600067138672
2016-10-17,167.1300048828125
2016-10-18,167.1999969482422
2016-10-19,167.35000610351562
2016-10-20,166.97000122070312
2016-10-21,167.41000366210938
2016-10-24,169.57000732421875
2016-10-25,168.13999938964844
2016-10-26,166.50999450683594
2016-10-27,165.6300048828125
2016-10-28,166.02000427246094
2016-10-31,167.1199951171875
2016-11-01,163.4499969482422
2016-11-02,163.6999969482422
2016-11-03,160.07000732421875
2016-11-04,159.58999633789062
2016-11-07,165.92999267578125
2016-11-08,166.5500030517578
2016-11-09,153.91000366210938
2016-11-10,152.8699951171875
2016-11-11,152.38999938964844
2016-11-14,147.94000244140625
2016-11-15,152.42999267578125
2016-11-16,153.33999633789062
2016-11-17,154.8000030517578
2016-11-18,155.16000366210938
2016-11-21,157.38999938964844
2016-11-22,156.50999450683594
2016-11-23,154.57000732421875
2016-11-25,156.4199981689453
2016-11-28,156.27000427246094
2016-11-29,155.8000030517578
2016-11-30,151.13999938964844
2016-12-01,145.33999633789062
2016-12-02,146.02000427246094
2016-12-05,148.8800048828125
2016-12-06,147.97999572753906
2016-12-07,149.89999389648438
2016-12-08,151.08999633789062
2016-12-09,152.82000732421875
2016-12-12,153.41000366210938
2016-12-13,155.2100067138672
2016-12-14,155.58999633789062
2016-12-15,156.24000549316406
2016-12-16,157.77000427246094
2016-12-19,156.77000427246094
2016-12-20,150.4499969482422
2016-12-21,151.7100067138672
2016-12-22,148.74000549316406
2016-12-23,150.7899932861328
2016-12-27,151.13999938964844
2016-12-28,152.38999938964844
2016-12-29,153.74000549316406
2016-12-30,153.30999755859375
2017-01-03,154.75
2017-01-04,157.99000549316406
2017-01-05,146.75
2017-01-06,149.44000244140625
2017-01-09,150.27000427246094
2017-01-10,149.24000549316406
2017-01-11,149.0
2017-01-12,147.52999877929688
2017-01-13,149.27999877929688
2017-01-17,153.72999572753906
2017-01-18,150.47999572753906
2017-01-19,149.58999633789062
2017-01-20,150.0800018310547
2017-01-23,151.5500030517578
2017-01-24,153.0500030517578
2017-01-25,154.08999633789062
2017-01-26,149.97000122070312
2017-01-27,148.9199981689453
2017-01-30,148.33999633789062
2017-01-31,149.75999450683594
2017-02-01,149.85000610351562
2017-02-02,149.27000427246094
2017-02-03,149.07000732421875
2017-02-06,149.77000427246094
2017-02-07,152.0
2017-02-08,154.5800018310547
2017-02-09,155.72999572753906
2017-02-10,155.4499969482422
2017-02-13,155.49000549316406
2017-02-14,155.88999938964844
2017-02-15,156.2100067138672
2017-02-16,158.50999450683594
2017-02-17,161.32000732421875
2017-02-21,160.08999633789062
2017-02-22,160.1999969482422
2017-02-23,153.60000610351562
2017-02-24,158.85000610351562
2017-02-27,157.8000030517578
2017-02-28,158.80999755859375
2017-03-01,159.61000061035156
2017-03-02,158.42999267578125
2017-03-03,158.75999450683594
2017-03-06,157.8000030517578
2017-03-07,157.2100067138672
2017-03-08,156.3800048828125
2017-03-09,155.7899932861328
2017-03-10,157.55999755859375
2017-03-13,158.38999938964844
2017-03-14,159.1199951171875
2017-03-15,162.1199951171875
2017-03-16,162.0399932861328
2017-03-17,161.75
2017-03-20,162.5500030517578
2017-03-21,164.61000061035156
2017-03-22,164.1999969482422
2017-03-23,162.72000122070312
2017-03-24,164.05999755859375
2017-03-27,163.67999267578125
2017-03-28,162.42999267578125
2017-03-29,163.69000244140625
2017-03-30,162.44000244140625
2017-03-31,162.07000732421875
2017-04-03,161.66000366210938
2017-04-04,161.50999450683594
2017-04-05,161.39999389648438
2017-04-06,171.77000427246094
2017-04-07,170.3699951171875
2017-04-10,171.27000427246094
2017-04-11,170.35000610351562
2017-04-12,169.9600067138672
2017-04-13,168.9499969482422
2017-04-17,170.1199951171875
2017-04-18,172.2100067138672
2017-04-19,171.94000244140625
2017-04-20,172.9499969482422
2017-04-21,172.08999633789062
2017-04-24,173.02999877929688
2017-04-25,172.5399932861328
2017-04-26,170.47999572753906
2017-04-27,171.05999755859375
2017-04-28,172.5399932861328
2017-05-01,172.07000732421875
2017-05-02,174.5800018310547
2017-05-03,173.74000549316406
2017-05-04,177.1999969482422
2017-05-05,178.50999450683594
2017-05-08,179.52000427246094
2017-05-09,177.77000427246094
2017-05-10,177.57000732421875
2017-05-11,178.2899932861328
2017-05-12,178.57000732421875
2017-05-15,180.27999877929688
2017-05-16,182.2100067138672
2017-05-17,180.67999267578125
2017-05-18,180.83999633789062
2017-05-19,182.94000244140625
2017-05-22,184.13999938964844
2017-05-23,180.86000061035156
2017-05-24,178.8300018310547
2017-05-25,180.13999938964844
2017-05-26,180.92999267578125
2017-05-30,180.50999450683594
2017-05-31,182.75
2017-06-01,184.69000244140625
2017-06-02,184.77000427246094
2017-06-05,184.50999450683594
2017-06-06,185.8300018310547
2017-06-07,184.5399932861328
2017-06-08,183.4499969482422
2017-06-09,181.0
2017-06-12,179.13999938964844
2017-06-13,179.5500030517578
2017-06-14,179.89999389648438
2017-06-15,180.3000030517578
2017-06-16,180.8800048828125
2017-06-19,183.27999877929688
2017-06-20,184.5500030517578
2017-06-21,184.5
2017-06-22,184.11000061035156
2017-06-23,184.57000732421875
2017-06-26,182.47000122070312
2017-06-27,182.27999877929688
2017-06-28,183.67999267578125
2017-06-29,192.7899932861328
2017-06-30,193.72999572753906
2017-07-03,191.72999572753906
2017-07-05,193.9199981689453
2017-07-06,193.75999450683594
2017-07-07,193.52000427246094
2017-07-10,193.82000732421875
2017-07-11,193.88999938964844
2017-07-12,197.10000610351562
2017-07-13,196.25
2017-07-14,198.32000732421875
2017-07-17,196.60000610351562
2017-07-18,197.17999267578125
2017-07-19,198.3000030517578
2017-07-20,198.1199951171875
2017-07-21,198.52000427246094
2017-07-24,196.0
2017-07-25,193.6699981689453
2017-07-26,193.3800048828125
2017-07-27,194.4600067138672
2017-07-28,194.58999633789062
2017-07-31,193.35000610351562
2017-08-01,194.75
2017-08-02,193.50999450683594
2017-08-03,193.0399932861328
2017-08-04,193.82000732421875
2017-08-07,194.97000122070312
2017-08-08,194.67999267578125
2017-08-09,195.38999938964844
2017-08-10,194.69000244140625
2017-08-11,195.64999389648438
2017-08-14,197.19000244140625
2017-08-15,198.6999969482422
2017-08-16,198.57000732421875
2017-08-17,197.0800018310547
2017-08-18,197.8800048828125
2017-08-21,198.1199951171875
2017-08-22,196.74000549316406
2017-08-23,196.72999572753906
2017-08-24,196.8800048828125
2017-08-25,198.32000732421875
2017-08-28,197.8800048828125
2017-08-29,198.39999389648438
2017-08-30,199.5399932861328
2017-08-31,200.10000610351562
2017-09-01,200.22999572753906
2017-09-05,201.08999633789062
2017-09-06,202.52000427246094
2017-09-07,202.2100067138672
2017-09-08,202.38999938964844
2017-09-11,203.6999969482422
2017-09-12,204.6199951171875
2017-09-13,204.4499969482422
2017-09-14,204.3800048828125
2017-09-15,203.39999389648438
2017-09-18,203.89999389648438
2017-09-19,202.3300018310547
2017-09-20,201.77000427246094
2017-09-21,201.02000427246094
2017-09-22,201.80999755859375
2017-09-25,200.61000061035156
2017-09-26,200.4499969482422
2017-09-27,199.8000030517578
2017-09-28,199.3000030517578
2017-09-29,199.4499969482422
2017-10-02,199.35000610351562
2017-10-03,199.0800018310547
2017-10-04,201.17999267578125
2017-10-05,209.25
2017-10-06,210.11000061035156
2017-10-09,208.19000244140625
2017-10-10,207.9600067138672
2017-10-11,207.74000549316406
2017-10-12,207.39999389648438
2017-10-13,208.55999755859375
2017-10-16,210.4499969482422
2017-10-17,213.63999938964844
2017-10-18,211.7899932861328
2017-10-19,211.97999572753906
2017-10-20,211.25
2017-10-23,211.7100067138672
2017-10-24,212.64999389648438
2017-10-25,212.47999572753906
2017-10-26,211.74000549316406
2017-10-27,211.89999389648438
2017-10-30,213.0
2017-10-31,219.08999633789062
2017-11-01,216.0
2017-11-02,214.32000732421875
2017-11-03,215.91000366210938
2017-11-06,215.8000030517578
2017-11-07,215.47999572753906
2017-11-08,217.6300048828125
2017-11-09,218.1300048828125
2017-11-10,218.6699981689453
2017-11-13,220.75999450683594
2017-11-14,218.08999633789062
2017-11-15,217.16000366210938
2017-11-16,217.33999633789062
2017-11-17,216.2899932861328
2017-11-20,217.5800018310547
2017-11-21,219.75999450683594
2017-11-22,220.4499969482422
2017-11-24,221.8800048828125
2017-11-27,220.1199951171875
2017-11-28,220.02000427246094
2017-11-29,214.36000061035156
2017-11-30,217.58999633789062
2017-12-01,218.60000610351562
2017-12-04,216.33999633789062
2017-12-05,216.82000732421875
2017-12-06,216.92999267578125
2017-12-07,216.85000610351562
2017-12-08,217.97999572753906
2017-12-11,219.3699951171875
2017-12-12,220.00999450683594
2017-12-13,218.5800018310547
2017-12-14,222.75
2017-12-15,224.44000244140625
2017-12-18,222.4199981689453
2017-12-19,223.22999572753906
2017-12-20,223.50999450683594
2017-12-21,224.60000610351562
2017-12-22,223.80999755859375
2017-12-26,225.50999450683594
2017-12-27,225.97999572753906
2017-12-28,227.97999572753906
2017-12-29,228.57000732421875
2018-01-02,226.55999755859375
2018-01-03,227.5
2018-01-04,225.7899932861328
2018-01-05,219.8800048828125
2018-01-08,216.83999633789062
2018-01-09,222.0800018310547
2018-01-10,219.36000061035156
2018-01-11,219.0500030517578
2018-01-12,217.52000427246094
2018-01-16,217.75999450683594
2018-01-17,219.22000122070312
2018-01-18,217.2899932861328
2018-01-19,218.27999877929688
2018-01-22,219.32000732421875
2018-01-23,220.77999877929688
2018-01-24,222.02999877929688
2018-01-25,221.30999755859375
2018-01-26,223.63999938964844
2018-01-29,220.74000549316406
2018-01-30,220.0500030517578
2018-01-31,219.47000122070312
2018-02-01,220.69000244140625
2018-02-02,215.88999938964844
2018-02-05,211.0
2018-02-06,216.2899932861328
2018-02-07,214.14999389648438
2018-02-08,208.72999572753906
2018-02-09,210.25999450683594
2018-02-12,213.00999450683594
2018-02-13,213.47000122070312
2018-02-14,214.0
2018-02-15,216.80999755859375
2018-02-16,219.4499969482422
2018-02-20,217.3300018310547
2018-02-21,213.7899932861328
2018-02-22,213.11000061035156
2018-02-23,217.4600067138672
2018-02-26,218.0399932861328
2018-02-27,218.0500030517578
2018-02-28,215.47999572753906
2018-03-01,215.9499969482422
2018-03-02,219.83999633789062
2018-03-05,219.52000427246094
2018-03-06,222.55999755859375
2018-03-07,223.91000366210938
2018-03-08,227.6999969482422
2018-03-09,230.33999633789062
2018-03-12,230.14999389648438
2018-03-13,227.94000244140625
2018-03-14,227.38999938964844
2018-03-15,226.88999938964844
2018-03-16,228.5399932861328
2018-03-19,226.35000610351562
2018-03-20,227.61000061035156
2018-03-21,226.07000732421875
2018-03-22,224.22999572753906
2018-03-23,220.9199981689453
2018-03-26,220.35000610351562
2018-03-27,218.47000122070312
2018-03-28,220.49000549316406
2018-03-29,227.9199981689453
2018-04-02,228.16000366210938
2018-04-03,225.08999633789062
2018-04-04,226.4499969482422
2018-04-05,229.92999267578125
2018-04-06,227.19000244140625
2018-04-09,226.2100067138672
2018-04-10,226.07000732421875
2018-04-11,225.4499969482422
2018-04-12,224.22000122070312
2018-04-13,223.88999938964844
2018-04-16,227.02000427246094
2018-04-17,231.39999389648438
2018-04-18,232.16000366210938
2018-04-19,229.6199951171875
2018-04-20,227.5800018310547
2018-04-23,228.25999450683594
2018-04-24,226.22999572753906
2018-04-25,226.8699951171875
2018-04-26,228.72999572753906
2018-04-27,234.22000122070312
2018-04-30,233.1300048828125
2018-05-01,229.67999267578125
2018-05-02,226.8000030517578
2018-05-03,224.07000732421875
2018-05-04,221.27999877929688
2018-05-07,223.8000030517578
2018-05-08,221.4600067138672
2018-05-09,221.97000122070312
2018-05-10,220.38999938964844
2018-05-11,220.22999572753906
2018-05-14,221.82000732421875
2018-05-15,221.77000427246094
2018-05-16,221.4600067138672
2018-05-17,222.14999389648438
2018-05-18,220.3000030517578
2018-05-21,219.33999633789062
2018-05-22,215.9199981689453
2018-05-23,216.5800018310547
2018-05-24,216.9600067138672
2018-05-25,216.80999755859375
2018-05-29,219.74000549316406
2018-05-30,224.83999633789062
2018-05-31,223.0800018310547
2018-06-01,222.75
2018-06-04,225.8300018310547
2018-06-05,225.27000427246094
2018-06-06,224.36000061035156
2018-06-07,223.52999877929688
2018-06-08,227.27999877929688
2018-06-11,226.08999633789062
2018-06-12,229.7100067138672
2018-06-13,229.22999572753906
2018-06-14,232.17999267578125
2018-06-15,233.02000427246094
2018-06-18,232.25999450683594
2018-06-19,231.85000610351562
2018-06-20,231.5
2018-06-21,231.36000061035156
2018-06-22,231.52000427246094
2018-06-25,228.0399932861328
2018-06-26,229.64999389648438
2018-06-27,229.41000366210938
2018-06-28,232.3300018310547
2018-06-29,218.8699951171875
2018-07-02,215.91000366210938
2018-07-03,214.99000549316406
2018-07-05,215.74000549316406
2018-07-06,214.97999572753906
2018-07-09,218.3000030517578
2018-07-10,217.97999572753906
