Date,Close
2014-10-02,49.290000915527344
2014-10-03,49.709999084472656
2014-10-06,50.08000183105469
2014-10-07,49.68000030517578
2014-10-08,49.869998931884766
2014-10-09,48.93000030517578
2014-10-10,48.939998626708984
2014-10-13,48.369998931884766
2014-10-14,48.220001220703125
2014-10-15,47.91999816894531
2014-10-16,47.66999816894531
2014-10-17,48.06999969482422
2014-10-20,48.47999954223633
2014-10-21,48.689998626708984
2014-10-22,48.310001373291016
2014-10-23,48.220001220703125
2014-10-24,48.77000045776367
2014-10-27,49.41999816894531
2014-10-28,49.959999084472656
2014-10-29,49.83000183105469
2014-10-30,49.900001525878906
2014-10-31,50.25
2014-11-03,50.38999938964844
2014-11-04,50.33000183105469
2014-11-05,50.34000015258789
2014-11-06,50.279998779296875
2014-11-07,50.86000061035156
2014-11-10,50.720001220703125
2014-11-11,50.61000061035156
2014-11-12,50.81999969482422
2014-11-13,51.20000076293945
2014-11-14,51.5
2014-11-17,51.400001525878906
2014-11-18,51.220001220703125
2014-11-19,50.4900016784668
2014-11-20,50.189998626708984
2014-11-21,50.209999084472656
2014-11-24,49.5
2014-11-25,49.34000015258789
2014-11-26,50.040000915527344
2014-11-28,50.59000015258789
2014-12-01,50.029998779296875
2014-12-02,49.11000061035156
2014-12-03,48.790000915527344
2014-12-04,48.779998779296875
2014-12-05,48.61000061035156
2014-12-08,48.900001525878906
2014-12-09,46.91999816894531
2014-12-10,46.18000030517578
2014-12-11,46.36000061035156
2014-12-12,45.58000183105469
2014-12-15,45.41999816894531
2014-12-16,45.529998779296875
2014-12-17,46.439998626708984
2014-12-18,47.04999923706055
2014-12-19,47.02000045776367
2014-12-22,47.5099983215332
2014-12-23,47.66999816894531
2014-12-24,47.66999816894531
2014-12-26,47.86000061035156
2014-12-29,47.54999923706055
2014-12-30,47.33000183105469
2014-12-31,46.779998779296875
2015-01-02,46.959999084472656
2015-01-05,46.56999969482422
2015-01-06,47.040000915527344
2015-01-07,46.189998626708984
2015-01-08,47.18000030517578
2015-01-09,46.7599983215332
2015-01-12,47.08000183105469
2015-01-13,47.18000030517578
2015-01-14,46.970001220703125
2015-01-15,47.099998474121094
2015-01-16,47.9900016784668
2015-01-20,48.18000030517578
2015-01-21,48.25
2015-01-22,47.79999923706055
2015-01-23,47.150001525878906
2015-01-26,46.959999084472656
2015-01-27,46.349998474121094
2015-01-28,46.04999923706055
2015-01-29,46.11000061035156
2015-01-30,45.709999084472656
2015-02-02,46.97999954223633
2015-02-03,47.83000183105469
2015-02-04,47.79999923706055
2015-02-05,47.86000061035156
2015-02-06,49.33000183105469
2015-02-09,49.09000015258789
2015-02-10,49.5099983215332
2015-02-11,49.810001373291016
2015-02-12,49.52000045776367
2015-02-13,49.310001373291016
2015-02-17,49.18000030517578
2015-02-18,48.939998626708984
2015-02-19,48.90999984741211
2015-02-20,48.970001220703125
2015-02-23,48.77000045776367
2015-02-24,49.220001220703125
2015-02-25,49.20000076293945
2015-02-26,49.369998931884766
2015-02-27,49.45000076293945
2015-03-02,49.470001220703125
2015-03-03,49.54999923706055
2015-03-04,49.06999969482422
2015-03-05,48.91999816894531
2015-03-06,48.290000915527344
2015-03-09,48.22999954223633
2015-03-10,47.5099983215332
2015-03-11,47.68000030517578
2015-03-12,48.72999954223633
2015-03-13,48.84000015258789
2015-03-16,49.27000045776367
2015-03-17,48.95000076293945
2015-03-18,49.540000915527344
2015-03-19,49.29999923706055
2015-03-20,49.560001373291016
2015-03-23,49.63999938964844
2015-03-24,49.40999984741211
2015-03-25,48.72999954223633
2015-03-26,48.41999816894531
2015-03-27,48.560001373291016
2015-03-30,49.119998931884766
2015-03-31,48.630001068115234
2015-04-01,48.91999816894531
2015-04-02,49.470001220703125
2015-04-06,49.630001068115234
2015-04-07,49.27000045776367
2015-04-08,49.130001068115234
2015-04-09,49.0099983215332
2015-04-10,49.220001220703125
2015-04-13,49.040000915527344
2015-04-14,49.18000030517578
2015-04-15,49.38999938964844
2015-04-16,49.27000045776367
2015-04-17,48.900001525878906
2015-04-20,49.380001068115234
2015-04-21,49.16999816894531
2015-04-22,49.56999969482422
2015-04-23,50.04999923706055
2015-04-24,50.029998779296875
2015-04-27,50.08000183105469
2015-04-28,50.54999923706055
2015-04-29,50.470001220703125
2015-04-30,50.439998626708984
2015-05-01,50.40999984741211
2015-05-04,50.52000045776367
2015-05-05,50.09000015258789
2015-05-06,49.63999938964844
2015-05-07,49.72999954223633
2015-05-08,50.13999938964844
2015-05-11,49.79999923706055
2015-05-12,49.619998931884766
2015-05-13,49.72999954223633
2015-05-14,49.970001220703125
2015-05-15,49.790000915527344
2015-05-18,49.599998474121094
2015-05-19,49.54999923706055
2015-05-20,49.689998626708984
2015-05-21,49.900001525878906
2015-05-22,49.61000061035156
2015-05-26,49.41999816894531
2015-05-27,49.56999969482422
2015-05-28,49.540000915527344
2015-05-29,49.439998626708984
2015-06-01,49.220001220703125
2015-06-02,49.13999938964844
2015-06-03,49.08000183105469
2015-06-04,48.099998474121094
2015-06-05,47.22999954223633
2015-06-08,47.439998626708984
2015-06-09,47.34000015258789
2015-06-10,47.470001220703125
2015-06-11,47.7599983215332
2015-06-12,47.25
2015-06-15,47.0
2015-06-16,47.41999816894531
2015-06-17,47.27000045776367
2015-06-18,47.77000045776367
2015-06-19,47.459999084472656
2015-06-22,47.529998779296875
2015-06-23,47.77000045776367
2015-06-24,47.290000915527344
2015-06-25,47.439998626708984
2015-06-26,47.619998931884766
2015-06-29,46.77000045776367
2015-06-30,46.61000061035156
2015-07-01,47.0
2015-07-02,47.20000076293945
2015-07-06,47.040000915527344
2015-07-07,47.25
2015-07-08,46.58000183105469
2015-07-09,46.2599983215332
2015-07-10,47.0
2015-07-13,47.20000076293945
2015-07-14,47.40999984741211
2015-07-15,47.33000183105469
2015-07-16,47.83000183105469
2015-07-17,47.59000015258789
2015-07-20,48.099998474121094
2015-07-21,46.970001220703125
2015-07-22,46.45000076293945
2015-07-23,46.349998474121094
2015-07-24,46.040000915527344
2015-07-27,45.83000183105469
2015-07-28,45.88999938964844
2015-07-29,46.560001373291016
2015-07-30,46.66999816894531
2015-07-31,46.790000915527344
2015-08-03,46.970001220703125
2015-08-04,46.66999816894531
2015-08-05,46.63999938964844
2015-08-06,46.630001068115234
2015-08-07,46.36000061035156
2015-08-10,47.22999954223633
2015-08-11,47.599998474121094
2015-08-12,47.849998474121094
2015-08-13,47.65999984741211
2015-08-14,47.4900016784668
2015-08-17,47.52000045776367
2015-08-18,47.459999084472656
2015-08-19,47.439998626708984
2015-08-20,46.880001068115234
2015-08-21,46.099998474121094
2015-08-24,44.7400016784668
2015-08-25,43.5
2015-08-26,45.15999984741211
2015-08-27,46.189998626708984
2015-08-28,46.06999969482422
2015-08-31,46.0099983215332
2015-09-01,44.900001525878906
2015-09-02,45.349998474121094
2015-09-03,45.720001220703125
2015-09-04,44.81999969482422
2015-09-08,45.880001068115234
2015-09-09,45.38999938964844
2015-09-10,45.459999084472656
2015-09-11,45.72999954223633
2015-09-14,45.650001525878906
2015-09-15,46.369998931884766
2015-09-16,46.189998626708984
2015-09-17,45.22999954223633
2015-09-18,44.56999969482422
2015-09-21,44.79999923706055
2015-09-22,44.43000030517578
2015-09-23,43.97999954223633
2015-09-24,44.09000015258789
2015-09-25,44.220001220703125
2015-09-28,43.7400016784668
2015-09-29,43.529998779296875
2015-09-30,43.5099983215332
2015-10-01,42.959999084472656
2015-10-02,42.84000015258789
2015-10-05,44.0
2015-10-06,44.060001373291016
2015-10-07,43.849998474121094
2015-10-08,44.22999954223633
2015-10-09,44.15999984741211
2015-10-12,44.29999923706055
2015-10-13,44.36000061035156
2015-10-14,43.9900016784668
2015-10-15,44.66999816894531
2015-10-16,44.70000076293945
2015-10-19,44.70000076293945
2015-10-20,45.2400016784668
2015-10-21,44.86000061035156
2015-10-22,45.88999938964844
2015-10-23,46.15999984741211
2015-10-26,46.36000061035156
2015-10-27,46.16999816894531
2015-10-28,46.47999954223633
2015-10-29,46.400001525878906
2015-10-30,46.880001068115234
2015-11-02,46.779998779296875
2015-11-03,46.45000076293945
2015-11-04,46.13999938964844
2015-11-05,46.20000076293945
2015-11-06,45.779998779296875
2015-11-09,45.29999923706055
2015-11-10,45.099998474121094
2015-11-11,45.31999969482422
2015-11-12,44.83000183105469
2015-11-13,44.22999954223633
2015-11-16,45.040000915527344
2015-11-17,45.08000183105469
2015-11-18,45.380001068115234
2015-11-19,45.7599983215332
2015-11-20,45.38999938964844
2015-11-23,44.9900016784668
2015-11-24,45.189998626708984
2015-11-25,44.91999816894531
2015-11-27,45.22999954223633
2015-11-30,45.45000076293945
2015-12-01,45.58000183105469
2015-12-02,44.91999816894531
2015-12-03,44.560001373291016
2015-12-04,45.709999084472656
2015-12-07,46.060001373291016
2015-12-08,45.70000076293945
2015-12-09,45.36000061035156
2015-12-10,45.31999969482422
2015-12-11,44.81999969482422
2015-12-14,45.45000076293945
2015-12-15,45.54999923706055
2015-12-16,46.5099983215332
2015-12-17,46.099998474121094
2015-12-18,45.560001373291016
2015-12-21,45.900001525878906
2015-12-22,46.34000015258789
2015-12-23,46.95000076293945
2015-12-24,46.709999084472656
2015-12-28,46.75
2015-12-29,47.209999084472656
2015-12-30,46.77000045776367
2015-12-31,46.220001220703125
2016-01-04,45.869998931884766
2016-01-05,46.5
2016-01-06,45.52000045776367
2016-01-07,45.27000045776367
2016-01-08,44.83000183105469
2016-01-11,45.09000015258789
2016-01-12,44.93000030517578
2016-01-13,44.150001525878906
2016-01-14,44.869998931884766
2016-01-15,44.43000030517578
2016-01-19,44.869998931884766
2016-01-20,44.41999816894531
2016-01-21,45.869998931884766
2016-01-22,47.040000915527344
2016-01-25,47.029998779296875
2016-01-26,48.25
2016-01-27,49.029998779296875
2016-01-28,49.0099983215332
2016-01-29,49.970001220703125
2016-02-01,50.7599983215332
2016-02-02,49.90999984741211
2016-02-03,50.619998931884766
2016-02-04,50.43000030517578
2016-02-05,50.970001220703125
2016-02-08,50.7400016784668
2016-02-09,50.150001525878906
2016-02-10,49.97999954223633
2016-02-11,49.38999938964844
2016-02-12,50.11000061035156
2016-02-16,50.2400016784668
2016-02-17,50.31999969482422
2016-02-18,50.939998626708984
2016-02-19,50.86000061035156
2016-02-22,51.06999969482422
2016-02-23,50.630001068115234
2016-02-24,50.81999969482422
2016-02-25,51.11000061035156
2016-02-26,51.02000045776367
2016-02-29,50.72999954223633
2016-03-01,51.459999084472656
2016-03-02,52.119998931884766
2016-03-03,51.88999938964844
2016-03-04,51.810001373291016
2016-03-07,52.209999084472656
2016-03-08,52.459999084472656
2016-03-09,52.34000015258789
2016-03-10,52.31999969482422
2016-03-11,52.529998779296875
2016-03-14,52.540000915527344
2016-03-15,52.66999816894531
2016-03-16,53.209999084472656
2016-03-17,53.630001068115234
2016-03-18,53.2400016784668
2016-03-21,53.439998626708984
2016-03-22,53.209999084472656
2016-03-23,52.90999984741211
2016-03-24,53.560001373291016
2016-03-28,53.400001525878906
2016-03-29,54.04999923706055
2016-03-30,54.040000915527344
2016-03-31,54.08000183105469
2016-04-01,54.0099983215332
2016-04-04,54.41999816894531
2016-04-05,54.09000015258789
2016-04-06,53.52000045776367
2016-04-07,52.0
2016-04-08,52.18000030517578
2016-04-11,51.61000061035156
2016-04-12,51.95000076293945
2016-04-13,51.290000915527344
2016-04-14,51.36000061035156
2016-04-15,51.349998474121094
2016-04-18,51.72999954223633
2016-04-19,52.08000183105469
2016-04-20,51.75
2016-04-21,50.029998779296875
2016-04-22,50.54999923706055
2016-04-25,50.7599983215332
2016-04-26,50.439998626708984
2016-04-27,51.689998626708984
2016-04-28,51.02000045776367
2016-04-29,50.939998626708984
2016-05-02,51.31999969482422
2016-05-03,50.68000030517578
2016-05-04,50.84000015258789
2016-05-05,50.84000015258789
2016-05-06,51.119998931884766
2016-05-09,51.08000183105469
2016-05-10,51.540000915527344
2016-05-11,51.150001525878906
2016-05-12,51.470001220703125
2016-05-13,50.939998626708984
2016-05-16,51.22999954223633
2016-05-17,50.900001525878906
2016-05-18,50.38999938964844
2016-05-19,49.630001068115234
2016-05-20,49.65999984741211
2016-05-23,49.13999938964844
2016-05-24,49.58000183105469
2016-05-25,49.849998474121094
2016-05-26,50.15999984741211
2016-05-27,50.619998931884766
2016-05-31,50.900001525878906
2016-06-01,50.43000030517578
2016-06-02,50.77000045776367
2016-06-03,50.91999816894531
2016-06-06,50.709999084472656
2016-06-07,51.75
2016-06-08,51.52000045776367
2016-06-09,51.95000076293945
2016-06-10,52.66999816894531
2016-06-13,52.56999969482422
2016-06-14,52.9900016784668
2016-06-15,52.84000015258789
2016-06-16,53.459999084472656
2016-06-17,53.779998779296875
2016-06-20,53.7599983215332
2016-06-21,54.099998474121094
2016-06-22,54.029998779296875
2016-06-23,54.66999816894531
2016-06-24,54.43000030517578
2016-06-27,54.7400016784668
2016-06-28,54.81999969482422
2016-06-29,55.060001373291016
2016-06-30,55.84000015258789
2016-07-01,56.22999954223633
2016-07-05,56.529998779296875
2016-07-06,56.2599983215332
2016-07-07,55.380001068115234
2016-07-08,55.900001525878906
2016-07-11,55.93000030517578
2016-07-12,55.470001220703125
2016-07-13,56.0
2016-07-14,55.84000015258789
2016-07-15,55.84000015258789
2016-07-18,55.93000030517578
2016-07-19,55.70000076293945
2016-07-20,55.619998931884766
2016-07-21,55.369998931884766
2016-07-22,56.099998474121094
2016-07-25,55.869998931884766
2016-07-26,54.810001373291016
2016-07-27,55.31999969482422
2016-07-28,54.86000061035156
2016-07-29,55.40999984741211
2016-08-01,54.5
2016-08-02,54.0
2016-08-03,53.900001525878906
2016-08-04,53.93000030517578
2016-08-05,53.63999938964844
2016-08-08,53.59000015258789
2016-08-09,53.65999984741211
2016-08-10,53.810001373291016
2016-08-11,53.86000061035156
2016-08-12,53.650001525878906
2016-08-15,53.61000061035156
2016-08-16,52.7599983215332
2016-08-17,53.16999816894531
2016-08-18,52.869998931884766
2016-08-19,52.45000076293945
2016-08-22,52.54999923706055
2016-08-23,52.630001068115234
2016-08-24,52.529998779296875
2016-08-25,52.75
2016-08-26,52.06999969482422
2016-08-29,52.5
2016-08-30,52.27000045776367
2016-08-31,52.33000183105469
2016-09-01,52.560001373291016
2016-09-02,52.880001068115234
2016-09-06,53.5099983215332
2016-09-07,53.709999084472656
2016-09-08,53.599998474121094
2016-09-09,51.81999969482422
2016-09-12,52.56999969482422
2016-09-13,51.45000076293945
2016-09-14,51.4900016784668
2016-09-15,51.97999954223633
2016-09-16,51.880001068115234
2016-09-19,51.20000076293945
2016-09-20,51.27000045776367
2016-09-21,51.869998931884766
2016-09-22,52.349998474121094
2016-09-23,52.560001373291016
2016-09-26,52.150001525878906
2016-09-27,52.4900016784668
2016-09-28,52.060001373291016
2016-09-29,52.119998931884766
2016-09-30,51.97999954223633
2016-10-03,51.880001068115234
2016-10-04,51.2599983215332
2016-10-05,50.27000045776367
2016-10-06,50.2599983215332
2016-10-07,49.91999816894531
2016-10-10,50.189998626708984
2016-10-11,49.900001525878906
2016-10-12,50.29999923706055
2016-10-13,50.290000915527344
2016-10-14,50.279998779296875
2016-10-17,50.43000030517578
2016-10-18,50.27000045776367
2016-10-19,50.380001068115234
2016-10-20,49.13999938964844
2016-10-21,48.20000076293945
2016-10-24,48.209999084472656
2016-10-25,47.84000015258789
2016-10-26,47.630001068115234
2016-10-27,48.540000915527344
2016-10-28,48.209999084472656
2016-10-31,48.099998474121094
2016-11-01,47.65999984741211
2016-11-02,46.939998626708984
2016-11-03,46.869998931884766
2016-11-04,47.08000183105469
2016-11-07,47.459999084472656
2016-11-08,47.650001525878906
2016-11-09,47.86000061035156
2016-11-10,46.689998626708984
2016-11-11,46.689998626708984
2016-11-14,46.18000030517578
2016-11-15,47.369998931884766
2016-11-16,47.93000030517578
2016-11-17,47.84000015258789
2016-11-18,48.06999969482422
2016-11-21,48.310001373291016
2016-11-22,49.4900016784668
2016-11-23,50.22999954223633
2016-11-25,50.66999816894531
2016-11-28,51.119998931884766
2016-11-29,50.959999084472656
2016-11-30,49.900001525878906
2016-12-01,49.869998931884766
2016-12-02,49.810001373291016
2016-12-05,49.75
2016-12-06,50.36000061035156
2016-12-07,51.380001068115234
2016-12-08,51.130001068115234
2016-12-09,51.4900016784668
2016-12-12,51.7599983215332
2016-12-13,52.36000061035156
2016-12-14,51.630001068115234
2016-12-15,51.810001373291016
2016-12-16,52.27000045776367
2016-12-19,52.90999984741211
2016-12-20,53.119998931884766
2016-12-21,52.970001220703125
2016-12-22,53.650001525878906
2016-12-23,53.68000030517578
2016-12-27,53.63999938964844
2016-12-28,53.439998626708984
2016-12-29,53.7400016784668
2016-12-30,53.380001068115234
2017-01-03,54.58000183105469
2017-01-04,54.52000045776367
2017-01-05,54.63999938964844
2017-01-06,53.2599983215332
2017-01-09,52.68000030517578
2017-01-10,52.7599983215332
2017-01-11,52.459999084472656
2017-01-12,52.68000030517578
2017-01-13,52.54999923706055
2017-01-17,52.7400016784668
2017-01-18,52.25
2017-01-19,52.36000061035156
2017-01-20,52.720001220703125
2017-01-23,52.40999984741211
2017-01-24,50.119998931884766
2017-01-25,49.77000045776367
2017-01-26,49.119998931884766
2017-01-27,49.599998474121094
2017-01-30,49.369998931884766
2017-01-31,49.0099983215332
2017-02-01,48.38999938964844
2017-02-02,48.279998779296875
2017-02-03,48.58000183105469
2017-02-06,48.029998779296875
2017-02-07,48.040000915527344
2017-02-08,48.369998931884766
2017-02-09,48.810001373291016
2017-02-10,48.97999954223633
2017-02-13,48.54999923706055
2017-02-14,48.27000045776367
2017-02-15,48.08000183105469
2017-02-16,48.459999084472656
2017-02-17,49.189998626708984
2017-02-21,49.43000030517578
2017-02-22,49.66999816894531
2017-02-23,50.310001373291016
2017-02-24,50.599998474121094
2017-02-27,49.939998626708984
2017-02-28,49.630001068115234
2017-03-01,49.810001373291016
2017-03-02,49.97999954223633
2017-03-03,50.09000015258789
2017-03-06,50.029998779296875
2017-03-07,49.439998626708984
2017-03-08,49.15999984741211
2017-03-09,49.279998779296875
2017-03-10,49.349998474121094
2017-03-13,49.470001220703125
2017-03-14,49.36000061035156
2017-03-15,50.13999938964844
2017-03-16,50.040000915527344
2017-03-17,50.38999938964844
2017-03-20,50.2400016784668
2017-03-21,50.15999984741211
2017-03-22,49.709999084472656
2017-03-23,49.63999938964844
2017-03-24,49.68000030517578
2017-03-27,49.13999938964844
2017-03-28,49.29999923706055
2017-03-29,49.130001068115234
2017-03-30,49.060001373291016
2017-03-31,48.75
2017-04-03,49.18000030517578
2017-04-04,49.310001373291016
2017-04-05,49.02000045776367
2017-04-06,48.43000030517578
2017-04-07,48.65999984741211
2017-04-10,48.540000915527344
2017-04-11,48.70000076293945
2017-04-12,48.91999816894531
2017-04-13,48.619998931884766
2017-04-17,48.810001373291016
2017-04-18,49.220001220703125
2017-04-19,48.939998626708984
2017-04-20,48.40999984741211
2017-04-21,47.25
2017-04-24,47.04999923706055
2017-04-25,46.70000076293945
2017-04-26,47.36000061035156
2017-04-27,46.66999816894531
2017-04-28,45.90999984741211
2017-05-01,45.880001068115234
2017-05-02,45.90999984741211
2017-05-03,46.150001525878906
2017-05-04,45.880001068115234
2017-05-05,46.689998626708984
2017-05-08,46.630001068115234
2017-05-09,46.41999816894531
2017-05-10,46.380001068115234
2017-05-11,46.02000045776367
2017-05-12,45.84000015258789
2017-05-15,45.380001068115234
2017-05-16,45.310001373291016
2017-05-17,44.47999954223633
2017-05-18,45.040000915527344
2017-05-19,45.41999816894531
2017-05-22,45.47999954223633
2017-05-23,45.47999954223633
2017-05-24,45.040000915527344
2017-05-25,45.310001373291016
2017-05-26,45.31999969482422
2017-05-30,46.20000076293945
2017-05-31,46.63999938964844
2017-06-01,46.5099983215332
2017-06-02,46.439998626708984
2017-06-05,46.369998931884766
2017-06-06,46.439998626708984
2017-06-07,46.5
2017-06-08,46.189998626708984
2017-06-09,46.720001220703125
2017-06-12,47.189998626708984
2017-06-13,46.459999084472656
2017-06-14,46.689998626708984
2017-06-15,46.63999938964844
2017-06-16,46.630001068115234
2017-06-19,46.56999969482422
2017-06-20,45.939998626708984
2017-06-21,45.40999984741211
2017-06-22,45.41999816894531
2017-06-23,45.38999938964844
2017-06-26,45.75
2017-06-27,44.84000015258789
2017-06-28,44.84000015258789
2017-06-29,44.40999984741211
2017-06-30,44.65999984741211
2017-07-03,45.0
2017-07-05,44.650001525878906
2017-07-06,43.52000045776367
2017-07-07,43.47999954223633
2017-07-10,43.20000076293945
2017-07-11,42.88999938964844
2017-07-12,43.220001220703125
2017-07-13,43.4900016784668
2017-07-14,43.560001373291016
2017-07-17,43.65999984741211
2017-07-18,43.36000061035156
2017-07-19,43.45000076293945
2017-07-20,44.220001220703125
2017-07-21,44.22999954223633
2017-07-24,43.709999084472656
2017-07-25,43.97999954223633
2017-07-26,44.400001525878906
2017-07-27,47.810001373291016
2017-07-28,47.939998626708984
2017-07-31,48.400001525878906
2017-08-01,48.88999938964844
2017-08-02,48.209999084472656
2017-08-03,48.61000061035156
2017-08-04,48.90999984741211
2017-08-07,48.86000061035156
2017-08-08,48.599998474121094
2017-08-09,48.220001220703125
2017-08-10,48.02000045776367
2017-08-11,48.060001373291016
2017-08-14,48.779998779296875
2017-08-15,48.47999954223633
2017-08-16,48.40999984741211
2017-08-17,47.88999938964844
2017-08-18,47.689998626708984
2017-08-21,48.13999938964844
2017-08-22,48.349998474121094
2017-08-23,48.279998779296875
2017-08-24,48.310001373291016
2017-08-25,48.68000030517578
2017-08-28,48.61000061035156
2017-08-29,48.5099983215332
2017-08-30,48.119998931884766
2017-08-31,47.970001220703125
2017-09-01,47.91999816894531
2017-09-05,47.36000061035156
2017-09-06,46.90999984741211
2017-09-07,46.20000076293945
2017-09-08,46.11000061035156
2017-09-11,46.29999923706055
2017-09-12,46.790000915527344
2017-09-13,47.25
2017-09-14,47.18000030517578
2017-09-15,47.86000061035156
2017-09-18,48.09000015258789
2017-09-19,49.34000015258789
2017-09-20,49.47999954223633
2017-09-21,48.939998626708984
2017-09-22,49.900001525878906
2017-09-25,49.900001525878906
2017-09-26,49.5099983215332
2017-09-27,49.5099983215332
2017-09-28,49.40999984741211
2017-09-29,49.4900016784668
2017-10-02,49.36000061035156
2017-10-03,49.849998474121094
2017-10-04,49.900001525878906
2017-10-05,49.77000045776367
2017-10-06,48.810001373291016
2017-10-09,49.04999923706055
2017-10-10,49.13999938964844
2017-10-11,48.86000061035156
2017-10-12,48.349998474121094
2017-10-13,47.86000061035156
2017-10-16,48.09000015258789
2017-10-17,48.400001525878906
2017-10-18,48.650001525878906
2017-10-19,49.209999084472656
2017-10-20,49.529998779296875
2017-10-23,48.9900016784668
2017-10-24,48.939998626708984
2017-10-25,48.63999938964844
2017-10-26,48.88999938964844
2017-10-27,48.869998931884766
2017-10-30,47.83000183105469
2017-10-31,47.869998931884766
2017-11-01,47.83000183105469
2017-11-02,47.459999084472656
2017-11-03,47.41999816894531
2017-11-06,45.529998779296875
2017-11-07,45.56999969482422
2017-11-08,45.459999084472656
2017-11-09,45.06999969482422
2017-11-10,44.880001068115234
2017-11-13,44.75
2017-11-14,44.220001220703125
2017-11-15,44.11000061035156
2017-11-16,44.77000045776367
2017-11-17,45.41999816894531
2017-11-20,46.20000076293945
2017-11-21,46.18000030517578
2017-11-22,47.099998474121094
2017-11-24,47.0099983215332
2017-11-27,47.65999984741211
2017-11-28,48.81999969482422
2017-11-29,49.900001525878906
2017-11-30,50.88999938964844
2017-12-01,51.25
2017-12-04,51.720001220703125
2017-12-05,50.91999816894531
2017-12-06,50.68000030517578
2017-12-07,50.41999816894531
2017-12-08,51.09000015258789
2017-12-11,51.84000015258789
2017-12-12,53.189998626708984
2017-12-13,52.88999938964844
2017-12-14,52.34000015258789
2017-12-15,52.66999816894531
2017-12-18,53.25
2017-12-19,52.83000183105469
2017-12-20,52.77000045776367
2017-12-21,53.0099983215332
2017-12-22,53.189998626708984
2017-12-26,53.220001220703125
2017-12-27,53.279998779296875
2017-12-28,53.43000030517578
2017-12-29,52.93000030517578
2018-01-02,53.529998779296875
2018-01-03,52.43000030517578
2018-01-04,52.599998474121094
2018-01-05,52.47999954223633
2018-01-08,52.38999938964844
2018-01-09,51.61000061035156
2018-01-10,51.689998626708984
2018-01-11,52.11000061035156
2018-01-12,51.86000061035156
2018-01-16,51.65999984741211
2018-01-17,51.720001220703125
2018-01-18,51.54999923706055
2018-01-19,51.90999984741211
2018-01-22,53.459999084472656
2018-01-23,53.22999954223633
2018-01-24,54.220001220703125
2018-01-25,54.290000915527344
2018-01-26,54.720001220703125
2018-01-29,54.130001068115234
2018-01-30,53.900001525878906
2018-01-31,54.06999969482422
2018-02-01,54.29999923706055
2018-02-02,52.97999954223633
2018-02-05,50.5
2018-02-06,50.83000183105469
2018-02-07,51.0099983215332
2018-02-08,49.040000915527344
2018-02-09,49.880001068115234
2018-02-12,50.11000061035156
2018-02-13,50.08000183105469
2018-02-14,49.5099983215332
2018-02-15,49.7400016784668
2018-02-16,50.150001525878906
2018-02-20,48.91999816894531
2018-02-21,47.959999084472656
2018-02-22,47.869998931884766
2018-02-23,48.290000915527344
2018-02-26,49.09000015258789
2018-02-27,48.040000915527344
2018-02-28,47.7400016784668
2018-03-01,47.959999084472656
2018-03-02,48.2599983215332
2018-03-05,48.709999084472656
2018-03-06,48.88999938964844
2018-03-07,48.84000015258789
2018-03-08,49.0099983215332
2018-03-09,49.0099983215332
2018-03-12,48.79999923706055
2018-03-13,48.650001525878906
2018-03-14,48.45000076293945
2018-03-15,48.290000915527344
2018-03-16,48.560001373291016
2018-03-19,48.310001373291016
2018-03-20,47.689998626708984
2018-03-21,47.279998779296875
2018-03-22,46.880001068115234
2018-03-23,46.290000915527344
2018-03-26,47.06999969482422
2018-03-27,47.310001373291016
2018-03-28,48.0
2018-03-29,47.81999969482422
2018-04-02,47.15999984741211
2018-04-03,47.5
2018-04-04,47.93000030517578
2018-04-05,48.2400016784668
2018-04-06,47.47999954223633
2018-04-09,46.91999816894531
2018-04-10,48.27000045776367
2018-04-11,47.58000183105469
2018-04-12,47.7400016784668
2018-04-13,47.65999984741211
2018-04-16,48.38999938964844
2018-04-17,48.849998474121094
2018-04-18,48.619998931884766
2018-04-19,48.43000030517578
2018-04-20,47.900001525878906
2018-04-23,48.65999984741211
2018-04-24,49.66999816894531
2018-04-25,50.099998474121094
2018-04-26,49.7599983215332
2018-04-27,51.56999969482422
2018-04-30,49.349998474121094
2018-05-01,48.81999969482422
2018-05-02,47.75
2018-05-03,47.84000015258789
2018-05-04,48.189998626708984
2018-05-07,47.72999954223633
2018-05-08,47.02000045776367
2018-05-09,46.380001068115234
2018-05-10,47.20000076293945
2018-05-11,48.619998931884766
2018-05-14,48.4900016784668
2018-05-15,47.790000915527344
2018-05-16,47.86000061035156
2018-05-17,47.849998474121094
2018-05-18,47.7400016784668
2018-05-21,48.43000030517578
2018-05-22,48.810001373291016
2018-05-23,48.59000015258789
2018-05-24,48.63999938964844
2018-05-25,48.52000045776367
2018-05-29,48.20000076293945
2018-05-30,48.599998474121094
2018-05-31,47.66999816894531
2018-06-01,47.810001373291016
2018-06-04,47.81999969482422
2018-06-05,47.970001220703125
2018-06-06,48.40999984741211
2018-06-07,49.0099983215332
2018-06-08,49.18000030517578
2018-06-11,49.29999923706055
2018-06-12,48.810001373291016
2018-06-13,47.400001525878906
2018-06-14,47.81999969482422
2018-06-15,48.060001373291016
2018-06-18,47.459999084472656
2018-06-19,48.5
2018-06-20,48.09000015258789
2018-06-21,48.630001068115234
2018-06-22,49.7599983215332
2018-06-25,49.599998474121094
2018-06-26,49.29999923706055
2018-06-27,49.310001373291016
2018-06-28,50.86000061035156
2018-06-29,50.310001373291016
