Date,Close
2014-10-09,133.99000549316406
2014-10-10,132.80999755859375
2014-10-13,130.8800048828125
2014-10-14,133.97999572753906
2014-10-15,133.50999450683594
2014-10-16,132.42999267578125
2014-10-17,135.7899932861328
2014-10-20,139.57000732421875
2014-10-21,141.02000427246094
2014-10-22,138.77999877929688
2014-10-23,140.77999877929688
2014-10-24,142.0399932861328
2014-10-27,144.4600067138672
2014-10-28,145.77999877929688
2014-10-29,145.02999877929688
2014-10-30,145.7100067138672
2014-10-31,146.9600067138672
2014-11-03,147.75999450683594
2014-11-04,148.44000244140625
2014-11-05,149.3699951171875
2014-11-06,145.55999755859375
2014-11-07,141.85000610351562
2014-11-10,145.1699981689453
2014-11-11,144.97999572753906
2014-11-12,146.27000427246094
2014-11-13,146.0
2014-11-14,144.80999755859375
2014-11-17,145.8300018310547
2014-11-18,146.24000549316406
2014-11-19,144.74000549316406
2014-11-20,145.19000244140625
2014-11-21,145.49000549316406
2014-11-24,145.5800018310547
2014-11-25,145.4499969482422
2014-11-26,145.7100067138672
2014-11-28,147.0800018310547
2014-12-01,147.07000732421875
2014-12-02,148.47999572753906
2014-12-03,152.0399932861328
2014-12-04,153.25
2014-12-05,154.17999267578125
2014-12-08,153.67999267578125
2014-12-09,158.25
2014-12-10,157.24000549316406
2014-12-11,159.16000366210938
2014-12-12,160.25
2014-12-15,161.00999450683594
2014-12-16,157.00999450683594
2014-12-17,159.5500030517578
2014-12-18,160.74000549316406
2014-12-19,159.85000610351562
2014-12-22,159.44000244140625
2014-12-23,161.19000244140625
2014-12-24,160.22999572753906
2014-12-26,160.0
2014-12-29,161.22000122070312
2014-12-30,160.02999877929688
2014-12-31,159.27999877929688
2015-01-02,158.55999755859375
2015-01-05,156.47000122070312
2015-01-06,156.36000061035156
2015-01-07,159.72000122070312
2015-01-08,161.1199951171875
2015-01-09,160.3000030517578
2015-01-12,158.92999267578125
2015-01-13,153.75999450683594
2015-01-14,150.8300018310547
2015-01-15,148.02000427246094
2015-01-16,150.0
2015-01-20,152.66000366210938
2015-01-21,153.35000610351562
2015-01-22,156.5399932861328
2015-01-23,155.77999877929688
2015-01-26,159.22999572753906
2015-01-27,159.02999877929688
2015-01-28,159.3000030517578
2015-01-29,160.25999450683594
2015-01-30,159.0
2015-02-02,155.97000122070312
2015-02-03,157.07000732421875
2015-02-04,156.47000122070312
2015-02-05,160.16000366210938
2015-02-06,162.0
2015-02-09,160.74000549316406
2015-02-10,162.89999389648438
2015-02-11,162.38999938964844
2015-02-12,151.4199981689453
2015-02-13,150.16000366210938
2015-02-17,150.22999572753906
2015-02-18,153.22000122070312
2015-02-19,153.27000427246094
2015-02-20,155.05999755859375
2015-02-23,157.17999267578125
2015-02-24,156.39999389648438
2015-02-25,156.25
2015-02-26,155.3800048828125
2015-02-27,154.92999267578125
2015-03-02,154.77000427246094
2015-03-03,154.47000122070312
2015-03-04,150.8300018310547
2015-03-05,152.52000427246094
2015-03-06,149.07000732421875
2015-03-09,148.2899932861328
2015-03-10,146.52999877929688
2015-03-11,147.3300018310547
2015-03-12,149.32000732421875
2015-03-13,149.61000061035156
2015-03-16,151.1199951171875
2015-03-17,150.0
2015-03-18,149.02999877929688
2015-03-19,149.19000244140625
2015-03-20,151.91000366210938
2015-03-23,149.50999450683594
2015-03-24,151.00999450683594
2015-03-25,148.72999572753906
2015-03-26,149.41000366210938
2015-03-27,151.38999938964844
2015-03-30,152.0800018310547
2015-03-31,149.69000244140625
2015-04-01,143.75
2015-04-02,143.97999572753906
2015-04-06,145.72999572753906
2015-04-07,146.7100067138672
2015-04-08,148.80999755859375
2015-04-09,148.0500030517578
2015-04-10,150.1999969482422
2015-04-13,149.17999267578125
2015-04-14,149.0500030517578
2015-04-15,149.5800018310547
2015-04-16,150.0
2015-04-17,149.8000030517578
2015-04-20,152.39999389648438
2015-04-21,152.39999389648438
2015-04-22,151.50999450683594
2015-04-23,146.69000244140625
2015-04-24,148.61000061035156
2015-04-27,144.99000549316406
2015-04-28,144.5
2015-04-29,144.66000366210938
2015-04-30,143.0
2015-05-01,145.33999633789062
2015-05-04,145.4499969482422
2015-05-05,143.99000549316406
2015-05-06,144.08999633789062
2015-05-07,144.52999877929688
2015-05-08,144.75999450683594
2015-05-11,145.50999450683594
2015-05-12,147.1300048828125
2015-05-13,149.3800048828125
2015-05-14,149.86000061035156
2015-05-15,151.6199951171875
2015-05-18,151.8800048828125
2015-05-19,152.94000244140625
2015-05-20,149.89999389648438
2015-05-21,157.5
2015-05-22,160.1999969482422
2015-05-26,158.0
2015-05-27,157.22000122070312
2015-05-28,156.35000610351562
2015-05-29,153.22000122070312
2015-06-01,153.32000732421875
2015-06-02,155.36000061035156
2015-06-03,156.52999877929688
2015-06-04,156.60000610351562
2015-06-05,157.38999938964844
2015-06-08,157.30999755859375
2015-06-09,157.4199981689453
2015-06-10,160.27000427246094
2015-06-11,160.52999877929688
2015-06-12,161.2100067138672
2015-06-15,158.32000732421875
2015-06-16,159.0500030517578
2015-06-17,158.99000549316406
2015-06-18,160.25
2015-06-19,160.5
2015-06-22,163.25999450683594
2015-06-23,163.88999938964844
2015-06-24,163.4199981689453
2015-06-25,164.1999969482422
2015-06-26,164.27999877929688
2015-06-29,158.92999267578125
2015-06-30,159.2899932861328
2015-07-01,162.64999389648438
2015-07-02,162.11000061035156
2015-07-06,163.4199981689453
2015-07-07,163.52999877929688
2015-07-08,159.99000549316406
2015-07-09,162.07000732421875
2015-07-10,164.11000061035156
2015-07-13,169.30999755859375
2015-07-14,167.2100067138672
2015-07-15,168.47000122070312
2015-07-16,169.36000061035156
2015-07-17,169.6999969482422
2015-07-20,168.69000244140625
2015-07-21,167.52999877929688
2015-07-22,168.22000122070312
2015-07-23,168.38999938964844
2015-07-24,168.30999755859375
2015-07-27,168.33999633789062
2015-07-28,170.3000030517578
2015-07-29,173.05999755859375
2015-07-30,172.5399932861328
2015-07-31,174.2100067138672
2015-08-03,173.80999755859375
2015-08-04,175.10000610351562
2015-08-05,175.27000427246094
2015-08-06,172.74000549316406
2015-08-07,173.75
2015-08-10,173.66000366210938
2015-08-11,171.9199981689453
2015-08-12,172.0
2015-08-13,187.7899932861328
2015-08-14,187.02999877929688
2015-08-17,184.69000244140625
2015-08-18,185.77000427246094
2015-08-19,187.83999633789062
2015-08-20,184.4499969482422
2015-08-21,177.5399932861328
2015-08-24,173.75
2015-08-25,171.22000122070312
2015-08-26,171.4600067138672
2015-08-27,176.22999572753906
2015-08-28,176.47999572753906
2015-08-31,175.25
2015-09-01,172.6199951171875
2015-09-02,175.25
2015-09-03,173.24000549316406
2015-09-04,172.1300048828125
2015-09-08,175.32000732421875
2015-09-09,174.9199981689453
2015-09-10,174.8800048828125
2015-09-11,174.83999633789062
2015-09-14,175.0
2015-09-15,176.85000610351562
2015-09-16,178.58999633789062
2015-09-17,178.27999877929688
2015-09-18,173.6999969482422
2015-09-21,174.75
2015-09-22,174.44000244140625
2015-09-23,175.8699951171875
2015-09-24,174.8000030517578
2015-09-25,176.83999633789062
2015-09-28,171.39999389648438
2015-09-29,170.52999877929688
2015-09-30,189.52999877929688
2015-10-01,192.0399932861328
2015-10-02,191.69000244140625
2015-10-05,191.1699981689453
2015-10-06,191.10000610351562
2015-10-07,190.35000610351562
2015-10-08,187.35000610351562
2015-10-09,189.52000427246094
2015-10-12,191.27999877929688
2015-10-13,190.85000610351562
2015-10-14,187.07000732421875
2015-10-15,190.5500030517578
2015-10-16,190.8000030517578
2015-10-19,191.39999389648438
2015-10-20,193.58999633789062
2015-10-21,192.14999389648438
2015-10-22,191.8699951171875
2015-10-23,191.94000244140625
2015-10-26,192.4499969482422
2015-10-27,193.27000427246094
2015-10-28,194.27999877929688
2015-10-29,197.47999572753906
2015-10-30,198.42999267578125
2015-11-02,200.3800048828125
2015-11-03,198.6999969482422
2015-11-04,199.33999633789062
2015-11-05,200.33999633789062
2015-11-06,198.72000122070312
2015-11-09,194.89999389648438
2015-11-10,194.11000061035156
2015-11-11,194.6699981689453
2015-11-12,164.63999938964844
2015-11-13,161.6199951171875
2015-11-16,164.22000122070312
2015-11-17,164.08999633789062
2015-11-18,164.44000244140625
2015-11-19,162.3699951171875
2015-11-20,162.82000732421875
2015-11-23,162.6199951171875
2015-11-24,163.19000244140625
2015-11-25,164.3000030517578
2015-11-27,164.83999633789062
2015-11-30,162.72999572753906
2015-12-01,162.33999633789062
2015-12-02,157.92999267578125
2015-12-03,154.77999877929688
2015-12-04,155.8300018310547
2015-12-07,151.22000122070312
2015-12-08,149.8800048828125
2015-12-09,153.2100067138672
2015-12-10,151.75999450683594
2015-12-11,148.85000610351562
2015-12-14,147.61000061035156
2015-12-15,156.1699981689453
2015-12-16,160.82000732421875
2015-12-17,153.07000732421875
2015-12-18,149.57000732421875
2015-12-21,149.64999389648438
2015-12-22,147.8300018310547
2015-12-23,149.05999755859375
2015-12-24,149.1300048828125
2015-12-28,150.5500030517578
2015-12-29,152.1999969482422
2015-12-30,151.39999389648438
2015-12-31,150.50999450683594
2016-01-04,152.24000549316406
2016-01-05,151.1999969482422
2016-01-06,147.1999969482422
2016-01-07,148.8300018310547
2016-01-08,145.55999755859375
2016-01-11,147.0500030517578
2016-01-12,148.07000732421875
2016-01-13,142.16000366210938
2016-01-14,141.32000732421875
2016-01-15,144.2899932861328
2016-01-19,144.6199951171875
2016-01-20,143.38999938964844
2016-01-21,143.8000030517578
2016-01-22,144.42999267578125
2016-01-25,144.72000122070312
2016-01-26,151.47000122070312
2016-01-27,151.52000427246094
2016-01-28,148.55999755859375
2016-01-29,152.0500030517578
2016-02-01,154.88999938964844
2016-02-02,151.86000061035156
2016-02-03,147.94000244140625
2016-02-04,147.85000610351562
2016-02-05,143.94000244140625
2016-02-08,141.4499969482422
2016-02-09,141.5
2016-02-10,138.57000732421875
2016-02-11,138.41000366210938
2016-02-12,140.77000427246094
2016-02-16,146.0
2016-02-17,143.41000366210938
2016-02-18,143.32000732421875
2016-02-19,143.6300048828125
2016-02-22,147.8699951171875
2016-02-23,147.5500030517578
2016-02-24,150.4199981689453
2016-02-25,150.0800018310547
2016-02-26,150.0500030517578
2016-02-29,148.44000244140625
2016-03-01,153.35000610351562
2016-03-02,152.1699981689453
2016-03-03,153.8800048828125
2016-03-04,152.3699951171875
2016-03-07,151.52000427246094
2016-03-08,149.67999267578125
2016-03-09,153.77000427246094
2016-03-10,156.14999389648438
2016-03-11,158.57000732421875
2016-03-14,159.33999633789062
2016-03-15,158.5800018310547
2016-03-16,158.9600067138672
2016-03-17,157.94000244140625
2016-03-18,157.47000122070312
2016-03-21,158.61000061035156
2016-03-22,158.19000244140625
2016-03-23,161.08999633789062
2016-03-24,161.82000732421875
2016-03-28,161.75999450683594
2016-03-29,163.02999877929688
2016-03-30,163.7899932861328
2016-03-31,160.33999633789062
2016-04-01,160.4199981689453
2016-04-04,159.22999572753906
2016-04-05,160.47000122070312
2016-04-06,159.8800048828125
2016-04-07,155.8300018310547
2016-04-08,156.11000061035156
2016-04-11,154.77000427246094
2016-04-12,156.5
2016-04-13,160.49000549316406
2016-04-14,160.94000244140625
2016-04-15,161.19000244140625
2016-04-18,160.94000244140625
2016-04-19,160.7899932861328
2016-04-20,158.38999938964844
2016-04-21,157.1300048828125
2016-04-22,158.39999389648438
2016-04-25,157.38999938964844
2016-04-26,158.27999877929688
2016-04-27,159.27000427246094
2016-04-28,155.8699951171875
2016-04-29,156.10000610351562
2016-05-02,155.4600067138672
2016-05-03,156.00999450683594
2016-05-04,155.83999633789062
2016-05-05,148.74000549316406
2016-05-06,150.52000427246094
2016-05-09,151.52999877929688
2016-05-10,152.2899932861328
2016-05-11,148.1300048828125
2016-05-12,150.0
2016-05-13,145.55999755859375
2016-05-16,148.13999938964844
2016-05-17,144.0800018310547
2016-05-18,143.80999755859375
2016-05-19,143.5399932861328
2016-05-20,146.38999938964844
2016-05-23,145.8699951171875
2016-05-24,149.33999633789062
2016-05-25,153.52999877929688
2016-05-26,156.66000366210938
2016-05-27,156.30999755859375
2016-05-31,153.83999633789062
2016-06-01,153.33999633789062
2016-06-02,152.14999389648438
2016-06-03,150.7100067138672
2016-06-06,150.24000549316406
2016-06-07,151.7100067138672
2016-06-08,153.52000427246094
2016-06-09,156.77999877929688
2016-06-10,153.02000427246094
2016-06-13,152.5500030517578
2016-06-14,152.6300048828125
2016-06-15,153.63999938964844
2016-06-16,153.94000244140625
2016-06-17,154.5500030517578
2016-06-20,155.5800018310547
2016-06-21,154.44000244140625
2016-06-22,153.16000366210938
2016-06-23,154.92999267578125
2016-06-24,154.52000427246094
2016-06-27,153.77999877929688
2016-06-28,156.97999572753906
2016-06-29,161.00999450683594
2016-06-30,161.6300048828125
2016-07-01,164.3300018310547
2016-07-05,161.19000244140625
2016-07-06,161.4499969482422
2016-07-07,161.1300048828125
2016-07-08,164.85000610351562
2016-07-11,163.69000244140625
2016-07-12,163.5500030517578
2016-07-13,162.91000366210938
2016-07-14,164.9600067138672
2016-07-15,164.58999633789062
2016-07-18,164.39999389648438
2016-07-19,163.6999969482422
2016-07-20,163.75
2016-07-21,164.08999633789062
2016-07-22,166.02999877929688
2016-07-25,166.6699981689453
2016-07-26,166.22999572753906
2016-07-27,164.72999572753906
2016-07-28,170.33999633789062
2016-07-29,169.86000061035156
2016-08-01,168.5
2016-08-02,166.61000061035156
2016-08-03,168.64999389648438
2016-08-04,170.17999267578125
2016-08-05,170.49000549316406
2016-08-08,168.8800048828125
2016-08-09,166.5
2016-08-10,166.64999389648438
2016-08-11,166.7100067138672
2016-08-12,166.0
2016-08-15,167.75999450683594
2016-08-16,160.39999389648438
2016-08-17,158.0500030517578
2016-08-18,157.42999267578125
2016-08-19,158.0399932861328
2016-08-22,158.47000122070312
2016-08-23,157.94000244140625
2016-08-24,160.36000061035156
2016-08-25,160.17999267578125
2016-08-26,156.8300018310547
2016-08-29,157.6699981689453
2016-08-30,156.66000366210938
2016-08-31,157.3800048828125
2016-09-01,158.75999450683594
2016-09-02,158.57000732421875
2016-09-06,160.13999938964844
2016-09-07,161.8800048828125
2016-09-08,158.8699951171875
2016-09-09,152.9600067138672
2016-09-12,153.3699951171875
2016-09-13,151.17999267578125
2016-09-14,150.72000122070312
2016-09-15,148.94000244140625
2016-09-16,148.11000061035156
2016-09-19,148.44000244140625
2016-09-20,145.88999938964844
2016-09-21,146.3300018310547
2016-09-22,149.14999389648438
2016-09-23,149.24000549316406
2016-09-26,150.10000610351562
2016-09-27,151.00999450683594
2016-09-28,149.0
2016-09-29,146.74000549316406
2016-09-30,149.1199951171875
2016-10-03,146.94000244140625
2016-10-04,146.5399932861328
2016-10-05,148.92999267578125
2016-10-06,148.7100067138672
2016-10-07,148.1300048828125
2016-10-10,148.05999755859375
2016-10-11,146.75999450683594
2016-10-12,147.9600067138672
2016-10-13,146.77999877929688
2016-10-14,146.63999938964844
2016-10-17,143.27000427246094
2016-10-18,142.99000549316406
2016-10-19,142.22999572753906
2016-10-20,141.3000030517578
2016-10-21,141.92999267578125
2016-10-24,141.10000610351562
2016-10-25,143.80999755859375
2016-10-26,143.9600067138672
2016-10-27,139.22000122070312
2016-10-28,140.1999969482422
2016-10-31,140.0800018310547
2016-11-01,139.7899932861328
2016-11-02,138.13999938964844
2016-11-03,138.85000610351562
2016-11-04,136.19000244140625
2016-11-07,137.5399932861328
2016-11-08,137.6699981689453
2016-11-09,140.3300018310547
2016-11-10,145.82000732421875
2016-11-11,145.02000427246094
2016-11-14,142.89999389648438
2016-11-15,164.3300018310547
2016-11-16,162.97999572753906
2016-11-17,166.32000732421875
2016-11-18,162.57000732421875
2016-11-21,166.89999389648438
2016-11-22,170.2899932861328
2016-11-23,171.0399932861328
2016-11-25,170.86000061035156
2016-11-28,170.77000427246094
2016-11-29,169.8000030517578
2016-11-30,169.72000122070312
2016-12-01,170.75999450683594
2016-12-02,170.13999938964844
2016-12-05,170.52999877929688
2016-12-06,173.30999755859375
2016-12-07,176.77999877929688
2016-12-08,176.52000427246094
2016-12-09,175.5800018310547
2016-12-12,173.0
2016-12-13,171.8699951171875
2016-12-14,171.50999450683594
2016-12-15,172.9199981689453
2016-12-16,171.91000366210938
2016-12-19,173.82000732421875
2016-12-20,175.6300048828125
2016-12-21,173.50999450683594
2016-12-22,170.38999938964844
2016-12-23,170.88999938964844
2016-12-27,171.83999633789062
2016-12-28,170.4199981689453
2016-12-29,170.27999877929688
2016-12-30,169.1199951171875
2017-01-03,170.60000610351562
2017-01-04,172.0
2017-01-05,171.8800048828125
2017-01-06,169.6300048828125
2017-01-09,169.52999877929688
2017-01-10,169.9199981689453
2017-01-11,173.42999267578125
2017-01-12,174.47000122070312
2017-01-13,174.7899932861328
2017-01-17,173.0
2017-01-18,173.97999572753906
2017-01-19,171.72000122070312
2017-01-20,171.5
2017-01-23,167.77999877929688
2017-01-24,168.2899932861328
2017-01-25,167.5
2017-01-26,165.5
2017-01-27,164.3699951171875
2017-01-30,164.6300048828125
2017-01-31,164.24000549316406
2017-02-01,160.58999633789062
2017-02-02,162.33999633789062
2017-02-03,162.75
2017-02-06,160.27000427246094
2017-02-07,159.17999267578125
2017-02-08,162.72999572753906
2017-02-09,164.8300018310547
2017-02-10,164.0500030517578
2017-02-13,162.38999938964844
2017-02-14,164.3699951171875
2017-02-15,163.8800048828125
2017-02-16,160.99000549316406
2017-02-17,161.5800018310547
2017-02-21,161.14999389648438
2017-02-22,159.67999267578125
2017-02-23,157.72000122070312
2017-02-24,157.3300018310547
2017-02-27,156.94000244140625
2017-02-28,156.61000061035156
2017-03-01,156.67999267578125
2017-03-02,157.36000061035156
2017-03-03,155.35000610351562
2017-03-06,154.25
2017-03-07,151.99000549316406
2017-03-08,155.2100067138672
2017-03-09,155.14999389648438
2017-03-10,153.97000122070312
2017-03-13,154.35000610351562
2017-03-14,153.7100067138672
2017-03-15,152.9199981689453
2017-03-16,153.41000366210938
2017-03-17,152.39999389648438
2017-03-20,152.44000244140625
2017-03-21,151.22000122070312
2017-03-22,151.27000427246094
2017-03-23,150.77999877929688
2017-03-24,149.72999572753906
2017-03-27,147.8000030517578
2017-03-28,148.36000061035156
2017-03-29,149.6699981689453
2017-03-30,148.6699981689453
2017-03-31,148.25999450683594
2017-04-03,145.5
2017-04-04,143.0399932861328
2017-04-05,142.74000549316406
2017-04-06,142.55999755859375
2017-04-07,142.0500030517578
2017-04-10,142.83999633789062
2017-04-11,143.4600067138672
2017-04-12,141.74000549316406
2017-04-13,140.88999938964844
2017-04-17,140.83999633789062
2017-04-18,140.91000366210938
2017-04-19,142.4199981689453
2017-04-20,146.55999755859375
2017-04-21,146.83999633789062
2017-04-24,147.10000610351562
2017-04-25,145.6699981689453
2017-04-26,145.77999877929688
2017-04-27,143.19000244140625
2017-04-28,142.13999938964844
2017-05-01,140.52999877929688
2017-05-02,142.5500030517578
2017-05-03,142.82000732421875
2017-05-04,144.80999755859375
2017-05-05,144.97999572753906
2017-05-08,146.97000122070312
2017-05-09,146.1199951171875
2017-05-10,146.16000366210938
2017-05-11,145.9499969482422
2017-05-12,145.02000427246094
2017-05-15,145.85000610351562
2017-05-16,145.25
2017-05-17,144.55999755859375
2017-05-18,148.50999450683594
2017-05-19,151.47000122070312
2017-05-22,147.3699951171875
2017-05-23,140.66000366210938
2017-05-24,133.02000427246094
2017-05-25,131.97000122070312
2017-05-26,134.16000366210938
2017-05-30,132.99000549316406
2017-05-31,133.6300048828125
2017-06-01,137.10000610351562
2017-06-02,137.8000030517578
2017-06-05,135.57000732421875
2017-06-06,131.3000030517578
2017-06-07,130.6199951171875
2017-06-08,125.91999816894531
2017-06-09,128.36000061035156
2017-06-12,130.9499969482422
2017-06-13,131.6300048828125
2017-06-14,130.58999633789062
2017-06-15,131.14999389648438
2017-06-16,130.16000366210938
2017-06-19,129.60000610351562
2017-06-20,123.58000183105469
2017-06-21,120.11000061035156
2017-06-22,120.69999694824219
2017-06-23,119.73999786376953
2017-06-26,121.79000091552734
2017-06-27,121.95999908447266
2017-06-28,116.70999908447266
2017-06-29,116.05000305175781
2017-06-30,116.58999633789062
2017-07-03,118.41000366210938
2017-07-05,105.20999908447266
2017-07-06,103.16000366210938
2017-07-07,101.93000030517578
2017-07-10,101.16999816894531
2017-07-11,100.25
2017-07-12,100.94000244140625
2017-07-13,103.22000122070312
2017-07-14,102.04000091552734
2017-07-17,101.73999786376953
2017-07-18,100.30000305175781
2017-07-19,100.87000274658203
2017-07-20,103.2300033569336
2017-07-21,105.2699966430664
2017-07-24,103.16999816894531
2017-07-25,105.29000091552734
2017-07-26,106.69999694824219
2017-07-27,110.33999633789062
2017-07-28,110.20999908447266
2017-07-31,112.01000213623047
2017-08-01,114.05000305175781
2017-08-02,114.4800033569336
2017-08-03,110.52999877929688
2017-08-04,111.01000213623047
2017-08-07,109.48999786376953
2017-08-08,109.38999938964844
2017-08-09,109.18000030517578
2017-08-10,106.12999725341797
2017-08-11,107.33999633789062
2017-08-14,109.31999969482422
2017-08-15,87.08000183105469
2017-08-16,91.51000213623047
2017-08-17,92.8499984741211
2017-08-18,93.26000213623047
2017-08-21,95.19000244140625
2017-08-22,95.80000305175781
2017-08-23,93.54000091552734
2017-08-24,93.0999984741211
2017-08-25,95.80000305175781
2017-08-28,94.66000366210938
2017-08-29,95.12000274658203
2017-08-30,96.80999755859375
2017-08-31,97.9000015258789
2017-09-01,98.05999755859375
2017-09-05,96.7300033569336
2017-09-06,95.61000061035156
2017-09-07,93.52999877929688
2017-09-08,94.02999877929688
2017-09-11,94.4000015258789
2017-09-12,97.26000213623047
2017-09-13,100.0999984741211
2017-09-14,100.0199966430664
2017-09-15,99.51000213623047
2017-09-18,98.58000183105469
2017-09-19,94.8499984741211
2017-09-20,94.75
2017-09-21,93.68000030517578
2017-09-22,95.58999633789062
2017-09-25,97.94000244140625
2017-09-26,97.58999633789062
2017-09-27,99.33000183105469
2017-09-28,99.5
2017-09-29,99.19999694824219
2017-10-02,99.36000061035156
2017-10-03,98.9800033569336
2017-10-04,94.93000030517578
2017-10-05,94.33000183105469
2017-10-06,94.29000091552734
2017-10-09,91.12000274658203
2017-10-10,91.83999633789062
2017-10-11,89.4000015258789
2017-10-12,86.55999755859375
2017-10-13,85.51000213623047
2017-10-16,86.01000213623047
2017-10-17,88.08999633789062
2017-10-18,87.80999755859375
2017-10-19,86.91999816894531
2017-10-20,86.77999877929688
2017-10-23,85.91000366210938
2017-10-24,84.25
2017-10-25,83.30999755859375
2017-10-26,85.6500015258789
2017-10-27,81.93000030517578
2017-10-30,82.0
2017-10-31,81.73999786376953
2017-11-01,80.75
2017-11-02,81.69000244140625
2017-11-03,81.80000305175781
2017-11-06,80.70999908447266
2017-11-07,79.37999725341797
2017-11-08,79.41000366210938
2017-11-09,80.44999694824219
2017-11-10,81.22000122070312
2017-11-13,82.27999877929688
2017-11-14,95.72000122070312
2017-11-15,91.58000183105469
2017-11-16,90.5
2017-11-17,89.2699966430664
2017-11-20,91.43000030517578
2017-11-21,88.93000030517578
2017-11-22,89.62000274658203
2017-11-24,89.2300033569336
2017-11-27,89.87000274658203
2017-11-28,92.83999633789062
2017-11-29,99.94999694824219
2017-11-30,101.0
2017-12-01,99.27999877929688
2017-12-04,104.0199966430664
2017-12-05,101.1500015258789
2017-12-06,97.5
2017-12-07,97.61000061035156
2017-12-08,100.30999755859375
2017-12-11,100.8499984741211
2017-12-12,103.02999877929688
2017-12-13,102.5
2017-12-14,100.19999694824219
2017-12-15,100.69999694824219
2017-12-18,102.70999908447266
2017-12-19,99.7300033569336
2017-12-20,98.58999633789062
2017-12-21,100.12999725341797
2017-12-22,100.55000305175781
2017-12-26,101.95999908447266
2017-12-27,99.7699966430664
2017-12-28,99.70999908447266
2017-12-29,99.69000244140625
2018-01-02,106.08999633789062
2018-01-03,107.05000305175781
2018-01-04,111.0
2018-01-05,112.18000030517578
2018-01-08,111.38999938964844
2018-01-09,110.48999786376953
2018-01-10,110.58999633789062
2018-01-11,112.94999694824219
2018-01-12,115.94000244140625
2018-01-16,113.9000015258789
2018-01-17,115.3499984741211
2018-01-18,115.52999877929688
2018-01-19,117.0199966430664
2018-01-22,118.02999877929688
2018-01-23,119.0999984741211
2018-01-24,120.98999786376953
2018-01-25,120.91999816894531
2018-01-26,123.63999938964844
2018-01-29,122.88999938964844
2018-01-30,119.2699966430664
2018-01-31,116.98999786376953
2018-02-01,117.29000091552734
2018-02-02,113.93000030517578
2018-02-05,109.86000061035156
2018-02-06,112.19999694824219
2018-02-07,109.93000030517578
2018-02-08,109.62999725341797
2018-02-09,109.13999938964844
2018-02-12,109.4800033569336
2018-02-13,106.22000122070312
2018-02-14,109.0199966430664
2018-02-15,108.77999877929688
2018-02-16,107.56999969482422
2018-02-20,105.3499984741211
2018-02-21,114.0
2018-02-22,110.48999786376953
2018-02-23,116.31999969482422
2018-02-26,114.8499984741211
2018-02-27,109.80000305175781
2018-02-28,114.25
2018-03-01,117.51000213623047
2018-03-02,116.06999969482422
2018-03-05,116.36000061035156
2018-03-06,118.58999633789062
2018-03-07,116.7699966430664
2018-03-08,115.75
2018-03-09,118.86000061035156
2018-03-12,118.41000366210938
2018-03-13,119.0
2018-03-14,117.05999755859375
2018-03-15,117.0999984741211
2018-03-16,116.62999725341797
2018-03-19,115.87000274658203
2018-03-20,114.25
2018-03-21,115.23999786376953
2018-03-22,111.70999908447266
2018-03-23,110.83999633789062
2018-03-26,114.7699966430664
2018-03-27,115.01000213623047
2018-03-28,115.9800033569336
2018-03-29,118.55000305175781
2018-04-02,111.93000030517578
2018-04-03,111.91000366210938
2018-04-04,114.4800033569336
2018-04-05,116.38999938964844
2018-04-06,111.91000366210938
2018-04-09,110.3499984741211
2018-04-10,112.13999938964844
2018-04-11,110.93000030517578
2018-04-12,110.56999969482422
2018-04-13,106.61000061035156
2018-04-16,106.44999694824219
2018-04-17,108.19999694824219
2018-04-18,107.38999938964844
2018-04-19,105.18000030517578
2018-04-20,103.76000213623047
2018-04-23,105.5199966430664
2018-04-24,106.93000030517578
2018-04-25,107.81999969482422
2018-04-26,113.18000030517578
2018-04-27,116.33999633789062
2018-04-30,114.44999694824219
2018-05-01,115.58000183105469
2018-05-02,115.9000015258789
2018-05-03,115.43000030517578
2018-05-04,116.66999816894531
2018-05-07,116.13999938964844
2018-05-08,116.80000305175781
2018-05-09,117.98999786376953
2018-05-10,118.2300033569336
2018-05-11,119.94000244140625
2018-05-14,121.61000061035156
2018-05-15,119.91999816894531
2018-05-16,119.02999877929688
2018-05-17,119.79000091552734
2018-05-18,118.31999969482422
2018-05-21,119.1500015258789
2018-05-22,115.33000183105469
2018-05-23,123.25
2018-05-24,125.16999816894531
2018-05-25,124.91000366210938
2018-05-29,123.95999908447266
2018-05-30,128.52999877929688
2018-05-31,128.6199951171875
2018-06-01,128.33999633789062
2018-06-04,129.91000366210938
2018-06-05,129.9499969482422
2018-06-06,130.58999633789062
2018-06-07,130.0500030517578
2018-06-08,131.7100067138672
2018-06-11,132.72999572753906
2018-06-12,133.63999938964844
2018-06-13,132.67999267578125
2018-06-14,133.5
2018-06-15,137.16000366210938
2018-06-18,138.24000549316406
2018-06-19,138.3000030517578
2018-06-20,139.16000366210938
2018-06-21,139.5
2018-06-22,138.85000610351562
2018-06-25,137.27000427246094
2018-06-26,137.07000732421875
2018-06-27,134.3800048828125
2018-06-28,135.11000061035156
2018-06-29,135.6999969482422
2018-07-02,134.6999969482422
2018-07-03,135.00999450683594
2018-07-05,135.86000061035156
2018-07-06,137.1699981689453
2018-07-09,140.9499969482422
2018-07-10,140.64999389648438
2018-07-11,139.0800018310547
2018-07-12,138.7899932861328
2018-07-13,139.33999633789062
2018-07-16,139.6699981689453
2018-07-17,140.27999877929688
