Date,Close
2018-07-02,33.029998779296875
2018-07-03,33.209999084472656
2018-07-05,33.54999923706055
2018-07-06,34.9900016784668
2018-07-09,35.709999084472656
2018-07-10,34.93000030517578
2018-07-11,33.5099983215332
2018-07-12,33.380001068115234
2018-07-13,33.59000015258789
2018-07-16,32.7599983215332
2018-07-17,31.780000686645508
2018-07-18,31.200000762939453
2018-07-19,31.200000762939453
2018-07-20,30.90999984741211
2018-07-23,30.559999465942383
2018-07-24,30.299999237060547
2018-07-25,29.770000457763672
2018-07-26,30.299999237060547
2018-07-27,30.149999618530273
2018-07-30,30.6299991607666
2018-07-31,31.559999465942383
2018-08-01,30.489999771118164
2018-08-02,29.860000610351562
2018-08-03,34.20000076293945
2018-08-06,36.20000076293945
2018-08-07,36.709999084472656
2018-08-08,35.849998474121094
2018-08-09,36.59000015258789
2018-08-10,35.16999816894531
2018-08-13,34.9900016784668
2018-08-14,35.63999938964844
2018-08-15,35.16999816894531
2018-08-16,35.27000045776367
2018-08-17,35.130001068115234
2018-08-20,35.040000915527344
2018-08-21,35.560001373291016
2018-08-22,35.130001068115234
2018-08-23,35.040000915527344
2018-08-24,35.45000076293945
2018-08-27,35.75
2018-08-28,36.33000183105469
2018-08-29,36.130001068115234
2018-08-30,35.45000076293945
2018-08-31,35.349998474121094
2018-09-04,35.04999923706055
2018-09-05,34.54999923706055
2018-09-06,34.52000045776367
2018-09-07,35.290000915527344
2018-09-10,34.869998931884766
2018-09-11,34.939998626708984
2018-09-12,35.29999923706055
2018-09-13,36.5099983215332
2018-09-14,36.380001068115234
2018-09-17,36.560001373291016
2018-09-18,37.08000183105469
2018-09-19,36.77000045776367
2018-09-20,36.619998931884766
2018-09-21,36.5099983215332
2018-09-24,35.41999816894531
2018-09-25,35.56999969482422
2018-09-26,35.59000015258789
2018-09-27,35.47999954223633
2018-09-28,35.7599983215332
2018-10-01,35.41999816894531
2018-10-02,36.209999084472656
2018-10-03,36.150001525878906
2018-10-04,36.22999954223633
2018-10-05,34.29999923706055
2018-10-08,34.4900016784668
2018-10-09,34.16999816894531
2018-10-10,33.04999923706055
2018-10-11,31.8700008392334
2018-10-12,32.91999816894531
2018-10-15,33.68000030517578
2018-10-16,34.150001525878906
2018-10-17,34.439998626708984
2018-10-18,34.400001525878906
2018-10-19,34.90999984741211
2018-10-22,34.65999984741211
2018-10-23,31.770000457763672
2018-10-24,30.06999969482422
2018-10-25,30.25
2018-10-26,28.260000228881836
2018-10-29,28.030000686645508
2018-10-30,29.450000762939453
2018-10-31,30.739999771118164
2018-11-01,31.68000030517578
2018-11-02,30.93000030517578
2018-11-05,30.969999313354492
2018-11-06,31.489999771118164
2018-11-07,32.119998931884766
2018-11-08,32.15999984741211
2018-11-09,31.729999542236328
2018-11-12,31.649999618530273
2018-11-13,31.950000762939453
2018-11-14,32.099998474121094
2018-11-15,33.119998931884766
2018-11-16,32.849998474121094
2018-11-19,31.5
2018-11-20,30.030000686645508
2018-11-21,31.270000457763672
2018-11-23,30.670000076293945
2018-11-26,32.11000061035156
2018-11-27,32.36000061035156
2018-11-28,33.560001373291016
2018-11-29,32.959999084472656
2018-11-30,32.7599983215332
2018-12-03,33.38999938964844
2018-12-04,31.93000030517578
2018-12-06,32.0
2018-12-07,31.93000030517578
2018-12-10,31.979999542236328
2018-12-11,31.6200008392334
2018-12-12,32.20000076293945
2018-12-13,30.799999237060547
2018-12-14,30.649999618530273
2018-12-17,29.940000534057617
2018-12-18,29.049999237060547
2018-12-19,27.959999084472656
2018-12-20,26.479999542236328
2018-12-21,25.020000457763672
2018-12-24,23.979999542236328
2018-12-26,24.889999389648438
2018-12-27,24.3799991607666
2018-12-28,24.959999084472656
2018-12-31,24.969999313354492
2019-01-02,25.8799991607666
2019-01-03,26.420000076293945
2019-01-04,28.280000686645508
2019-01-07,28.600000381469727
2019-01-08,28.68000030517578
2019-01-09,28.260000228881836
2019-01-10,28.639999389648438
2019-01-11,28.149999618530273
2019-01-14,27.610000610351562
2019-01-15,28.25
2019-01-16,28.549999237060547
2019-01-17,29.34000015258789
2019-01-18,29.799999237060547
2019-01-22,29.510000228881836
2019-01-23,29.110000610351562
2019-01-24,30.1200008392334
2019-01-25,30.079999923706055
2019-01-28,30.299999237060547
2019-01-29,29.75
2019-01-30,29.700000762939453
2019-01-31,30.670000076293945
2019-02-01,30.440000534057617
2019-02-04,30.190000534057617
2019-02-05,31.229999542236328
2019-02-06,31.350000381469727
2019-02-07,31.06999969482422
2019-02-08,31.540000915527344
2019-02-11,31.149999618530273
2019-02-12,31.260000228881836
2019-02-13,28.860000610351562
2019-02-14,29.700000762939453
2019-02-15,30.899999618530273
2019-02-19,30.739999771118164
2019-02-20,31.260000228881836
2019-02-21,31.309999465942383
2019-02-22,32.81999969482422
2019-02-25,31.950000762939453
2019-02-26,31.920000076293945
2019-02-27,31.959999084472656
2019-02-28,32.5099983215332
2019-03-01,32.22999954223633
2019-03-04,33.470001220703125
2019-03-05,31.139999389648438
2019-03-06,31.940000534057617
2019-03-07,32.16999816894531
2019-03-08,31.75
2019-03-11,32.2400016784668
2019-03-12,32.15999984741211
2019-03-13,32.349998474121094
2019-03-14,32.56999969482422
2019-03-15,32.56999969482422
2019-03-18,32.40999984741211
2019-03-19,32.060001373291016
2019-03-20,31.540000915527344
2019-03-21,32.22999954223633
2019-03-22,31.270000457763672
2019-03-25,30.6299991607666
2019-03-26,31.540000915527344
2019-03-27,31.329999923706055
2019-03-28,31.229999542236328
2019-03-29,31.690000534057617
2019-04-01,33.13999938964844
2019-04-02,33.220001220703125
2019-04-03,32.93000030517578
2019-04-04,33.810001373291016
2019-04-05,34.70000076293945
2019-04-08,33.9900016784668
2019-04-09,33.72999954223633
2019-04-10,34.61000061035156
2019-04-11,34.720001220703125
2019-04-12,34.29999923706055
2019-04-15,34.22999954223633
2019-04-16,34.119998931884766
2019-04-17,34.689998626708984
2019-04-18,34.88999938964844
2019-04-22,33.75
2019-04-23,33.65999984741211
2019-04-24,34.150001525878906
2019-04-25,33.86000061035156
2019-04-26,34.790000915527344
2019-04-29,35.43000030517578
2019-04-30,35.119998931884766
2019-05-01,34.66999816894531
2019-05-02,33.599998474121094
2019-05-03,35.08000183105469
2019-05-06,34.709999084472656
2019-05-07,34.59000015258789
2019-05-08,34.93000030517578
2019-05-09,34.77000045776367
2019-05-10,35.459999084472656
2019-05-13,34.040000915527344
2019-05-14,34.369998931884766
2019-05-15,34.88999938964844
2019-05-16,35.06999969482422
2019-05-17,35.33000183105469
2019-05-20,33.2400016784668
2019-05-21,35.0
2019-05-22,34.869998931884766
2019-05-23,34.2599983215332
2019-05-24,34.220001220703125
2019-05-28,35.18000030517578
2019-05-29,34.869998931884766
2019-05-30,34.7599983215332
2019-05-31,36.11000061035156
2019-06-03,35.529998779296875
2019-06-04,36.25
2019-06-05,35.91999816894531
2019-06-06,36.18000030517578
2019-06-07,37.099998474121094
2019-06-10,37.349998474121094
2019-06-11,37.2400016784668
2019-06-12,37.529998779296875
2019-06-13,37.88999938964844
2019-06-14,37.540000915527344
2019-06-17,38.9900016784668
2019-06-18,39.099998474121094
2019-06-19,38.90999984741211
2019-06-20,39.09000015258789
2019-06-21,39.0099983215332
2019-06-24,38.59000015258789
2019-06-25,37.779998779296875
2019-06-26,37.5099983215332
2019-06-27,38.16999816894531
2019-06-28,38.40999984741211
2019-07-01,38.86000061035156
2019-07-02,39.16999816894531
2019-07-03,39.599998474121094
2019-07-05,39.970001220703125
2019-07-08,39.84000015258789
2019-07-09,40.72999954223633
2019-07-10,40.65999984741211
2019-07-11,40.81999969482422
2019-07-12,41.869998931884766
2019-07-15,41.79999923706055
2019-07-16,41.2400016784668
2019-07-17,40.849998474121094
2019-07-18,40.83000183105469
2019-07-19,40.88999938964844
2019-07-22,41.849998474121094
2019-07-23,43.2599983215332
2019-07-24,41.560001373291016
2019-07-25,39.16999816894531
2019-07-26,39.5099983215332
2019-07-29,38.279998779296875
2019-07-30,34.95000076293945
2019-07-31,33.86000061035156
2019-08-01,32.95000076293945
2019-08-02,32.18000030517578
2019-08-05,31.719999313354492
2019-08-06,31.739999771118164
2019-08-07,31.510000228881836
2019-08-08,32.86000061035156
2019-08-09,32.38999938964844
2019-08-12,32.11000061035156
2019-08-13,32.2599983215332
2019-08-14,31.709999084472656
2019-08-15,31.8700008392334
2019-08-16,31.959999084472656
2019-08-19,32.59000015258789
2019-08-20,32.13999938964844
2019-08-21,31.8700008392334
2019-08-22,31.719999313354492
2019-08-23,31.040000915527344
2019-08-26,32.2599983215332
2019-08-27,32.369998931884766
2019-08-28,33.439998626708984
2019-08-29,33.72999954223633
2019-08-30,33.560001373291016
2019-09-03,32.849998474121094
2019-09-04,34.16999816894531
2019-09-05,34.849998474121094
2019-09-06,35.70000076293945
2019-09-09,36.29999923706055
2019-09-10,37.150001525878906
2019-09-11,36.630001068115234
2019-09-12,35.88999938964844
2019-09-13,35.2599983215332
2019-09-16,36.08000183105469
2019-09-17,35.29999923706055
2019-09-18,35.56999969482422
2019-09-19,35.439998626708984
2019-09-20,34.540000915527344
2019-09-23,34.470001220703125
2019-09-24,34.630001068115234
2019-09-25,35.02000045776367
2019-09-26,34.0
2019-09-27,34.0099983215332
2019-09-30,34.06999969482422
2019-10-01,33.70000076293945
2019-10-02,32.93000030517578
2019-10-03,32.97999954223633
2019-10-04,33.09000015258789
2019-10-07,33.150001525878906
2019-10-08,32.08000183105469
2019-10-09,32.689998626708984
2019-10-10,33.150001525878906
2019-10-11,34.060001373291016
2019-10-14,33.63999938964844
2019-10-15,34.380001068115234
2019-10-16,34.75
2019-10-17,34.880001068115234
2019-10-18,34.77000045776367
2019-10-21,34.61000061035156
2019-10-22,35.119998931884766
2019-10-23,34.93000030517578
2019-10-24,34.150001525878906
2019-10-25,34.7599983215332
2019-10-28,34.93000030517578
2019-10-29,34.33000183105469
2019-10-30,34.369998931884766
2019-10-31,34.380001068115234
2019-11-01,34.86000061035156
2019-11-04,34.959999084472656
2019-11-05,34.63999938964844
2019-11-06,33.52000045776367
2019-11-07,34.689998626708984
2019-11-08,35.31999969482422
2019-11-11,35.970001220703125
2019-11-12,36.0099983215332
2019-11-13,35.66999816894531
2019-11-14,35.65999984741211
2019-11-15,35.95000076293945
2019-11-18,36.790000915527344
2019-11-19,35.83000183105469
2019-11-20,35.47999954223633
2019-11-21,35.90999984741211
2019-11-22,36.29999923706055
2019-11-25,35.47999954223633
2019-11-26,34.86000061035156
2019-11-27,34.7400016784668
2019-11-29,34.16999816894531
2019-12-02,33.65999984741211
2019-12-03,33.380001068115234
2019-12-04,33.470001220703125
2019-12-05,33.599998474121094
2019-12-06,33.59000015258789
2019-12-09,33.5099983215332
2019-12-10,33.529998779296875
2019-12-11,33.88999938964844
2019-12-12,34.22999954223633
2019-12-13,34.130001068115234
2019-12-16,34.470001220703125
2019-12-17,34.470001220703125
2019-12-18,35.61000061035156
2019-12-19,35.79999923706055
2019-12-20,36.060001373291016
2019-12-23,35.75
2019-12-24,35.81999969482422
2019-12-26,36.130001068115234
2019-12-27,35.95000076293945
2019-12-30,35.38999938964844
2019-12-31,35.470001220703125
2020-01-02,35.7400016784668
2020-01-03,35.880001068115234
2020-01-06,35.63999938964844
2020-01-07,35.540000915527344
2020-01-08,35.4900016784668
2020-01-09,35.58000183105469
2020-01-10,35.36000061035156
2020-01-13,36.060001373291016
2020-01-14,36.59000015258789
2020-01-15,36.65999984741211
2020-01-16,36.81999969482422
2020-01-17,36.790000915527344
2020-01-21,36.75
2020-01-22,36.75
2020-01-23,36.88999938964844
2020-01-24,36.7400016784668
2020-01-27,36.75
2020-01-28,36.75
2020-01-29,36.75
2020-01-30,37.099998474121094
2020-01-31,36.7599983215332
2020-02-03,36.75
2020-02-04,36.779998779296875
2020-02-05,37.939998626708984
2020-02-06,36.900001525878906
2020-02-07,36.779998779296875
2020-02-10,36.849998474121094
2020-02-11,39.47999954223633
2020-02-12,40.11000061035156
2020-02-13,40.18000030517578
2020-02-14,39.970001220703125
2020-02-18,41.290000915527344
2020-02-19,41.25
2020-02-20,41.0
2020-02-21,40.72999954223633
2020-02-24,38.36000061035156
2020-02-25,37.619998931884766
2020-02-26,36.31999969482422
2020-02-27,33.47999954223633
2020-02-28,33.52000045776367
2020-03-02,34.33000183105469
2020-03-03,32.81999969482422
2020-03-04,33.869998931884766
2020-03-05,31.43000030517578
2020-03-06,29.209999084472656
2020-03-09,24.93000030517578
2020-03-10,26.34000015258789
2020-03-11,23.579999923706055
2020-03-12,19.850000381469727
2020-03-13,21.59000015258789
2020-03-16,18.790000915527344
2020-03-17,20.8799991607666
2020-03-18,18.739999771118164
2020-03-19,21.8700008392334
2020-03-20,19.969999313354492
2020-03-23,18.149999618530273
2020-03-24,20.739999771118164
2020-03-25,20.639999389648438
2020-03-26,22.31999969482422
2020-03-27,20.979999542236328
2020-03-30,20.729999542236328
2020-03-31,19.989999771118164
2020-04-01,18.700000762939453
2020-04-02,18.959999084472656
2020-04-03,18.979999542236328
2020-04-06,21.110000610351562
2020-04-07,20.770000457763672
2020-04-08,21.780000686645508
2020-04-09,23.06999969482422
2020-04-13,22.0
2020-04-14,22.309999465942383
2020-04-15,21.09000015258789
2020-04-16,21.34000015258789
2020-04-17,22.520000457763672
2020-04-20,22.209999084472656
2020-04-21,21.56999969482422
2020-04-22,22.3799991607666
2020-04-23,22.8799991607666
2020-04-24,23.399999618530273
2020-04-27,24.3700008392334
2020-04-28,24.530000686645508
2020-04-29,25.549999237060547
2020-04-30,25.020000457763672
2020-05-01,23.989999771118164
2020-05-04,23.600000381469727
2020-05-05,24.309999465942383
2020-05-06,22.899999618530273
2020-05-07,23.350000381469727
2020-05-08,25.729999542236328
2020-05-11,25.93000030517578
2020-05-12,25.15999984741211
2020-05-13,23.719999313354492
2020-05-14,24.6200008392334
2020-05-15,24.709999084472656
2020-05-18,26.739999771118164
2020-05-19,26.760000228881836
2020-05-20,28.34000015258789
2020-05-21,28.559999465942383
2020-05-22,29.559999465942383
2020-05-26,30.8799991607666
2020-05-27,31.079999923706055
2020-05-28,31.190000534057617
2020-05-29,31.649999618530273
2020-06-01,32.630001068115234
2020-06-02,32.45000076293945
2020-06-03,33.93000030517578
2020-06-04,34.7400016784668
2020-06-05,35.81999969482422
2020-06-08,37.31999969482422
2020-06-09,35.279998779296875
2020-06-10,33.33000183105469
2020-06-11,31.459999084472656
2020-06-12,32.70000076293945
2020-06-15,34.040000915527344
2020-06-16,35.2400016784668
2020-06-17,35.290000915527344
2020-06-18,36.88999938964844
2020-06-19,35.45000076293945
2020-06-22,35.2599983215332
2020-06-23,35.15999984741211
2020-06-24,34.40999984741211
2020-06-25,33.869998931884766
2020-06-26,32.54999923706055
2020-06-29,33.04999923706055
2020-06-30,34.5099983215332
2020-07-01,34.630001068115234
2020-07-02,33.060001373291016
2020-07-06,33.5
2020-07-07,32.68000030517578
2020-07-08,31.969999313354492
2020-07-09,30.829999923706055
2020-07-10,31.8700008392334
2020-07-13,32.04999923706055
2020-07-14,32.4900016784668
2020-07-15,33.779998779296875
2020-07-16,33.22999954223633
2020-07-17,32.7400016784668
2020-07-20,32.5
2020-07-21,33.54999923706055
2020-07-22,33.54999923706055
2020-07-23,33.400001525878906
2020-07-24,33.36000061035156
2020-07-27,33.380001068115234
2020-07-28,33.130001068115234
2020-07-29,33.41999816894531
2020-07-30,32.84000015258789
2020-07-31,32.11000061035156
2020-08-03,33.959999084472656
2020-08-04,33.7400016784668
2020-08-05,34.06999969482422
2020-08-06,34.29999923706055
2020-08-07,34.16999816894531
2020-08-10,35.369998931884766
2020-08-11,35.22999954223633
2020-08-12,34.43000030517578
2020-08-13,35.08000183105469
2020-08-14,34.66999816894531
2020-08-17,35.0
2020-08-18,34.36000061035156
2020-08-19,34.04999923706055
2020-08-20,33.88999938964844
2020-08-21,33.529998779296875
2020-08-24,34.58000183105469
2020-08-25,34.20000076293945
2020-08-26,34.560001373291016
2020-08-27,34.709999084472656
2020-08-28,34.81999969482422
2020-08-31,35.52000045776367
2020-09-01,34.56999969482422
2020-09-02,35.5
2020-09-03,34.040000915527344
2020-09-04,33.779998779296875
2020-09-08,33.029998779296875
2020-09-09,33.16999816894531
2020-09-10,32.09000015258789
2020-09-11,32.099998474121094
2020-09-14,32.65999984741211
2020-09-15,32.7400016784668
2020-09-16,33.2400016784668
2020-09-17,32.040000915527344
2020-09-18,31.059999465942383
2020-09-21,30.0
2020-09-22,30.1299991607666
2020-09-23,28.600000381469727
2020-09-24,28.579999923706055
2020-09-25,28.549999237060547
2020-09-28,29.8799991607666
2020-09-29,29.649999618530273
2020-09-30,29.030000686645508
2020-10-01,28.780000686645508
2020-10-02,28.549999237060547
2020-10-05,28.40999984741211
2020-10-06,27.43000030517578
2020-10-07,27.5
2020-10-08,27.579999923706055
2020-10-09,27.329999923706055
2020-10-12,28.389999389648438
2020-10-13,28.489999771118164
2020-10-14,28.059999465942383
2020-10-15,27.639999389648438
2020-10-16,27.65999984741211
2020-10-19,26.559999465942383
2020-10-20,27.059999465942383
2020-10-21,26.829999923706055
2020-10-22,26.950000762939453
2020-10-23,27.239999771118164
2020-10-26,26.25
2020-10-27,26.0
2020-10-28,24.809999465942383
2020-10-29,25.399999618530273
2020-10-30,25.489999771118164
2020-11-02,25.81999969482422
2020-11-03,26.290000915527344
2020-11-04,26.510000228881836
2020-11-05,27.389999389648438
2020-11-06,27.709999084472656
2020-11-09,28.049999237060547
2020-11-10,28.8799991607666
2020-11-11,30.350000381469727
2020-11-12,30.1299991607666
2020-11-13,31.540000915527344
2020-11-16,32.939998626708984
2020-11-17,34.04999923706055
2020-11-18,33.5
2020-11-19,33.959999084472656
2020-11-20,33.9900016784668
2020-11-23,35.130001068115234
2020-11-24,36.43000030517578
2020-11-25,36.15999984741211
2020-11-27,35.90999984741211
2020-11-30,35.869998931884766
2020-12-01,36.13999938964844
2020-12-02,36.97999954223633
2020-12-03,37.16999816894531
2020-12-04,36.439998626708984
2020-12-07,36.70000076293945
2020-12-08,36.349998474121094
2020-12-09,36.130001068115234
2020-12-10,36.209999084472656
2020-12-11,36.0099983215332
2020-12-14,35.029998779296875
2020-12-15,35.68000030517578
2020-12-16,31.510000228881836
2020-12-17,31.40999984741211
2020-12-18,30.489999771118164
2020-12-21,29.770000457763672
2020-12-22,28.8799991607666
2020-12-23,30.969999313354492
2020-12-24,31.059999465942383
2020-12-28,31.93000030517578
2020-12-29,31.700000762939453
2020-12-30,31.520000457763672
2020-12-31,32.34000015258789
2021-01-04,31.530000686645508
2021-01-05,31.469999313354492
2021-01-06,31.81999969482422
2021-01-07,32.41999816894531
2021-01-08,33.15999984741211
2021-01-11,32.72999954223633
2021-01-12,33.040000915527344
2021-01-13,32.380001068115234
2021-01-14,33.529998779296875
2021-01-15,33.119998931884766
2021-01-19,32.689998626708984
2021-01-20,32.40999984741211
2021-01-21,31.920000076293945
2021-01-22,30.719999313354492
2021-01-25,30.700000762939453
2021-01-26,31.559999465942383
2021-01-27,30.15999984741211
2021-01-28,29.93000030517578
2021-01-29,29.020000457763672
2021-02-01,29.450000762939453
2021-02-02,30.06999969482422
2021-02-03,30.729999542236328
2021-02-04,31.5
2021-02-05,31.209999084472656
2021-02-08,31.520000457763672
2021-02-09,32.279998779296875
2021-02-10,32.290000915527344
2021-02-11,31.690000534057617
2021-02-12,31.360000610351562
2021-02-16,32.2599983215332
2021-02-17,32.5
2021-02-18,33.849998474121094
2021-02-19,33.66999816894531
2021-02-22,32.2599983215332
2021-02-23,30.950000762939453
2021-02-24,31.399999618530273
2021-02-25,31.549999237060547
2021-02-26,31.510000228881836
2021-03-01,32.84000015258789
2021-03-02,33.09000015258789
2021-03-03,33.63999938964844
2021-03-04,32.779998779296875
2021-03-05,33.810001373291016
2021-03-08,34.83000183105469
2021-03-09,34.43000030517578
2021-03-10,35.779998779296875
2021-03-11,35.90999984741211
2021-03-12,37.27000045776367
2021-03-15,38.779998779296875
2021-03-16,38.72999954223633
2021-03-17,38.970001220703125
2021-03-18,37.63999938964844
2021-03-19,37.279998779296875
2021-03-22,37.540000915527344
2021-03-23,35.939998626708984
2021-03-24,35.52000045776367
2021-03-25,36.25
2021-03-26,36.119998931884766
2021-03-29,35.41999816894531
2021-03-30,35.869998931884766
2021-03-31,36.20000076293945
2021-04-01,36.79999923706055
2021-04-05,37.689998626708984
2021-04-06,37.43000030517578
2021-04-07,37.7400016784668
2021-04-08,37.849998474121094
2021-04-09,37.560001373291016
2021-04-12,37.95000076293945
2021-04-13,37.4900016784668
2021-04-14,37.68000030517578
2021-04-15,37.70000076293945
2021-04-16,38.0099983215332
2021-04-19,37.0
2021-04-20,36.88999938964844
2021-04-21,40.939998626708984
2021-04-22,41.959999084472656
2021-04-23,42.47999954223633
2021-04-26,43.08000183105469
2021-04-27,42.459999084472656
2021-04-28,41.59000015258789
2021-04-29,45.04999923706055
2021-04-30,44.790000915527344
2021-05-03,44.45000076293945
2021-05-04,45.970001220703125
2021-05-05,45.81999969482422
2021-05-06,45.93000030517578
2021-05-07,46.529998779296875
2021-05-10,46.459999084472656
2021-05-11,46.22999954223633
2021-05-12,44.459999084472656
2021-05-13,44.619998931884766
2021-05-14,45.81999969482422
2021-05-17,45.20000076293945
2021-05-18,44.349998474121094
2021-05-19,43.150001525878906
2021-05-20,44.04999923706055
2021-05-21,44.04999923706055
2021-05-24,44.41999816894531
2021-05-25,43.349998474121094
2021-05-26,43.9900016784668
2021-05-27,44.540000915527344
2021-05-28,43.52000045776367
2021-06-01,43.86000061035156
