Date,Close
2014-09-23,54.689998626708984
2014-09-24,55.4900016784668
2014-09-25,54.45000076293945
2014-09-26,55.0
2014-09-29,54.79999923706055
2014-09-30,54.61000061035156
2014-10-01,54.16999816894531
2014-10-02,54.560001373291016
2014-10-03,54.65999984741211
2014-10-06,54.5099983215332
2014-10-07,53.41999816894531
2014-10-08,53.90999984741211
2014-10-09,51.43000030517578
2014-10-10,50.75
2014-10-13,50.29999923706055
2014-10-14,50.75
2014-10-15,50.529998779296875
2014-10-16,50.91999816894531
2014-10-17,51.709999084472656
2014-10-20,51.88999938964844
2014-10-21,52.93000030517578
2014-10-22,52.119998931884766
2014-10-23,52.88999938964844
2014-10-24,53.40999984741211
2014-10-27,53.900001525878906
2014-10-28,54.36000061035156
2014-10-29,54.369998931884766
2014-10-30,54.790000915527344
2014-10-31,55.61000061035156
2014-11-03,55.619998931884766
2014-11-04,55.68000030517578
2014-11-05,55.869998931884766
2014-11-06,56.310001373291016
2014-11-07,56.97999954223633
2014-11-10,56.56999969482422
2014-11-11,56.9900016784668
2014-11-12,56.970001220703125
2014-11-13,56.79999923706055
2014-11-14,56.380001068115234
2014-11-17,56.220001220703125
2014-11-18,56.380001068115234
2014-11-19,56.41999816894531
2014-11-20,56.560001373291016
2014-11-21,56.9900016784668
2014-11-24,57.040000915527344
2014-11-25,57.119998931884766
2014-11-26,57.040000915527344
2014-11-28,56.86000061035156
2014-12-01,57.060001373291016
2014-12-02,57.619998931884766
2014-12-03,58.029998779296875
2014-12-04,57.959999084472656
2014-12-05,58.29999923706055
2014-12-08,58.84000015258789
2014-12-09,57.90999984741211
2014-12-10,56.4900016784668
2014-12-11,56.38999938964844
2014-12-12,53.959999084472656
2014-12-15,53.470001220703125
2014-12-16,53.349998474121094
2014-12-17,54.63999938964844
2014-12-18,56.09000015258789
2014-12-19,56.689998626708984
2014-12-22,56.7599983215332
2014-12-23,57.130001068115234
2014-12-24,56.9900016784668
2014-12-26,57.130001068115234
2014-12-29,56.45000076293945
2014-12-30,56.02000045776367
2014-12-31,55.369998931884766
2015-01-02,55.4900016784668
2015-01-05,53.650001525878906
2015-01-06,52.599998474121094
2015-01-07,53.290000915527344
2015-01-08,53.9900016784668
2015-01-09,53.869998931884766
2015-01-12,52.779998779296875
2015-01-13,52.25
2015-01-14,51.4900016784668
2015-01-15,50.9900016784668
2015-01-16,51.79999923706055
2015-01-20,51.58000183105469
2015-01-21,52.06999969482422
2015-01-22,54.220001220703125
2015-01-23,53.310001373291016
2015-01-26,54.18000030517578
2015-01-27,53.27000045776367
2015-01-28,52.16999816894531
2015-01-29,52.650001525878906
2015-01-30,51.529998779296875
2015-02-02,52.31999969482422
2015-02-03,53.56999969482422
2015-02-04,52.939998626708984
2015-02-05,53.45000076293945
2015-02-06,53.47999954223633
2015-02-09,53.040000915527344
2015-02-10,53.540000915527344
2015-02-11,53.400001525878906
2015-02-12,53.68000030517578
2015-02-13,53.90999984741211
2015-02-17,54.11000061035156
2015-02-18,53.77000045776367
2015-02-19,53.86000061035156
2015-02-20,54.15999984741211
2015-02-23,53.939998626708984
2015-02-24,53.84000015258789
2015-02-25,54.22999954223633
2015-02-26,54.52000045776367
2015-02-27,53.83000183105469
2015-03-02,54.400001525878906
2015-03-03,53.84000015258789
2015-03-04,53.33000183105469
2015-03-05,54.06999969482422
2015-03-06,53.04999923706055
2015-03-09,53.29999923706055
2015-03-10,51.58000183105469
2015-03-11,51.79999923706055
2015-03-12,53.119998931884766
2015-03-13,52.52000045776367
2015-03-16,53.400001525878906
2015-03-17,52.689998626708984
2015-03-18,53.29999923706055
2015-03-19,52.65999984741211
2015-03-20,53.349998474121094
2015-03-23,53.70000076293945
2015-03-24,52.790000915527344
2015-03-25,51.70000076293945
2015-03-26,51.75
2015-03-27,51.08000183105469
2015-03-30,51.77000045776367
2015-03-31,51.31999969482422
2015-04-01,51.36000061035156
2015-04-02,51.59000015258789
2015-04-06,51.56999969482422
2015-04-07,51.5
2015-04-08,51.79999923706055
2015-04-09,52.13999938964844
2015-04-10,51.72999954223633
2015-04-13,51.90999984741211
2015-04-14,52.2599983215332
2015-04-15,52.4900016784668
2015-04-16,52.630001068115234
2015-04-17,51.18000030517578
2015-04-20,51.22999954223633
2015-04-21,51.279998779296875
2015-04-22,51.47999954223633
2015-04-23,51.880001068115234
2015-04-24,51.790000915527344
2015-04-27,51.93000030517578
2015-04-28,52.119998931884766
2015-04-29,52.02000045776367
2015-04-30,51.560001373291016
2015-05-01,52.13999938964844
2015-05-04,52.40999984741211
2015-05-05,52.20000076293945
2015-05-06,51.84000015258789
2015-05-07,51.75
2015-05-08,52.290000915527344
2015-05-11,51.84000015258789
2015-05-12,51.540000915527344
2015-05-13,51.560001373291016
2015-05-14,52.13999938964844
2015-05-15,51.790000915527344
2015-05-18,52.099998474121094
2015-05-19,51.68000030517578
2015-05-20,51.689998626708984
2015-05-21,51.709999084472656
2015-05-22,51.52000045776367
2015-05-26,50.95000076293945
2015-05-27,51.54999923706055
2015-05-28,51.58000183105469
2015-05-29,50.90999984741211
2015-06-01,50.90999984741211
2015-06-02,50.79999923706055
2015-06-03,51.119998931884766
2015-06-04,50.279998779296875
2015-06-05,50.41999816894531
2015-06-08,49.869998931884766
2015-06-09,49.65999984741211
2015-06-10,50.27000045776367
2015-06-11,50.43000030517578
2015-06-12,50.04999923706055
2015-06-15,49.7400016784668
2015-06-16,50.33000183105469
2015-06-17,50.79999923706055
2015-06-18,51.349998474121094
2015-06-19,51.439998626708984
2015-06-22,51.31999969482422
2015-06-23,51.15999984741211
2015-06-24,50.619998931884766
2015-06-25,50.310001373291016
2015-06-26,50.47999954223633
2015-06-29,48.88999938964844
2015-06-30,49.029998779296875
2015-07-01,49.33000183105469
2015-07-02,49.209999084472656
2015-07-06,48.84000015258789
2015-07-07,48.959999084472656
2015-07-08,47.970001220703125
2015-07-09,48.36000061035156
2015-07-10,48.779998779296875
2015-07-13,49.08000183105469
2015-07-14,48.880001068115234
2015-07-15,49.040000915527344
2015-07-16,49.630001068115234
2015-07-17,49.40999984741211
2015-07-20,49.08000183105469
2015-07-21,48.90999984741211
2015-07-22,48.4900016784668
2015-07-23,47.59000015258789
2015-07-24,46.400001525878906
2015-07-27,46.40999984741211
2015-07-28,46.52000045776367
2015-07-29,46.5099983215332
2015-07-30,46.15999984741211
2015-07-31,45.54999923706055
2015-08-03,45.45000076293945
2015-08-04,45.209999084472656
2015-08-05,45.189998626708984
2015-08-06,44.709999084472656
2015-08-07,44.33000183105469
2015-08-10,44.93000030517578
2015-08-11,43.95000076293945
2015-08-12,43.97999954223633
2015-08-13,43.56999969482422
2015-08-14,43.619998931884766
2015-08-17,43.7599983215332
2015-08-18,43.88999938964844
2015-08-19,43.27000045776367
2015-08-20,42.060001373291016
2015-08-21,40.97999954223633
2015-08-24,39.40999984741211
2015-08-25,38.849998474121094
2015-08-26,39.9900016784668
2015-08-27,41.04999923706055
2015-08-28,41.2400016784668
2015-08-31,40.58000183105469
2015-09-01,39.45000076293945
2015-09-02,39.52000045776367
2015-09-03,39.810001373291016
2015-09-04,39.0099983215332
2015-09-08,40.06999969482422
2015-09-09,39.65999984741211
2015-09-10,39.29999923706055
2015-09-11,39.41999816894531
2015-09-14,39.16999816894531
2015-09-15,39.45000076293945
2015-09-16,39.59000015258789
2015-09-17,39.529998779296875
2015-09-18,38.5099983215332
2015-09-21,38.650001525878906
2015-09-22,38.0099983215332
2015-09-23,37.540000915527344
2015-09-24,37.27000045776367
2015-09-25,37.36000061035156
2015-09-28,36.70000076293945
2015-09-29,36.36000061035156
2015-09-30,37.2599983215332
2015-10-01,37.08000183105469
2015-10-02,37.7599983215332
2015-10-05,38.66999816894531
2015-10-06,38.720001220703125
2015-10-07,39.02000045776367
2015-10-08,38.88999938964844
2015-10-09,38.849998474121094
2015-10-12,38.029998779296875
2015-10-13,37.5
2015-10-14,37.470001220703125
2015-10-15,37.810001373291016
2015-10-16,38.470001220703125
2015-10-19,38.150001525878906
2015-10-20,38.18000030517578
2015-10-21,37.939998626708984
2015-10-22,39.779998779296875
2015-10-23,40.18000030517578
2015-10-26,40.08000183105469
2015-10-27,39.369998931884766
2015-10-28,39.970001220703125
2015-10-29,40.11000061035156
2015-10-30,40.7599983215332
2015-11-02,41.150001525878906
2015-11-03,41.400001525878906
2015-11-04,41.130001068115234
2015-11-05,41.56999969482422
2015-11-06,40.86000061035156
2015-11-09,40.650001525878906
2015-11-10,40.79999923706055
2015-11-11,40.84000015258789
2015-11-12,40.40999984741211
2015-11-13,39.619998931884766
2015-11-16,40.5
2015-11-17,40.41999816894531
2015-11-18,41.41999816894531
2015-11-19,41.58000183105469
2015-11-20,41.34000015258789
2015-11-23,41.189998626708984
2015-11-24,41.290000915527344
2015-11-25,41.810001373291016
2015-11-27,41.58000183105469
2015-11-30,41.91999816894531
2015-12-01,41.83000183105469
2015-12-02,41.029998779296875
2015-12-03,40.41999816894531
2015-12-04,41.13999938964844
2015-12-07,40.81999969482422
2015-12-08,39.31999969482422
2015-12-09,38.5099983215332
2015-12-10,38.470001220703125
2015-12-11,36.18000030517578
2015-12-14,35.119998931884766
2015-12-15,35.599998474121094
2015-12-16,36.15999984741211
2015-12-17,35.45000076293945
2015-12-18,35.0
2015-12-21,35.2400016784668
2015-12-22,35.81999969482422
2015-12-23,37.36000061035156
2015-12-24,36.970001220703125
2015-12-28,36.91999816894531
2015-12-29,37.400001525878906
2015-12-30,37.029998779296875
2015-12-31,36.81999969482422
2016-01-04,36.18000030517578
2016-01-05,36.119998931884766
2016-01-06,35.20000076293945
2016-01-07,34.06999969482422
2016-01-08,33.650001525878906
2016-01-11,33.5
2016-01-12,34.0
2016-01-13,32.97999954223633
2016-01-14,33.369998931884766
2016-01-15,32.61000061035156
2016-01-19,33.04999923706055
2016-01-20,32.90999984741211
2016-01-21,33.209999084472656
2016-01-22,34.040000915527344
2016-01-25,32.529998779296875
2016-01-26,33.369998931884766
2016-01-27,33.209999084472656
2016-01-28,33.310001373291016
2016-01-29,34.65999984741211
2016-02-01,33.689998626708984
2016-02-02,32.2400016784668
2016-02-03,32.7599983215332
2016-02-04,33.790000915527344
2016-02-05,33.709999084472656
2016-02-08,32.459999084472656
2016-02-09,32.09000015258789
2016-02-10,32.45000076293945
2016-02-11,31.450000762939453
2016-02-12,32.31999969482422
2016-02-16,33.849998474121094
2016-02-17,34.2599983215332
2016-02-18,34.65999984741211
2016-02-19,34.08000183105469
2016-02-22,35.0099983215332
2016-02-23,34.939998626708984
2016-02-24,34.7599983215332
2016-02-25,35.72999954223633
2016-02-26,36.150001525878906
2016-02-29,35.849998474121094
2016-03-01,36.91999816894531
2016-03-02,37.349998474121094
2016-03-03,37.880001068115234
2016-03-04,38.470001220703125
2016-03-07,38.45000076293945
2016-03-08,38.0
2016-03-09,37.40999984741211
2016-03-10,36.7599983215332
2016-03-11,38.36000061035156
2016-03-14,38.09000015258789
2016-03-15,36.83000183105469
2016-03-16,37.56999969482422
2016-03-17,38.77000045776367
2016-03-18,39.09000015258789
2016-03-21,39.04999923706055
2016-03-22,39.04999923706055
2016-03-23,38.56999969482422
2016-03-24,38.09000015258789
2016-03-28,38.33000183105469
2016-03-29,39.099998474121094
2016-03-30,39.13999938964844
2016-03-31,39.04999923706055
2016-04-01,39.459999084472656
2016-04-04,38.79999923706055
2016-04-05,38.45000076293945
2016-04-06,38.47999954223633
2016-04-07,37.20000076293945
2016-04-08,37.2400016784668
2016-04-11,37.43000030517578
2016-04-12,37.970001220703125
2016-04-13,39.58000183105469
2016-04-14,39.880001068115234
2016-04-15,39.5099983215332
2016-04-18,39.650001525878906
2016-04-19,40.400001525878906
2016-04-20,40.97999954223633
2016-04-21,40.540000915527344
2016-04-22,40.66999816894531
2016-04-25,40.150001525878906
2016-04-26,40.18000030517578
2016-04-27,39.650001525878906
2016-04-28,38.150001525878906
2016-04-29,37.34000015258789
2016-05-02,37.7400016784668
2016-05-03,36.79999923706055
2016-05-04,36.029998779296875
2016-05-05,35.83000183105469
2016-05-06,36.099998474121094
2016-05-09,35.95000076293945
2016-05-10,36.540000915527344
2016-05-11,35.66999816894531
2016-05-12,35.84000015258789
2016-05-13,35.040000915527344
2016-05-16,35.25
2016-05-17,35.06999969482422
2016-05-18,35.61000061035156
2016-05-19,35.209999084472656
2016-05-20,35.560001373291016
2016-05-23,35.66999816894531
2016-05-24,36.56999969482422
2016-05-25,37.4900016784668
2016-05-26,37.029998779296875
2016-05-27,37.36000061035156
2016-05-31,37.349998474121094
2016-06-01,36.81999969482422
2016-06-02,35.779998779296875
2016-06-03,35.59000015258789
2016-06-06,35.79999923706055
2016-06-07,35.45000076293945
2016-06-08,35.25
2016-06-09,34.41999816894531
2016-06-10,33.790000915527344
2016-06-13,33.27000045776367
2016-06-14,32.90999984741211
2016-06-15,33.04999923706055
2016-06-16,33.04999923706055
2016-06-17,33.349998474121094
2016-06-20,33.7599983215332
2016-06-21,33.810001373291016
2016-06-22,33.7400016784668
2016-06-23,34.58000183105469
2016-06-24,32.04999923706055
2016-06-27,30.670000076293945
2016-06-28,31.020000457763672
2016-06-29,32.47999954223633
2016-06-30,33.369998931884766
2016-07-01,33.06999969482422
2016-07-05,32.29999923706055
2016-07-06,32.529998779296875
2016-07-07,32.599998474121094
2016-07-08,33.97999954223633
2016-07-11,33.95000076293945
2016-07-12,34.84000015258789
2016-07-13,34.470001220703125
2016-07-14,34.63999938964844
2016-07-15,34.689998626708984
2016-07-18,34.9900016784668
2016-07-19,34.58000183105469
2016-07-20,35.119998931884766
2016-07-21,35.0099983215332
2016-07-22,35.16999816894531
2016-07-25,34.65999984741211
2016-07-26,34.59000015258789
2016-07-27,34.849998474121094
2016-07-28,35.02000045776367
2016-07-29,36.189998626708984
2016-08-01,36.029998779296875
2016-08-02,35.06999969482422
2016-08-03,35.63999938964844
2016-08-04,35.380001068115234
2016-08-05,36.43000030517578
2016-08-08,36.43000030517578
2016-08-09,35.7599983215332
2016-08-10,35.560001373291016
2016-08-11,35.650001525878906
2016-08-12,35.529998779296875
2016-08-15,35.970001220703125
2016-08-16,36.04999923706055
2016-08-17,36.25
2016-08-18,36.599998474121094
2016-08-19,36.81999969482422
2016-08-22,36.5
2016-08-23,36.869998931884766
2016-08-24,36.209999084472656
2016-08-25,36.02000045776367
2016-08-26,36.15999984741211
2016-08-29,36.29999923706055
2016-08-30,36.4900016784668
2016-08-31,36.5
2016-09-01,35.86000061035156
2016-09-02,36.150001525878906
2016-09-06,36.119998931884766
2016-09-07,36.470001220703125
2016-09-08,36.68000030517578
2016-09-09,35.58000183105469
2016-09-12,36.43000030517578
2016-09-13,35.220001220703125
2016-09-14,35.189998626708984
2016-09-15,35.75
2016-09-16,35.099998474121094
2016-09-19,35.22999954223633
2016-09-20,34.9900016784668
2016-09-21,35.689998626708984
2016-09-22,36.060001373291016
2016-09-23,35.189998626708984
2016-09-26,34.5
2016-09-27,34.619998931884766
2016-09-28,34.939998626708984
2016-09-29,34.7400016784668
2016-09-30,35.56999969482422
2016-10-03,36.279998779296875
2016-10-04,35.77000045776367
2016-10-05,36.7599983215332
2016-10-06,36.20000076293945
2016-10-07,35.91999816894531
2016-10-10,36.380001068115234
2016-10-11,34.779998779296875
2016-10-12,34.75
2016-10-13,34.400001525878906
2016-10-14,34.09000015258789
2016-10-17,33.81999969482422
2016-10-18,34.22999954223633
2016-10-19,34.84000015258789
2016-10-20,34.58000183105469
2016-10-21,34.47999954223633
2016-10-24,34.72999954223633
2016-10-25,34.81999969482422
2016-10-26,35.099998474121094
2016-10-27,34.43000030517578
2016-10-28,34.189998626708984
2016-10-31,33.65999984741211
2016-11-01,33.70000076293945
2016-11-02,33.18000030517578
2016-11-03,33.45000076293945
2016-11-04,33.79999923706055
2016-11-07,34.43000030517578
2016-11-08,34.25
2016-11-09,38.4900016784668
2016-11-10,37.849998474121094
2016-11-11,37.220001220703125
2016-11-14,38.720001220703125
2016-11-15,38.90999984741211
2016-11-16,38.5
2016-11-17,38.84000015258789
2016-11-18,38.88999938964844
2016-11-21,39.310001373291016
2016-11-22,39.15999984741211
2016-11-23,39.27000045776367
2016-11-25,39.31999969482422
2016-11-28,38.650001525878906
2016-11-29,38.70000076293945
2016-11-30,39.2599983215332
2016-12-01,39.560001373291016
2016-12-02,39.209999084472656
2016-12-05,39.7599983215332
2016-12-06,39.88999938964844
2016-12-07,40.619998931884766
2016-12-08,42.02000045776367
2016-12-09,41.0099983215332
2016-12-12,39.9900016784668
2016-12-13,39.9900016784668
2016-12-14,39.310001373291016
2016-12-15,39.459999084472656
2016-12-16,39.279998779296875
2016-12-19,39.77000045776367
2016-12-20,40.400001525878906
2016-12-21,40.40999984741211
2016-12-22,40.279998779296875
2016-12-23,40.47999954223633
2016-12-27,40.310001373291016
2016-12-28,39.470001220703125
2016-12-29,39.40999984741211
2016-12-30,39.58000183105469
2017-01-03,40.439998626708984
2017-01-04,41.349998474121094
2017-01-05,40.72999954223633
2017-01-06,40.75
2017-01-09,40.310001373291016
2017-01-10,40.400001525878906
2017-01-11,40.75
2017-01-12,40.47999954223633
2017-01-13,40.5
2017-01-17,39.939998626708984
2017-01-18,40.0099983215332
2017-01-19,39.86000061035156
2017-01-20,40.61000061035156
2017-01-23,40.400001525878906
2017-01-24,41.15999984741211
2017-01-25,41.86000061035156
2017-01-26,40.77000045776367
2017-01-27,40.31999969482422
2017-01-30,40.16999816894531
2017-01-31,39.7400016784668
2017-02-01,39.9900016784668
2017-02-02,39.900001525878906
2017-02-03,40.310001373291016
2017-02-06,39.9900016784668
2017-02-07,40.0099983215332
2017-02-08,39.7400016784668
2017-02-09,40.47999954223633
2017-02-10,40.880001068115234
2017-02-13,41.5099983215332
2017-02-14,42.099998474121094
2017-02-15,42.720001220703125
2017-02-16,42.290000915527344
2017-02-17,42.529998779296875
2017-02-21,43.029998779296875
2017-02-22,42.77000045776367
2017-02-23,42.939998626708984
2017-02-24,42.7400016784668
2017-02-27,43.369998931884766
2017-02-28,43.040000915527344
2017-03-01,43.439998626708984
2017-03-02,42.88999938964844
2017-03-03,42.68000030517578
2017-03-06,42.380001068115234
2017-03-07,42.380001068115234
2017-03-08,42.560001373291016
2017-03-09,42.41999816894531
2017-03-10,42.58000183105469
2017-03-13,42.56999969482422
2017-03-14,42.43000030517578
2017-03-15,42.9900016784668
2017-03-16,43.90999984741211
2017-03-17,42.220001220703125
2017-03-20,42.040000915527344
2017-03-21,41.349998474121094
2017-03-22,41.369998931884766
2017-03-23,41.459999084472656
2017-03-24,41.2599983215332
2017-03-27,41.09000015258789
2017-03-28,41.91999816894531
2017-03-29,41.40999984741211
2017-03-30,42.220001220703125
2017-03-31,42.13999938964844
2017-04-03,41.75
2017-04-04,41.56999969482422
2017-04-05,41.400001525878906
2017-04-06,41.959999084472656
2017-04-07,41.779998779296875
2017-04-10,42.040000915527344
2017-04-11,41.0099983215332
2017-04-12,40.810001373291016
2017-04-13,40.59000015258789
2017-04-17,41.369998931884766
2017-04-18,41.63999938964844
2017-04-19,41.209999084472656
2017-04-20,41.619998931884766
2017-04-21,41.0099983215332
2017-04-24,41.90999984741211
2017-04-25,42.040000915527344
2017-04-26,42.470001220703125
2017-04-27,42.279998779296875
2017-04-28,43.11000061035156
2017-05-01,42.75
2017-05-02,42.650001525878906
2017-05-03,42.72999954223633
2017-05-04,42.459999084472656
2017-05-05,42.77000045776367
2017-05-08,42.97999954223633
2017-05-09,43.43000030517578
2017-05-10,43.7400016784668
2017-05-11,43.31999969482422
2017-05-12,43.16999816894531
2017-05-15,43.58000183105469
2017-05-16,43.41999816894531
2017-05-17,42.04999923706055
2017-05-18,41.869998931884766
2017-05-19,42.040000915527344
2017-05-22,42.119998931884766
2017-05-23,41.400001525878906
2017-05-24,41.349998474121094
2017-05-25,41.70000076293945
2017-05-26,41.70000076293945
2017-05-30,41.61000061035156
2017-05-31,41.790000915527344
2017-06-01,42.75
2017-06-02,42.7599983215332
2017-06-05,42.810001373291016
2017-06-06,42.54999923706055
2017-06-07,42.5099983215332
2017-06-08,42.900001525878906
2017-06-09,43.68000030517578
2017-06-12,43.900001525878906
2017-06-13,44.13999938964844
2017-06-14,44.20000076293945
2017-06-15,44.5
2017-06-16,44.130001068115234
2017-06-19,44.84000015258789
2017-06-20,44.5099983215332
2017-06-21,44.2599983215332
2017-06-22,44.34000015258789
2017-06-23,43.97999954223633
2017-06-26,44.2400016784668
2017-06-27,44.459999084472656
2017-06-28,44.869998931884766
2017-06-29,44.54999923706055
2017-06-30,44.790000915527344
2017-07-03,45.06999969482422
2017-07-05,45.2400016784668
2017-07-06,44.91999816894531
2017-07-07,45.41999816894531
2017-07-10,45.540000915527344
2017-07-11,45.400001525878906
2017-07-12,45.97999954223633
2017-07-13,46.31999969482422
2017-07-14,46.27000045776367
2017-07-17,46.150001525878906
2017-07-18,46.2400016784668
2017-07-19,46.56999969482422
2017-07-20,46.810001373291016
2017-07-21,46.66999816894531
2017-07-24,46.65999984741211
2017-07-25,47.279998779296875
2017-07-26,47.220001220703125
2017-07-27,45.900001525878906
2017-07-28,44.689998626708984
2017-07-31,44.779998779296875
2017-08-01,44.720001220703125
2017-08-02,43.939998626708984
2017-08-03,43.83000183105469
2017-08-04,43.79999923706055
2017-08-07,43.59000015258789
2017-08-08,43.650001525878906
2017-08-09,43.59000015258789
2017-08-10,42.630001068115234
2017-08-11,42.75
2017-08-14,43.02000045776367
2017-08-15,42.88999938964844
2017-08-16,42.83000183105469
2017-08-17,42.060001373291016
2017-08-18,41.83000183105469
2017-08-21,41.77000045776367
2017-08-22,42.5099983215332
2017-08-23,42.349998474121094
2017-08-24,42.38999938964844
2017-08-25,42.66999816894531
2017-08-28,42.599998474121094
2017-08-29,42.400001525878906
2017-08-30,42.61000061035156
2017-08-31,43.22999954223633
2017-09-01,43.400001525878906
2017-09-05,41.72999954223633
2017-09-06,41.61000061035156
2017-09-07,41.13999938964844
2017-09-08,41.040000915527344
2017-09-11,41.72999954223633
2017-09-12,42.189998626708984
2017-09-13,41.9900016784668
2017-09-14,42.150001525878906
2017-09-15,42.47999954223633
2017-09-18,42.77000045776367
2017-09-19,42.849998474121094
2017-09-20,42.970001220703125
2017-09-21,42.58000183105469
2017-09-22,42.88999938964844
2017-09-25,43.40999984741211
2017-09-26,43.5
2017-09-27,44.47999954223633
2017-09-28,44.54999923706055
2017-09-29,44.5099983215332
2017-10-02,44.72999954223633
2017-10-03,44.77000045776367
2017-10-04,44.869998931884766
2017-10-05,44.7599983215332
2017-10-06,44.66999816894531
2017-10-09,44.709999084472656
2017-10-10,44.91999816894531
2017-10-11,44.93000030517578
2017-10-12,44.79999923706055
2017-10-13,44.63999938964844
2017-10-16,44.75
2017-10-17,44.38999938964844
2017-10-18,44.79999923706055
2017-10-19,44.869998931884766
2017-10-20,45.06999969482422
2017-10-23,44.540000915527344
2017-10-24,44.79999923706055
2017-10-25,44.150001525878906
2017-10-26,43.95000076293945
2017-10-27,42.880001068115234
2017-10-30,42.540000915527344
2017-10-31,42.130001068115234
2017-11-01,42.40999984741211
2017-11-02,43.029998779296875
2017-11-03,42.790000915527344
2017-11-06,42.59000015258789
2017-11-07,41.779998779296875
2017-11-08,41.88999938964844
2017-11-09,41.33000183105469
2017-11-10,41.130001068115234
2017-11-13,40.810001373291016
2017-11-14,40.83000183105469
2017-11-15,40.45000076293945
2017-11-16,40.54999923706055
2017-11-17,40.47999954223633
2017-11-20,40.7599983215332
2017-11-21,41.58000183105469
2017-11-22,41.400001525878906
2017-11-24,41.209999084472656
2017-11-27,41.18000030517578
2017-11-28,42.16999816894531
2017-11-29,43.130001068115234
2017-11-30,43.349998474121094
2017-12-01,43.47999954223633
2017-12-04,44.619998931884766
2017-12-05,44.150001525878906
2017-12-06,44.290000915527344
2017-12-07,44.5
2017-12-08,44.66999816894531
2017-12-11,44.099998474121094
2017-12-12,44.150001525878906
2017-12-13,43.689998626708984
2017-12-14,43.06999969482422
2017-12-15,43.459999084472656
2017-12-18,43.650001525878906
2017-12-19,43.68000030517578
2017-12-20,43.689998626708984
2017-12-21,43.84000015258789
2017-12-22,43.90999984741211
2017-12-26,43.56999969482422
2017-12-27,43.43000030517578
2017-12-28,43.529998779296875
2017-12-29,43.33000183105469
2018-01-02,43.25
2018-01-03,43.45000076293945
2018-01-04,43.29999923706055
2018-01-05,43.56999969482422
2018-01-08,43.91999816894531
2018-01-09,43.65999984741211
2018-01-10,43.27000045776367
2018-01-11,43.939998626708984
2018-01-12,44.529998779296875
2018-01-16,43.790000915527344
2018-01-17,44.900001525878906
2018-01-18,44.630001068115234
2018-01-19,44.88999938964844
2018-01-22,45.349998474121094
2018-01-23,45.5099983215332
2018-01-24,45.52000045776367
2018-01-25,45.15999984741211
2018-01-26,45.86000061035156
2018-01-29,45.119998931884766
2018-01-30,42.720001220703125
2018-01-31,42.40999984741211
2018-02-01,42.06999969482422
2018-02-02,40.880001068115234
2018-02-05,38.95000076293945
2018-02-06,39.720001220703125
2018-02-07,39.439998626708984
2018-02-08,38.0
2018-02-09,38.220001220703125
2018-02-12,38.83000183105469
2018-02-13,38.84000015258789
2018-02-14,39.810001373291016
2018-02-15,39.060001373291016
2018-02-16,39.099998474121094
2018-02-20,38.86000061035156
2018-02-21,39.06999969482422
2018-02-22,38.720001220703125
2018-02-23,39.310001373291016
2018-02-26,39.84000015258789
2018-02-27,39.15999984741211
2018-02-28,38.66999816894531
2018-03-01,38.36000061035156
2018-03-02,38.790000915527344
2018-03-05,39.380001068115234
2018-03-06,39.599998474121094
2018-03-07,39.310001373291016
2018-03-08,39.52000045776367
2018-03-09,40.459999084472656
2018-03-12,39.83000183105469
2018-03-13,39.41999816894531
2018-03-14,38.86000061035156
2018-03-15,38.65999984741211
2018-03-16,38.9900016784668
2018-03-19,38.2400016784668
2018-03-20,38.369998931884766
2018-03-21,38.689998626708984
2018-03-22,37.27000045776367
2018-03-23,36.650001525878906
2018-03-26,38.11000061035156
2018-03-27,37.61000061035156
2018-03-28,34.11000061035156
2018-03-29,34.68000030517578
2018-04-02,33.45000076293945
2018-04-03,33.970001220703125
2018-04-04,34.369998931884766
2018-04-05,34.04999923706055
2018-04-06,33.220001220703125
2018-04-09,33.06999969482422
2018-04-10,33.09000015258789
2018-04-11,32.47999954223633
2018-04-12,33.34000015258789
2018-04-13,33.150001525878906
2018-04-16,33.84000015258789
2018-04-17,33.970001220703125
2018-04-18,34.04999923706055
2018-04-19,34.16999816894531
2018-04-20,34.040000915527344
2018-04-23,33.63999938964844
2018-04-24,33.310001373291016
2018-04-25,33.58000183105469
2018-04-26,33.779998779296875
2018-04-27,34.279998779296875
2018-04-30,33.63999938964844
2018-05-01,33.029998779296875
2018-05-02,32.529998779296875
2018-05-03,32.349998474121094
2018-05-04,32.86000061035156
2018-05-07,33.4900016784668
2018-05-08,33.310001373291016
2018-05-09,32.65999984741211
2018-05-10,33.20000076293945
2018-05-11,33.2599983215332
2018-05-14,33.70000076293945
2018-05-15,33.560001373291016
2018-05-16,33.650001525878906
2018-05-17,34.040000915527344
2018-05-18,34.11000061035156
2018-05-21,34.5
2018-05-22,34.470001220703125
2018-05-23,33.869998931884766
2018-05-24,33.91999816894531
2018-05-25,34.029998779296875
2018-05-29,32.83000183105469
2018-05-30,33.689998626708984
2018-05-31,33.56999969482422
2018-06-01,34.119998931884766
2018-06-04,33.849998474121094
2018-06-05,33.779998779296875
2018-06-06,34.470001220703125
2018-06-07,34.279998779296875
2018-06-08,34.40999984741211
2018-06-11,34.29999923706055
2018-06-12,34.060001373291016
2018-06-13,33.349998474121094
2018-06-14,33.150001525878906
2018-06-15,33.959999084472656
2018-06-18,33.369998931884766
2018-06-19,33.40999984741211
