Date,Close
2014-10-07,37.060001373291016
2014-10-08,37.66999816894531
2014-10-09,37.150001525878906
2014-10-10,37.040000915527344
2014-10-13,36.439998626708984
2014-10-14,36.68000030517578
2014-10-15,36.599998474121094
2014-10-16,36.220001220703125
2014-10-17,36.5
2014-10-20,36.9900016784668
2014-10-21,37.619998931884766
2014-10-22,37.650001525878906
2014-10-23,37.93000030517578
2014-10-24,38.040000915527344
2014-10-27,38.2400016784668
2014-10-28,38.20000076293945
2014-10-29,38.209999084472656
2014-10-30,38.56999969482422
2014-10-31,38.540000915527344
2014-11-03,37.4900016784668
2014-11-04,37.36000061035156
2014-11-05,37.81999969482422
2014-11-06,37.9900016784668
2014-11-07,38.13999938964844
2014-11-10,38.650001525878906
2014-11-11,38.52000045776367
2014-11-12,38.939998626708984
2014-11-13,38.7400016784668
2014-11-14,38.58000183105469
2014-11-17,38.88999938964844
2014-11-18,39.13999938964844
2014-11-19,39.150001525878906
2014-11-20,39.11000061035156
2014-11-21,39.70000076293945
2014-11-24,39.54999923706055
2014-11-25,39.459999084472656
2014-11-26,39.93000030517578
2014-11-28,40.2599983215332
2014-12-01,40.2400016784668
2014-12-02,39.97999954223633
2014-12-03,39.959999084472656
2014-12-04,39.84000015258789
2014-12-05,39.93000030517578
2014-12-08,40.0099983215332
2014-12-09,39.970001220703125
2014-12-10,39.40999984741211
2014-12-11,40.130001068115234
2014-12-12,39.33000183105469
2014-12-15,39.599998474121094
2014-12-16,39.72999954223633
2014-12-17,40.119998931884766
2014-12-18,40.7400016784668
2014-12-19,40.470001220703125
2014-12-22,40.90999984741211
2014-12-23,40.70000076293945
2014-12-24,40.59000015258789
2014-12-26,40.59000015258789
2014-12-29,40.68000030517578
2014-12-30,40.2599983215332
2014-12-31,39.689998626708984
2015-01-02,39.849998474121094
2015-01-05,39.459999084472656
2015-01-06,39.25
2015-01-07,40.400001525878906
2015-01-08,41.130001068115234
2015-01-09,41.25
2015-01-12,40.869998931884766
2015-01-13,40.75
2015-01-14,40.27000045776367
2015-01-15,40.2599983215332
2015-01-16,40.02000045776367
2015-01-20,39.560001373291016
2015-01-21,40.290000915527344
2015-01-22,40.689998626708984
2015-01-23,40.97999954223633
2015-01-26,40.93000030517578
2015-01-27,40.70000076293945
2015-01-28,40.099998474121094
2015-01-29,39.900001525878906
2015-01-30,39.16999816894531
2015-02-02,38.43000030517578
2015-02-03,39.540000915527344
2015-02-04,39.86000061035156
2015-02-05,39.869998931884766
2015-02-06,40.25
2015-02-09,40.099998474121094
2015-02-10,39.79999923706055
2015-02-11,38.91999816894531
2015-02-12,39.65999984741211
2015-02-13,39.540000915527344
2015-02-17,39.56999969482422
2015-02-18,39.90999984741211
2015-02-19,38.560001373291016
2015-02-20,39.65999984741211
2015-02-23,39.599998474121094
2015-02-24,39.540000915527344
2015-02-25,39.470001220703125
2015-02-26,39.13999938964844
2015-02-27,38.9900016784668
2015-03-02,38.970001220703125
2015-03-03,38.900001525878906
2015-03-04,38.810001373291016
2015-03-05,39.119998931884766
2015-03-06,38.650001525878906
2015-03-09,38.939998626708984
2015-03-10,38.45000076293945
2015-03-11,38.400001525878906
2015-03-12,38.79999923706055
2015-03-13,38.56999969482422
2015-03-16,38.709999084472656
2015-03-17,38.540000915527344
2015-03-18,38.54999923706055
2015-03-19,38.20000076293945
2015-03-20,38.619998931884766
2015-03-23,38.65999984741211
2015-03-24,38.2400016784668
2015-03-25,38.0
2015-03-26,37.880001068115234
2015-03-27,38.15999984741211
2015-03-30,38.2599983215332
2015-03-31,37.72999954223633
2015-04-01,37.529998779296875
2015-04-02,37.63999938964844
2015-04-06,37.83000183105469
2015-04-07,37.970001220703125
2015-04-08,38.150001525878906
2015-04-09,38.16999816894531
2015-04-10,38.16999816894531
2015-04-13,37.61000061035156
2015-04-14,37.79999923706055
2015-04-15,37.65999984741211
2015-04-16,37.31999969482422
2015-04-17,37.33000183105469
2015-04-20,37.29999923706055
2015-04-21,37.599998474121094
2015-04-22,37.630001068115234
2015-04-23,37.95000076293945
2015-04-24,37.93000030517578
2015-04-27,37.77000045776367
2015-04-28,37.720001220703125
2015-04-29,37.43000030517578
2015-04-30,37.029998779296875
2015-05-01,37.15999984741211
2015-05-04,36.66999816894531
2015-05-05,36.119998931884766
2015-05-06,35.970001220703125
2015-05-07,36.369998931884766
2015-05-08,36.61000061035156
2015-05-11,36.4900016784668
2015-05-12,36.61000061035156
2015-05-13,36.849998474121094
2015-05-14,37.43000030517578
2015-05-15,37.27000045776367
2015-05-18,37.4900016784668
2015-05-19,38.29999923706055
2015-05-20,38.06999969482422
2015-05-21,38.099998474121094
2015-05-22,37.66999816894531
2015-05-26,37.47999954223633
2015-05-27,37.54999923706055
2015-05-28,37.25
2015-05-29,37.15999984741211
2015-06-01,37.22999954223633
2015-06-02,37.29999923706055
2015-06-03,37.56999969482422
2015-06-04,37.52000045776367
2015-06-05,37.09000015258789
2015-06-08,37.060001373291016
2015-06-09,37.099998474121094
2015-06-10,37.22999954223633
2015-06-11,37.130001068115234
2015-06-12,36.91999816894531
2015-06-15,37.0099983215332
2015-06-16,37.25
2015-06-17,37.310001373291016
2015-06-18,37.400001525878906
2015-06-19,37.380001068115234
2015-06-22,37.599998474121094
2015-06-23,37.59000015258789
2015-06-24,38.75
2015-06-25,38.29999923706055
2015-06-26,38.369998931884766
2015-06-29,37.540000915527344
2015-06-30,36.099998474121094
2015-07-01,35.9900016784668
2015-07-02,35.91999816894531
2015-07-06,35.68000030517578
2015-07-07,36.029998779296875
2015-07-08,36.04999923706055
2015-07-09,36.0
2015-07-10,36.04999923706055
2015-07-13,36.119998931884766
2015-07-14,36.16999816894531
2015-07-15,36.029998779296875
2015-07-16,36.13999938964844
2015-07-17,36.349998474121094
2015-07-20,36.27000045776367
2015-07-21,36.29999923706055
2015-07-22,36.220001220703125
2015-07-23,36.13999938964844
2015-07-24,36.0
2015-07-27,35.779998779296875
2015-07-28,36.02000045776367
2015-07-29,36.25
2015-07-30,36.060001373291016
2015-07-31,36.310001373291016
2015-08-03,36.27000045776367
2015-08-04,36.45000076293945
2015-08-05,36.7599983215332
2015-08-06,36.25
2015-08-07,36.93000030517578
2015-08-10,37.59000015258789
2015-08-11,37.970001220703125
2015-08-12,38.630001068115234
2015-08-13,38.52000045776367
2015-08-14,41.380001068115234
2015-08-17,41.150001525878906
2015-08-18,41.150001525878906
2015-08-19,40.959999084472656
2015-08-20,40.54999923706055
2015-08-21,39.70000076293945
2015-08-24,39.2599983215332
2015-08-25,39.040000915527344
2015-08-26,39.95000076293945
2015-08-27,40.29999923706055
2015-08-28,39.90999984741211
2015-08-31,39.869998931884766
2015-09-01,39.08000183105469
2015-09-02,39.77000045776367
2015-09-03,39.90999984741211
2015-09-04,39.56999969482422
2015-09-08,40.06999969482422
2015-09-09,39.599998474121094
2015-09-10,39.369998931884766
2015-09-11,39.95000076293945
2015-09-14,39.880001068115234
2015-09-15,39.459999084472656
2015-09-16,39.529998779296875
2015-09-17,39.5099983215332
2015-09-18,39.47999954223633
2015-09-21,39.849998474121094
2015-09-22,39.349998474121094
2015-09-23,39.45000076293945
2015-09-24,39.709999084472656
2015-09-25,39.72999954223633
2015-09-28,38.720001220703125
2015-09-29,38.93000030517578
2015-09-30,38.970001220703125
2015-10-01,38.61000061035156
2015-10-02,39.400001525878906
2015-10-05,40.209999084472656
2015-10-06,40.08000183105469
2015-10-07,40.560001373291016
2015-10-08,40.95000076293945
2015-10-09,40.93000030517578
2015-10-12,41.2400016784668
2015-10-13,41.2400016784668
2015-10-14,40.45000076293945
2015-10-15,40.790000915527344
2015-10-16,41.43000030517578
2015-10-19,41.41999816894531
2015-10-20,41.09000015258789
2015-10-21,41.540000915527344
2015-10-22,41.709999084472656
2015-10-23,41.7599983215332
2015-10-26,41.4900016784668
2015-10-27,41.630001068115234
2015-10-28,41.56999969482422
2015-10-29,41.790000915527344
2015-10-30,41.25
2015-11-02,41.040000915527344
2015-11-03,40.959999084472656
2015-11-04,40.790000915527344
2015-11-05,41.060001373291016
2015-11-06,40.93000030517578
2015-11-09,40.470001220703125
2015-11-10,40.529998779296875
2015-11-11,40.36000061035156
2015-11-12,40.220001220703125
2015-11-13,39.970001220703125
2015-11-16,40.59000015258789
2015-11-17,40.47999954223633
2015-11-18,41.150001525878906
2015-11-19,41.400001525878906
2015-11-20,40.91999816894531
2015-11-23,41.400001525878906
2015-11-24,41.31999969482422
2015-11-25,41.5
2015-11-27,41.54999923706055
2015-11-30,41.099998474121094
2015-12-01,41.040000915527344
2015-12-02,41.0099983215332
2015-12-03,40.5099983215332
2015-12-04,41.099998474121094
2015-12-07,41.06999969482422
2015-12-08,41.16999816894531
2015-12-09,41.130001068115234
2015-12-10,41.11000061035156
2015-12-11,40.90999984741211
2015-12-14,41.209999084472656
2015-12-15,41.13999938964844
2015-12-16,41.540000915527344
2015-12-17,41.25
2015-12-18,40.54999923706055
2015-12-21,40.86000061035156
2015-12-22,41.27000045776367
2015-12-23,41.54999923706055
2015-12-24,41.29999923706055
2015-12-28,41.5099983215332
2015-12-29,41.529998779296875
2015-12-30,41.459999084472656
2015-12-31,41.0
2016-01-04,40.61000061035156
2016-01-05,40.63999938964844
2016-01-06,40.189998626708984
2016-01-07,39.790000915527344
2016-01-08,39.79999923706055
2016-01-11,40.119998931884766
2016-01-12,40.70000076293945
2016-01-13,40.040000915527344
2016-01-14,40.130001068115234
2016-01-15,39.86000061035156
2016-01-19,39.959999084472656
2016-01-20,39.65999984741211
2016-01-21,39.400001525878906
2016-01-22,39.59000015258789
2016-01-25,39.099998474121094
2016-01-26,39.25
2016-01-27,39.310001373291016
2016-01-28,39.5
2016-01-29,39.810001373291016
2016-02-01,43.150001525878906
2016-02-02,42.790000915527344
2016-02-03,43.22999954223633
2016-02-04,43.439998626708984
2016-02-05,43.06999969482422
2016-02-08,43.119998931884766
2016-02-09,42.61000061035156
2016-02-10,42.709999084472656
2016-02-11,42.61000061035156
2016-02-12,43.209999084472656
2016-02-16,43.7599983215332
2016-02-17,44.380001068115234
2016-02-18,44.52000045776367
2016-02-19,44.9900016784668
2016-02-22,42.790000915527344
2016-02-23,42.900001525878906
2016-02-24,43.099998474121094
2016-02-25,43.560001373291016
2016-02-26,43.2599983215332
2016-02-29,44.130001068115234
2016-03-01,44.56999969482422
2016-03-02,45.029998779296875
2016-03-03,45.0
2016-03-04,45.02000045776367
2016-03-07,45.09000015258789
2016-03-08,44.869998931884766
2016-03-09,45.040000915527344
2016-03-10,45.099998474121094
2016-03-11,45.84000015258789
2016-03-14,45.79999923706055
2016-03-15,45.869998931884766
2016-03-16,46.040000915527344
2016-03-17,46.11000061035156
2016-03-18,46.630001068115234
2016-03-21,46.349998474121094
2016-03-22,46.34000015258789
2016-03-23,46.349998474121094
2016-03-24,46.2400016784668
2016-03-28,46.2400016784668
2016-03-29,46.459999084472656
2016-03-30,46.630001068115234
2016-03-31,46.72999954223633
2016-04-01,47.08000183105469
2016-04-04,46.9900016784668
2016-04-05,46.70000076293945
2016-04-06,46.97999954223633
2016-04-07,46.7599983215332
2016-04-08,46.939998626708984
2016-04-11,46.709999084472656
2016-04-12,46.95000076293945
2016-04-13,47.099998474121094
2016-04-14,46.61000061035156
2016-04-15,46.81999969482422
2016-04-18,46.880001068115234
2016-04-19,46.97999954223633
2016-04-20,46.75
2016-04-21,45.58000183105469
2016-04-22,45.77000045776367
2016-04-25,46.29999923706055
2016-04-26,46.29999923706055
2016-04-27,46.40999984741211
2016-04-28,46.2599983215332
2016-04-29,46.06999969482422
2016-05-02,48.61000061035156
2016-05-03,48.5099983215332
2016-05-04,48.52000045776367
2016-05-05,48.869998931884766
2016-05-06,49.369998931884766
2016-05-09,49.720001220703125
2016-05-10,50.16999816894531
2016-05-11,50.220001220703125
2016-05-12,50.18000030517578
2016-05-13,50.150001525878906
2016-05-16,50.209999084472656
2016-05-17,49.29999923706055
2016-05-18,48.70000076293945
2016-05-19,49.06999969482422
2016-05-20,48.54999923706055
2016-05-23,48.38999938964844
2016-05-24,48.709999084472656
2016-05-25,48.59000015258789
2016-05-26,48.84000015258789
2016-05-27,48.65999984741211
2016-05-31,48.11000061035156
2016-06-01,48.810001373291016
2016-06-02,48.7599983215332
2016-06-03,48.900001525878906
2016-06-06,48.779998779296875
2016-06-07,48.68000030517578
2016-06-08,48.68000030517578
2016-06-09,49.0
2016-06-10,48.779998779296875
2016-06-13,48.43000030517578
2016-06-14,48.470001220703125
2016-06-15,48.65999984741211
2016-06-16,49.7599983215332
2016-06-17,49.79999923706055
2016-06-20,49.95000076293945
2016-06-21,50.06999969482422
2016-06-22,49.970001220703125
2016-06-23,50.290000915527344
2016-06-24,49.91999816894531
2016-06-27,49.709999084472656
2016-06-28,49.5099983215332
2016-06-29,50.220001220703125
2016-06-30,50.7400016784668
2016-07-01,50.72999954223633
2016-07-05,51.20000076293945
2016-07-06,51.27000045776367
2016-07-07,51.189998626708984
2016-07-08,51.59000015258789
2016-07-11,51.63999938964844
2016-07-12,51.08000183105469
2016-07-13,52.029998779296875
2016-07-14,51.970001220703125
2016-07-15,52.02000045776367
2016-07-18,51.959999084472656
2016-07-19,52.150001525878906
2016-07-20,51.810001373291016
2016-07-21,51.7400016784668
2016-07-22,52.09000015258789
2016-07-25,52.130001068115234
2016-07-26,51.959999084472656
2016-07-27,51.58000183105469
2016-07-28,51.83000183105469
2016-07-29,51.790000915527344
2016-08-01,51.91999816894531
2016-08-02,51.939998626708984
2016-08-03,51.33000183105469
2016-08-04,51.5
2016-08-05,51.25
2016-08-08,51.209999084472656
2016-08-09,51.81999969482422
2016-08-10,51.81999969482422
2016-08-11,51.7599983215332
2016-08-12,52.209999084472656
2016-08-15,52.18000030517578
2016-08-16,52.09000015258789
2016-08-17,52.2400016784668
2016-08-18,52.459999084472656
2016-08-19,52.47999954223633
2016-08-22,52.91999816894531
2016-08-23,52.77000045776367
2016-08-24,52.41999816894531
2016-08-25,52.459999084472656
2016-08-26,52.119998931884766
2016-08-29,52.41999816894531
2016-08-30,51.93000030517578
2016-08-31,51.86000061035156
2016-09-01,52.060001373291016
2016-09-02,53.2400016784668
2016-09-06,53.459999084472656
2016-09-07,53.09000015258789
2016-09-08,52.61000061035156
2016-09-09,49.79999923706055
2016-09-12,50.36000061035156
2016-09-13,49.529998779296875
2016-09-14,49.619998931884766
2016-09-15,49.58000183105469
2016-09-16,49.380001068115234
2016-09-19,49.25
2016-09-20,49.11000061035156
2016-09-21,49.689998626708984
2016-09-22,50.02000045776367
2016-09-23,49.54999923706055
2016-09-26,48.880001068115234
2016-09-27,49.2400016784668
2016-09-28,49.439998626708984
2016-09-29,49.029998779296875
2016-09-30,49.0099983215332
2016-10-03,48.91999816894531
2016-10-04,48.11000061035156
2016-10-05,47.77000045776367
2016-10-06,48.279998779296875
2016-10-07,48.06999969482422
2016-10-10,48.209999084472656
2016-10-11,48.0099983215332
2016-10-12,48.61000061035156
2016-10-13,48.86000061035156
2016-10-14,48.31999969482422
2016-10-17,48.2599983215332
2016-10-18,48.27000045776367
2016-10-19,47.93000030517578
2016-10-20,47.59000015258789
2016-10-21,47.4900016784668
2016-10-24,47.7400016784668
2016-10-25,47.439998626708984
2016-10-26,47.2599983215332
2016-10-27,47.45000076293945
2016-10-28,47.9900016784668
2016-10-31,48.119998931884766
2016-11-01,48.08000183105469
2016-11-02,47.77000045776367
2016-11-03,47.849998474121094
2016-11-04,48.040000915527344
2016-11-07,52.7599983215332
2016-11-08,54.189998626708984
2016-11-09,54.15999984741211
2016-11-10,53.220001220703125
2016-11-11,53.130001068115234
2016-11-14,53.4900016784668
2016-11-15,53.5
2016-11-16,53.130001068115234
2016-11-17,53.36000061035156
2016-11-18,53.13999938964844
2016-11-21,53.72999954223633
2016-11-22,54.099998474121094
2016-11-23,53.560001373291016
2016-11-25,53.93000030517578
2016-11-28,53.709999084472656
2016-11-29,53.88999938964844
2016-11-30,53.25
2016-12-01,53.099998474121094
2016-12-02,53.59000015258789
2016-12-05,53.47999954223633
2016-12-06,53.95000076293945
2016-12-07,54.529998779296875
2016-12-08,54.33000183105469
2016-12-09,55.150001525878906
2016-12-12,55.02000045776367
2016-12-13,55.619998931884766
2016-12-14,55.5099983215332
2016-12-15,55.95000076293945
2016-12-16,56.36000061035156
2016-12-19,56.61000061035156
2016-12-20,56.470001220703125
2016-12-21,56.2599983215332
2016-12-22,56.25
2016-12-23,56.22999954223633
2016-12-27,56.16999816894531
2016-12-28,55.72999954223633
2016-12-29,55.91999816894531
2016-12-30,55.369998931884766
2017-01-03,55.0
2017-01-04,55.16999816894531
2017-01-05,54.9900016784668
2017-01-06,55.380001068115234
2017-01-09,55.68000030517578
2017-01-10,55.33000183105469
2017-01-11,55.290000915527344
2017-01-12,54.900001525878906
2017-01-13,54.970001220703125
2017-01-17,54.880001068115234
2017-01-18,55.25
2017-01-19,53.619998931884766
2017-01-20,53.810001373291016
2017-01-23,53.52000045776367
2017-01-24,53.52000045776367
2017-01-25,53.04999923706055
2017-01-26,53.029998779296875
2017-01-27,52.70000076293945
2017-01-30,52.7400016784668
2017-01-31,52.459999084472656
2017-02-01,52.04999923706055
2017-02-02,52.380001068115234
2017-02-03,52.540000915527344
2017-02-06,51.20000076293945
2017-02-07,52.22999954223633
2017-02-08,51.83000183105469
2017-02-09,52.25
2017-02-10,52.619998931884766
2017-02-13,52.810001373291016
2017-02-14,52.72999954223633
2017-02-15,52.75
2017-02-16,52.630001068115234
2017-02-17,52.349998474121094
2017-02-21,52.810001373291016
2017-02-22,52.75
2017-02-23,52.88999938964844
2017-02-24,53.20000076293945
2017-02-27,52.849998474121094
2017-02-28,52.720001220703125
2017-03-01,53.150001525878906
2017-03-02,52.779998779296875
2017-03-03,52.189998626708984
2017-03-06,52.15999984741211
2017-03-07,52.29999923706055
2017-03-08,52.33000183105469
2017-03-09,52.41999816894531
2017-03-10,52.15999984741211
2017-03-13,51.880001068115234
2017-03-14,51.869998931884766
2017-03-15,52.58000183105469
2017-03-16,52.310001373291016
2017-03-17,52.7400016784668
2017-03-20,52.119998931884766
2017-03-21,51.79999923706055
2017-03-22,52.529998779296875
2017-03-23,52.650001525878906
2017-03-24,52.810001373291016
2017-03-27,52.040000915527344
2017-03-28,52.20000076293945
2017-03-29,51.810001373291016
2017-03-30,52.02000045776367
2017-03-31,51.91999816894531
2017-04-03,51.689998626708984
2017-04-04,51.61000061035156
2017-04-05,51.560001373291016
2017-04-06,51.63999938964844
2017-04-07,51.790000915527344
2017-04-10,52.029998779296875
2017-04-11,52.08000183105469
2017-04-12,52.209999084472656
2017-04-13,51.900001525878906
2017-04-17,52.119998931884766
2017-04-18,52.400001525878906
2017-04-19,52.11000061035156
2017-04-20,52.45000076293945
2017-04-21,52.20000076293945
2017-04-24,52.86000061035156
2017-04-25,53.130001068115234
2017-04-26,53.209999084472656
2017-04-27,53.43000030517578
2017-04-28,52.869998931884766
2017-05-01,52.849998474121094
2017-05-02,52.869998931884766
2017-05-03,52.90999984741211
2017-05-04,54.599998474121094
2017-05-05,55.310001373291016
2017-05-08,54.900001525878906
2017-05-09,54.90999984741211
2017-05-10,54.540000915527344
2017-05-11,55.0099983215332
2017-05-12,53.95000076293945
2017-05-15,54.040000915527344
2017-05-16,54.189998626708984
2017-05-17,54.400001525878906
2017-05-18,54.43000030517578
2017-05-19,54.58000183105469
2017-05-22,54.95000076293945
2017-05-23,54.22999954223633
2017-05-24,54.220001220703125
2017-05-25,54.279998779296875
2017-05-26,54.43000030517578
2017-05-30,54.20000076293945
2017-05-31,54.560001373291016
2017-06-01,55.400001525878906
2017-06-02,55.72999954223633
2017-06-05,55.470001220703125
2017-06-06,55.099998474121094
2017-06-07,54.75
2017-06-08,54.9900016784668
2017-06-09,55.189998626708984
2017-06-12,55.31999969482422
2017-06-13,55.380001068115234
2017-06-14,55.41999816894531
2017-06-15,55.529998779296875
2017-06-16,54.380001068115234
2017-06-19,54.5
2017-06-20,53.86000061035156
2017-06-21,53.349998474121094
2017-06-22,52.779998779296875
2017-06-23,49.91999816894531
2017-06-26,49.95000076293945
2017-06-27,49.27000045776367
2017-06-28,49.869998931884766
2017-06-29,49.86000061035156
2017-06-30,50.33000183105469
2017-07-03,50.540000915527344
2017-07-05,49.380001068115234
2017-07-06,49.11000061035156
2017-07-07,49.45000076293945
2017-07-10,49.369998931884766
2017-07-11,49.2400016784668
2017-07-12,50.20000076293945
2017-07-13,50.38999938964844
2017-07-14,50.56999969482422
2017-07-17,50.720001220703125
2017-07-18,50.38999938964844
2017-07-19,51.0
2017-07-20,50.81999969482422
2017-07-21,51.08000183105469
2017-07-24,51.54999923706055
2017-07-25,51.970001220703125
2017-07-26,52.11000061035156
2017-07-27,52.560001373291016
2017-07-28,52.25
2017-07-31,52.619998931884766
2017-08-01,52.58000183105469
2017-08-02,52.68000030517578
2017-08-03,52.099998474121094
2017-08-04,52.33000183105469
2017-08-07,52.47999954223633
2017-08-08,52.08000183105469
2017-08-09,51.31999969482422
2017-08-10,50.869998931884766
2017-08-11,51.58000183105469
2017-08-14,51.09000015258789
2017-08-15,51.59000015258789
2017-08-16,51.189998626708984
2017-08-17,51.189998626708984
2017-08-18,51.16999816894531
2017-08-21,51.16999816894531
2017-08-22,51.61000061035156
2017-08-23,51.65999984741211
2017-08-24,51.220001220703125
2017-08-25,52.31999969482422
2017-08-28,52.13999938964844
2017-08-29,52.290000915527344
2017-08-30,52.709999084472656
2017-08-31,52.66999816894531
2017-09-01,52.970001220703125
2017-09-05,53.02000045776367
2017-09-06,52.90999984741211
2017-09-07,53.11000061035156
2017-09-08,52.91999816894531
2017-09-11,53.290000915527344
2017-09-12,52.849998474121094
2017-09-13,53.4900016784668
2017-09-14,52.68000030517578
2017-09-15,53.65999984741211
2017-09-18,53.93000030517578
2017-09-19,53.91999816894531
2017-09-20,54.38999938964844
2017-09-21,53.869998931884766
2017-09-22,53.369998931884766
2017-09-25,54.09000015258789
2017-09-26,54.11000061035156
2017-09-27,54.130001068115234
2017-09-28,54.04999923706055
2017-09-29,53.95000076293945
2017-10-02,53.97999954223633
2017-10-03,53.7400016784668
2017-10-04,54.2400016784668
2017-10-05,54.290000915527344
2017-10-06,54.22999954223633
2017-10-09,53.970001220703125
2017-10-10,53.93000030517578
2017-10-11,53.779998779296875
2017-10-12,54.279998779296875
2017-10-13,54.45000076293945
2017-10-16,54.75
2017-10-17,54.83000183105469
2017-10-18,54.869998931884766
2017-10-19,54.7400016784668
2017-10-20,54.88999938964844
2017-10-23,54.95000076293945
2017-10-24,54.7400016784668
2017-10-25,54.54999923706055
2017-10-26,54.86000061035156
2017-10-27,54.79999923706055
2017-10-30,54.689998626708984
2017-10-31,55.619998931884766
2017-11-01,55.560001373291016
2017-11-02,55.84000015258789
2017-11-03,56.65999984741211
2017-11-06,54.16999816894531
2017-11-07,52.59000015258789
2017-11-08,53.97999954223633
2017-11-09,54.02000045776367
2017-11-10,54.189998626708984
2017-11-13,54.02000045776367
2017-11-14,54.93000030517578
2017-11-15,54.099998474121094
2017-11-16,54.47999954223633
2017-11-17,54.88999938964844
2017-11-20,54.970001220703125
2017-11-21,54.650001525878906
2017-11-22,54.900001525878906
2017-11-24,54.91999816894531
2017-11-27,55.15999984741211
2017-11-28,56.33000183105469
2017-11-29,57.70000076293945
2017-11-30,57.72999954223633
2017-12-01,57.779998779296875
2017-12-04,59.529998779296875
2017-12-05,59.279998779296875
2017-12-06,59.52000045776367
2017-12-07,60.90999984741211
2017-12-08,62.63999938964844
2017-12-11,61.97999954223633
2017-12-12,61.84000015258789
2017-12-13,61.619998931884766
2017-12-14,60.900001525878906
2017-12-15,60.95000076293945
2017-12-18,61.34000015258789
2017-12-19,61.02000045776367
2017-12-20,60.779998779296875
2017-12-21,60.59000015258789
2017-12-22,60.720001220703125
2017-12-26,60.7599983215332
2017-12-27,60.86000061035156
2017-12-28,61.060001373291016
2017-12-29,60.72999954223633
2018-01-02,60.5
2018-01-03,60.630001068115234
2018-01-04,60.84000015258789
2018-01-05,61.45000076293945
2018-01-08,61.58000183105469
2018-01-09,61.380001068115234
2018-01-10,61.349998474121094
2018-01-11,61.220001220703125
2018-01-12,61.380001068115234
2018-01-16,61.720001220703125
2018-01-17,62.20000076293945
2018-01-18,62.220001220703125
2018-01-19,63.209999084472656
2018-01-22,63.59000015258789
2018-01-23,63.34000015258789
2018-01-24,63.72999954223633
2018-01-25,63.9900016784668
2018-01-26,64.12000274658203
2018-01-29,63.38999938964844
2018-01-30,63.29999923706055
2018-01-31,62.869998931884766
2018-02-01,61.9900016784668
2018-02-02,61.18000030517578
2018-02-05,57.47999954223633
2018-02-06,59.63999938964844
2018-02-07,58.43000030517578
2018-02-08,57.0
2018-02-09,58.33000183105469
2018-02-12,58.130001068115234
2018-02-13,58.41999816894531
2018-02-14,58.349998474121094
2018-02-15,59.369998931884766
2018-02-16,60.0
2018-02-20,58.880001068115234
2018-02-21,58.54999923706055
2018-02-22,58.86000061035156
2018-02-23,59.68000030517578
2018-02-26,60.279998779296875
2018-02-27,59.849998474121094
2018-02-28,59.650001525878906
2018-03-01,59.459999084472656
2018-03-02,59.65999984741211
2018-03-05,60.040000915527344
2018-03-06,60.869998931884766
2018-03-07,60.130001068115234
2018-03-08,60.47999954223633
2018-03-09,61.279998779296875
2018-03-12,60.52000045776367
2018-03-13,60.70000076293945
2018-03-14,59.880001068115234
2018-03-15,59.380001068115234
2018-03-16,60.119998931884766
2018-03-19,60.18000030517578
2018-03-20,60.43000030517578
2018-03-21,60.29999923706055
2018-03-22,59.77000045776367
2018-03-23,59.31999969482422
2018-03-26,59.959999084472656
2018-03-27,59.36000061035156
2018-03-28,59.369998931884766
2018-03-29,59.959999084472656
2018-04-02,58.36000061035156
2018-04-03,59.439998626708984
2018-04-04,61.209999084472656
2018-04-05,60.310001373291016
2018-04-06,59.720001220703125
2018-04-09,59.849998474121094
2018-04-10,60.619998931884766
2018-04-11,60.52000045776367
2018-04-12,60.5099983215332
2018-04-13,60.41999816894531
2018-04-16,61.2599983215332
2018-04-17,62.5
2018-04-18,61.849998474121094
2018-04-19,61.58000183105469
2018-04-20,61.150001525878906
2018-04-23,61.34000015258789
2018-04-24,61.93000030517578
2018-04-25,62.45000076293945
2018-04-26,62.95000076293945
2018-04-27,63.380001068115234
2018-04-30,62.540000915527344
2018-05-01,63.09000015258789
2018-05-02,62.810001373291016
2018-05-03,62.18000030517578
2018-05-04,62.290000915527344
2018-05-07,63.47999954223633
2018-05-08,62.7400016784668
2018-05-09,63.5
2018-05-10,62.7400016784668
2018-05-11,62.81999969482422
2018-05-14,62.900001525878906
2018-05-15,62.95000076293945
2018-05-16,63.349998474121094
2018-05-17,63.86000061035156
2018-05-18,63.540000915527344
2018-05-21,63.63999938964844
2018-05-22,63.689998626708984
2018-05-23,64.0999984741211
2018-05-24,64.58999633789062
2018-05-25,65.0199966430664
2018-05-29,65.1500015258789
2018-05-30,66.05000305175781
2018-05-31,65.02999877929688
2018-06-01,65.41000366210938
2018-06-04,65.73999786376953
2018-06-05,65.83000183105469
2018-06-06,65.77999877929688
2018-06-07,65.76000213623047
2018-06-08,66.1500015258789
2018-06-11,66.41000366210938
2018-06-12,66.22000122070312
2018-06-13,65.88999938964844
2018-06-14,66.4800033569336
2018-06-15,66.88999938964844
2018-06-18,66.75
2018-06-19,66.9000015258789
2018-06-20,67.41999816894531
2018-06-21,68.08000183105469
2018-06-22,67.79000091552734
2018-06-25,68.2300033569336
2018-06-26,68.20999908447266
2018-06-27,68.05999755859375
2018-06-28,68.3499984741211
2018-06-29,68.29000091552734
2018-07-02,67.95999908447266
2018-07-03,68.54000091552734
2018-07-05,69.36000061035156
2018-07-06,69.37999725341797
