Date,Close
2018-07-13,20.360000610351562
2018-07-16,20.270000457763672
2018-07-17,20.399999618530273
2018-07-18,20.15999984741211
2018-07-19,20.290000915527344
2018-07-20,20.280000686645508
2018-07-23,20.209999084472656
2018-07-24,20.219999313354492
2018-07-25,20.389999389648438
2018-07-26,20.399999618530273
2018-07-27,20.260000228881836
2018-07-30,20.110000610351562
2018-07-31,20.15999984741211
2018-08-01,20.149999618530273
2018-08-02,20.59000015258789
2018-08-03,19.399999618530273
2018-08-06,19.079999923706055
2018-08-07,19.170000076293945
2018-08-08,19.149999618530273
2018-08-09,18.920000076293945
2018-08-10,18.84000015258789
2018-08-13,18.75
2018-08-14,18.809999465942383
2018-08-15,18.899999618530273
2018-08-16,18.860000610351562
2018-08-17,18.90999984741211
2018-08-20,18.969999313354492
2018-08-21,18.889999389648438
2018-08-22,18.969999313354492
2018-08-23,18.889999389648438
2018-08-24,18.81999969482422
2018-08-27,18.84000015258789
2018-08-28,18.809999465942383
2018-08-29,18.889999389648438
2018-08-30,18.799999237060547
2018-08-31,18.920000076293945
2018-09-04,18.860000610351562
2018-09-05,18.709999084472656
2018-09-06,18.959999084472656
2018-09-07,18.889999389648438
2018-09-10,19.139999389648438
2018-09-11,19.15999984741211
2018-09-12,19.299999237060547
2018-09-13,18.739999771118164
2018-09-14,18.729999542236328
2018-09-17,18.520000457763672
2018-09-18,18.65999984741211
2018-09-19,18.600000381469727
2018-09-20,18.719999313354492
2018-09-21,19.030000686645508
2018-09-24,18.780000686645508
2018-09-25,18.770000457763672
2018-09-26,19.059999465942383
2018-09-27,18.940000534057617
2018-09-28,19.059999465942383
2018-10-01,19.010000228881836
2018-10-02,18.889999389648438
2018-10-03,19.079999923706055
2018-10-04,18.600000381469727
2018-10-05,18.170000076293945
2018-10-08,18.020000457763672
2018-10-09,18.170000076293945
2018-10-10,17.760000228881836
2018-10-11,17.670000076293945
2018-10-12,17.90999984741211
2018-10-15,18.040000915527344
2018-10-16,18.399999618530273
2018-10-17,18.420000076293945
2018-10-18,18.34000015258789
2018-10-19,18.18000030517578
2018-10-22,18.010000228881836
2018-10-23,17.940000534057617
2018-10-24,17.670000076293945
2018-10-25,17.93000030517578
2018-10-26,17.6200008392334
2018-10-29,17.59000015258789
2018-10-30,17.8700008392334
2018-10-31,18.040000915527344
2018-11-01,18.06999969482422
2018-11-02,17.90999984741211
2018-11-05,18.440000534057617
2018-11-06,18.479999542236328
2018-11-07,18.489999771118164
2018-11-08,18.969999313354492
2018-11-09,18.81999969482422
2018-11-12,18.559999465942383
2018-11-13,18.889999389648438
2018-11-14,18.8700008392334
2018-11-15,18.760000228881836
2018-11-16,18.889999389648438
2018-11-19,18.709999084472656
2018-11-20,18.6200008392334
2018-11-21,18.43000030517578
2018-11-23,18.459999084472656
2018-11-26,18.530000686645508
2018-11-27,18.649999618530273
2018-11-28,18.850000381469727
2018-11-29,18.68000030517578
2018-11-30,18.729999542236328
2018-12-03,18.719999313354492
2018-12-04,18.360000610351562
2018-12-06,18.489999771118164
2018-12-07,18.149999618530273
2018-12-10,18.299999237060547
2018-12-11,18.3700008392334
2018-12-12,18.540000915527344
2018-12-13,18.700000762939453
2018-12-14,18.18000030517578
2018-12-17,17.81999969482422
2018-12-18,17.649999618530273
2018-12-19,17.489999771118164
2018-12-20,17.030000686645508
2018-12-21,16.829999923706055
2018-12-24,16.549999237060547
2018-12-26,17.010000228881836
2018-12-27,17.09000015258789
2018-12-28,17.040000915527344
2018-12-31,17.059999465942383
2019-01-02,17.139999389648438
2019-01-03,16.8700008392334
2019-01-04,17.09000015258789
2019-01-07,17.040000915527344
2019-01-08,17.06999969482422
2019-01-09,17.31999969482422
2019-01-10,17.40999984741211
2019-01-11,17.520000457763672
2019-01-14,17.5
2019-01-15,17.700000762939453
2019-01-16,17.75
2019-01-17,17.93000030517578
2019-01-18,18.260000228881836
2019-01-22,18.09000015258789
2019-01-23,18.06999969482422
2019-01-24,18.18000030517578
2019-01-25,18.229999542236328
2019-01-28,18.170000076293945
2019-01-29,18.1299991607666
2019-01-30,18.309999465942383
2019-01-31,18.25
2019-02-01,18.479999542236328
2019-02-04,18.40999984741211
2019-02-05,18.510000228881836
2019-02-06,18.600000381469727
2019-02-07,18.31999969482422
2019-02-08,18.010000228881836
2019-02-11,17.860000610351562
2019-02-12,17.989999771118164
2019-02-13,17.950000762939453
2019-02-14,17.75
2019-02-15,17.799999237060547
2019-02-19,17.84000015258789
2019-02-20,17.84000015258789
2019-02-21,17.6299991607666
2019-02-22,17.829999923706055
2019-02-25,17.709999084472656
2019-02-26,17.729999542236328
2019-02-27,17.799999237060547
2019-02-28,17.8700008392334
2019-03-01,18.209999084472656
2019-03-04,18.229999542236328
2019-03-05,18.06999969482422
2019-03-06,18.139999389648438
2019-03-07,17.709999084472656
2019-03-08,17.93000030517578
2019-03-11,18.15999984741211
2019-03-12,18.18000030517578
2019-03-13,18.399999618530273
2019-03-14,18.190000534057617
2019-03-15,18.350000381469727
2019-03-18,18.18000030517578
2019-03-19,18.06999969482422
2019-03-20,18.0
2019-03-21,18.31999969482422
2019-03-22,18.25
2019-03-25,18.200000762939453
2019-03-26,18.56999969482422
2019-03-27,18.56999969482422
2019-03-28,18.6299991607666
2019-03-29,18.469999313354492
2019-04-01,18.65999984741211
2019-04-02,18.93000030517578
2019-04-03,19.06999969482422
2019-04-04,19.020000457763672
2019-04-05,19.389999389648438
2019-04-08,19.479999542236328
2019-04-09,19.3799991607666
2019-04-10,19.3700008392334
2019-04-11,19.170000076293945
2019-04-12,19.110000610351562
2019-04-15,19.170000076293945
2019-04-16,19.239999771118164
2019-04-17,19.299999237060547
2019-04-18,19.299999237060547
2019-04-22,19.270000457763672
2019-04-23,19.40999984741211
2019-04-24,19.440000534057617
2019-04-25,19.18000030517578
2019-04-26,19.690000534057617
2019-04-29,19.40999984741211
2019-04-30,19.440000534057617
2019-05-01,19.31999969482422
2019-05-02,19.270000457763672
2019-05-03,19.299999237060547
2019-05-06,19.219999313354492
2019-05-07,19.200000762939453
2019-05-08,19.200000762939453
2019-05-09,19.200000762939453
2019-05-10,19.399999618530273
2019-05-13,19.059999465942383
2019-05-14,19.31999969482422
2019-05-15,19.440000534057617
2019-05-16,19.600000381469727
2019-05-17,19.31999969482422
2019-05-20,19.229999542236328
2019-05-21,19.40999984741211
2019-05-22,19.469999313354492
2019-05-23,19.469999313354492
2019-05-24,19.360000610351562
2019-05-28,19.34000015258789
2019-05-29,19.360000610351562
2019-05-30,19.309999465942383
2019-05-31,19.399999618530273
2019-06-03,19.389999389648438
2019-06-04,20.3700008392334
2019-06-05,19.850000381469727
2019-06-06,19.959999084472656
2019-06-07,20.149999618530273
2019-06-10,20.020000457763672
2019-06-11,19.889999389648438
2019-06-12,20.139999389648438
2019-06-13,20.059999465942383
2019-06-14,20.09000015258789
2019-06-17,20.059999465942383
2019-06-18,19.56999969482422
2019-06-19,19.709999084472656
2019-06-20,19.889999389648438
2019-06-21,20.09000015258789
2019-06-24,19.940000534057617
2019-06-25,19.940000534057617
2019-06-26,19.600000381469727
2019-06-27,19.68000030517578
2019-06-28,19.889999389648438
2019-07-01,19.979999542236328
2019-07-02,20.15999984741211
2019-07-03,20.25
2019-07-05,20.350000381469727
2019-07-08,20.350000381469727
2019-07-09,20.649999618530273
2019-07-10,20.549999237060547
2019-07-11,20.40999984741211
2019-07-12,20.5
2019-07-15,20.770000457763672
2019-07-16,20.530000686645508
2019-07-17,20.389999389648438
2019-07-18,20.510000228881836
2019-07-19,20.399999618530273
2019-07-22,20.399999618530273
2019-07-23,20.65999984741211
2019-07-24,20.8799991607666
2019-07-25,20.84000015258789
2019-07-26,21.06999969482422
2019-07-29,21.139999389648438
2019-07-30,20.899999618530273
2019-07-31,21.0
2019-08-01,21.09000015258789
2019-08-02,21.81999969482422
2019-08-05,21.049999237060547
2019-08-06,21.3799991607666
2019-08-07,21.399999618530273
2019-08-08,21.610000610351562
2019-08-09,21.59000015258789
2019-08-12,21.299999237060547
2019-08-13,21.40999984741211
2019-08-14,20.770000457763672
2019-08-15,20.8799991607666
2019-08-16,21.09000015258789
2019-08-19,21.389999389648438
2019-08-20,21.389999389648438
2019-08-21,21.770000457763672
2019-08-22,21.899999618530273
2019-08-23,21.3799991607666
2019-08-26,21.65999984741211
2019-08-27,21.8700008392334
2019-08-28,21.969999313354492
2019-08-29,22.1200008392334
2019-08-30,22.1200008392334
2019-09-03,21.940000534057617
2019-09-04,22.270000457763672
2019-09-05,22.600000381469727
2019-09-06,22.850000381469727
2019-09-09,23.299999237060547
2019-09-10,23.219999313354492
2019-09-11,23.739999771118164
2019-09-12,23.760000228881836
2019-09-13,23.360000610351562
2019-09-16,22.760000228881836
2019-09-17,22.860000610351562
2019-09-18,22.809999465942383
2019-09-19,22.709999084472656
2019-09-20,22.510000228881836
2019-09-23,22.399999618530273
2019-09-24,21.90999984741211
2019-09-25,22.34000015258789
2019-09-26,22.440000534057617
2019-09-27,23.049999237060547
2019-09-30,23.170000076293945
2019-10-01,23.219999313354492
2019-10-02,22.770000457763672
2019-10-03,22.899999618530273
2019-10-04,23.309999465942383
2019-10-07,23.31999969482422
2019-10-08,23.15999984741211
2019-10-09,23.3799991607666
2019-10-10,23.559999465942383
2019-10-11,23.729999542236328
2019-10-14,23.760000228881836
2019-10-15,23.969999313354492
2019-10-16,23.959999084472656
2019-10-17,23.940000534057617
2019-10-18,24.030000686645508
2019-10-21,24.350000381469727
2019-10-22,24.239999771118164
2019-10-23,24.520000457763672
2019-10-24,24.770000457763672
2019-10-25,24.81999969482422
2019-10-28,25.020000457763672
2019-10-29,25.030000686645508
2019-10-30,25.200000762939453
2019-10-31,25.059999465942383
2019-11-01,26.479999542236328
2019-11-04,26.610000610351562
2019-11-05,26.510000228881836
2019-11-06,27.469999313354492
2019-11-07,27.860000610351562
2019-11-08,27.8700008392334
2019-11-11,27.360000610351562
2019-11-12,26.649999618530273
2019-11-13,26.399999618530273
2019-11-14,26.479999542236328
2019-11-15,26.799999237060547
2019-11-18,27.079999923706055
2019-11-19,27.350000381469727
2019-11-20,26.969999313354492
2019-11-21,27.030000686645508
2019-11-22,27.0
2019-11-25,27.3799991607666
2019-11-26,27.3700008392334
2019-11-27,27.280000686645508
2019-11-29,26.8799991607666
2019-12-02,26.90999984741211
2019-12-03,26.75
2019-12-04,26.760000228881836
2019-12-05,26.84000015258789
2019-12-06,26.860000610351562
2019-12-09,26.93000030517578
2019-12-10,26.809999465942383
2019-12-11,26.59000015258789
2019-12-12,27.049999237060547
2019-12-13,27.229999542236328
2019-12-16,27.1299991607666
2019-12-17,26.860000610351562
2019-12-18,26.8700008392334
2019-12-19,27.170000076293945
2019-12-20,27.43000030517578
2019-12-23,27.139999389648438
2019-12-24,27.06999969482422
2019-12-26,27.290000915527344
2019-12-27,27.3700008392334
2019-12-30,26.780000686645508
2019-12-31,26.780000686645508
2020-01-02,26.190000534057617
2020-01-03,26.100000381469727
2020-01-06,25.850000381469727
2020-01-07,25.969999313354492
2020-01-08,26.200000762939453
2020-01-09,26.65999984741211
2020-01-10,26.260000228881836
2020-01-13,26.5
2020-01-14,26.670000076293945
2020-01-15,27.06999969482422
2020-01-16,27.59000015258789
2020-01-17,27.770000457763672
2020-01-21,27.31999969482422
2020-01-22,27.579999923706055
2020-01-23,27.75
2020-01-24,27.100000381469727
2020-01-27,27.149999618530273
2020-01-28,27.489999771118164
2020-01-29,27.510000228881836
2020-01-30,27.600000381469727
2020-01-31,26.899999618530273
2020-02-03,27.09000015258789
2020-02-04,27.459999084472656
2020-02-05,27.920000076293945
2020-02-06,27.969999313354492
2020-02-07,27.649999618530273
2020-02-10,28.299999237060547
2020-02-11,28.239999771118164
2020-02-12,26.1299991607666
2020-02-13,26.059999465942383
2020-02-14,26.239999771118164
2020-02-18,25.790000915527344
2020-02-19,26.219999313354492
2020-02-20,26.5
2020-02-21,25.770000457763672
2020-02-24,25.110000610351562
2020-02-25,24.059999465942383
2020-02-26,23.809999465942383
2020-02-27,22.709999084472656
2020-02-28,22.389999389648438
2020-03-02,23.489999771118164
2020-03-03,23.049999237060547
2020-03-04,23.899999618530273
2020-03-05,22.3799991607666
2020-03-06,22.350000381469727
2020-03-09,20.170000076293945
2020-03-10,21.899999618530273
2020-03-11,21.729999542236328
2020-03-12,20.68000030517578
2020-03-13,22.1299991607666
2020-03-16,20.84000015258789
2020-03-17,22.559999465942383
2020-03-18,21.549999237060547
2020-03-19,20.06999969482422
2020-03-20,18.3700008392334
2020-03-23,18.549999237060547
2020-03-24,19.110000610351562
2020-03-25,19.239999771118164
2020-03-26,20.760000228881836
2020-03-27,19.739999771118164
2020-03-30,18.90999984741211
2020-03-31,18.1299991607666
2020-04-01,17.600000381469727
2020-04-02,17.850000381469727
2020-04-03,17.719999313354492
2020-04-06,19.219999313354492
2020-04-07,19.8799991607666
2020-04-08,20.260000228881836
2020-04-09,20.190000534057617
2020-04-13,19.940000534057617
2020-04-14,20.15999984741211
2020-04-15,19.1299991607666
2020-04-16,19.18000030517578
2020-04-17,19.93000030517578
2020-04-20,19.329999923706055
2020-04-21,18.690000534057617
2020-04-22,18.90999984741211
2020-04-23,19.040000915527344
2020-04-24,18.5
2020-04-27,19.1299991607666
2020-04-28,19.1299991607666
2020-04-29,19.959999084472656
2020-04-30,19.06999969482422
2020-05-01,18.520000457763672
2020-05-04,18.850000381469727
2020-05-05,19.360000610351562
2020-05-06,19.469999313354492
2020-05-07,19.450000762939453
2020-05-08,19.93000030517578
2020-05-11,19.309999465942383
2020-05-12,18.8700008392334
2020-05-13,18.31999969482422
2020-05-14,18.3799991607666
2020-05-15,18.56999969482422
2020-05-18,19.399999618530273
2020-05-19,18.760000228881836
2020-05-20,19.1299991607666
2020-05-21,18.889999389648438
2020-05-22,19.010000228881836
2020-05-26,19.81999969482422
2020-05-27,20.290000915527344
2020-05-28,20.3799991607666
2020-05-29,20.020000457763672
2020-06-01,20.709999084472656
2020-06-02,23.049999237060547
2020-06-03,22.899999618530273
2020-06-04,23.5
2020-06-05,24.549999237060547
2020-06-08,24.81999969482422
2020-06-09,24.389999389648438
2020-06-10,23.709999084472656
2020-06-11,22.5
2020-06-12,22.520000457763672
2020-06-15,22.110000610351562
2020-06-16,21.989999771118164
2020-06-17,21.8700008392334
2020-06-18,21.68000030517578
2020-06-19,21.610000610351562
2020-06-22,21.75
2020-06-23,21.670000076293945
2020-06-24,20.950000762939453
2020-06-25,21.170000076293945
2020-06-26,21.110000610351562
2020-06-29,21.299999237060547
2020-06-30,21.6200008392334
2020-07-01,21.690000534057617
2020-07-02,21.549999237060547
2020-07-06,21.6200008392334
2020-07-07,20.989999771118164
2020-07-08,21.059999465942383
2020-07-09,20.729999542236328
2020-07-10,21.329999923706055
2020-07-13,21.469999313354492
2020-07-14,21.559999465942383
2020-07-15,22.1299991607666
2020-07-16,21.950000762939453
2020-07-17,21.989999771118164
2020-07-20,21.899999618530273
2020-07-21,21.84000015258789
2020-07-22,22.670000076293945
2020-07-23,22.719999313354492
2020-07-24,22.469999313354492
2020-07-27,22.75
2020-07-28,22.459999084472656
2020-07-29,24.149999618530273
2020-07-30,24.229999542236328
2020-07-31,24.280000686645508
2020-08-03,24.209999084472656
2020-08-04,24.190000534057617
2020-08-05,22.8799991607666
2020-08-06,22.760000228881836
2020-08-07,23.270000457763672
2020-08-10,23.3799991607666
2020-08-11,23.229999542236328
2020-08-12,23.3700008392334
2020-08-13,23.440000534057617
2020-08-14,23.639999389648438
2020-08-17,23.959999084472656
2020-08-18,23.780000686645508
2020-08-19,23.700000762939453
2020-08-20,23.3700008392334
2020-08-21,23.489999771118164
2020-08-24,23.920000076293945
2020-08-25,23.899999618530273
2020-08-26,23.899999618530273
2020-08-27,23.850000381469727
2020-08-28,23.959999084472656
2020-08-31,23.59000015258789
2020-09-01,23.600000381469727
2020-09-02,23.969999313354492
2020-09-03,23.229999542236328
2020-09-04,23.030000686645508
2020-09-08,22.610000610351562
2020-09-09,22.690000534057617
2020-09-10,22.190000534057617
2020-09-11,22.1200008392334
2020-09-14,22.56999969482422
2020-09-15,22.43000030517578
2020-09-16,22.389999389648438
2020-09-17,22.610000610351562
2020-09-18,22.649999618530273
2020-09-21,21.93000030517578
2020-09-22,22.040000915527344
2020-09-23,21.389999389648438
2020-09-24,21.530000686645508
2020-09-25,21.56999969482422
2020-09-28,21.989999771118164
2020-09-29,21.780000686645508
2020-09-30,21.43000030517578
2020-10-01,21.479999542236328
2020-10-02,21.399999618530273
2020-10-05,21.479999542236328
2020-10-06,21.729999542236328
2020-10-07,22.020000457763672
2020-10-08,22.31999969482422
2020-10-09,22.229999542236328
2020-10-12,22.270000457763672
2020-10-13,21.649999618530273
2020-10-14,21.860000610351562
2020-10-15,22.15999984741211
2020-10-16,22.06999969482422
2020-10-19,21.700000762939453
2020-10-20,21.65999984741211
2020-10-21,21.709999084472656
2020-10-22,22.229999542236328
2020-10-23,21.969999313354492
2020-10-26,21.389999389648438
2020-10-27,20.850000381469727
2020-10-28,20.260000228881836
2020-10-29,20.899999618530273
2020-10-30,19.440000534057617
2020-11-02,20.329999923706055
2020-11-03,20.600000381469727
2020-11-04,20.219999313354492
2020-11-05,20.8799991607666
2020-11-06,20.59000015258789
2020-11-09,21.440000534057617
2020-11-10,21.65999984741211
2020-11-11,21.030000686645508
2020-11-12,20.860000610351562
2020-11-13,21.239999771118164
2020-11-16,21.790000915527344
2020-11-17,21.829999923706055
2020-11-18,21.610000610351562
2020-11-19,21.530000686645508
2020-11-20,20.899999618530273
2020-11-23,21.34000015258789
2020-11-24,22.43000030517578
2020-11-25,22.579999923706055
2020-11-27,22.520000457763672
2020-11-30,22.559999465942383
2020-12-01,22.600000381469727
2020-12-02,22.31999969482422
2020-12-03,21.93000030517578
2020-12-04,21.700000762939453
2020-12-07,21.729999542236328
2020-12-08,21.799999237060547
2020-12-09,22.280000686645508
2020-12-10,21.889999389648438
2020-12-11,22.1299991607666
2020-12-14,22.06999969482422
2020-12-15,22.489999771118164
2020-12-16,22.670000076293945
2020-12-17,23.079999923706055
2020-12-18,22.770000457763672
2020-12-21,22.049999237060547
2020-12-22,21.799999237060547
2020-12-23,21.729999542236328
2020-12-24,21.860000610351562
2020-12-28,21.709999084472656
2020-12-29,21.579999923706055
2020-12-30,21.780000686645508
2020-12-31,21.940000534057617
2021-01-04,21.770000457763672
2021-01-05,22.100000381469727
2021-01-06,23.1200008392334
2021-01-07,22.860000610351562
2021-01-08,23.270000457763672
2021-01-11,22.579999923706055
2021-01-12,22.40999984741211
2021-01-13,22.389999389648438
2021-01-14,21.65999984741211
2021-01-15,21.93000030517578
2021-01-19,22.3700008392334
2021-01-20,21.959999084472656
2021-01-21,22.030000686645508
2021-01-22,22.059999465942383
2021-01-25,22.709999084472656
2021-01-26,22.829999923706055
2021-01-27,23.149999618530273
2021-01-28,22.93000030517578
2021-01-29,22.270000457763672
2021-02-01,22.610000610351562
2021-02-02,22.860000610351562
2021-02-03,22.729999542236328
2021-02-04,22.989999771118164
2021-02-05,22.969999313354492
2021-02-08,23.25
2021-02-09,23.3700008392334
2021-02-10,23.469999313354492
2021-02-11,23.559999465942383
2021-02-12,23.989999771118164
2021-02-16,23.899999618530273
2021-02-17,23.8700008392334
2021-02-18,23.5
2021-02-19,23.90999984741211
2021-02-22,23.899999618530273
2021-02-23,23.329999923706055
2021-02-24,23.790000915527344
2021-02-25,23.520000457763672
2021-02-26,23.219999313354492
2021-03-01,23.68000030517578
2021-03-02,23.68000030517578
2021-03-03,23.8799991607666
2021-03-04,23.469999313354492
2021-03-05,24.09000015258789
2021-03-08,25.110000610351562
2021-03-09,24.979999542236328
2021-03-10,24.600000381469727
2021-03-11,24.40999984741211
2021-03-12,24.700000762939453
2021-03-15,25.170000076293945
2021-03-16,24.799999237060547
2021-03-17,24.8700008392334
2021-03-18,25.0
2021-03-19,24.450000762939453
2021-03-22,24.770000457763672
2021-03-23,24.6200008392334
2021-03-24,24.239999771118164
2021-03-25,24.700000762939453
2021-03-26,25.3700008392334
2021-03-29,24.790000915527344
2021-03-30,24.84000015258789
2021-03-31,24.65999984741211
2021-04-01,25.149999618530273
2021-04-05,25.059999465942383
2021-04-06,25.1200008392334
2021-04-07,25.270000457763672
2021-04-08,25.049999237060547
2021-04-09,25.190000534057617
2021-04-12,25.100000381469727
2021-04-13,25.399999618530273
2021-04-14,25.579999923706055
2021-04-15,25.760000228881836
2021-04-16,25.889999389648438
2021-04-19,26.149999618530273
2021-04-20,25.969999313354492
2021-04-21,26.219999313354492
2021-04-22,26.049999237060547
2021-04-23,26.329999923706055
2021-04-26,26.350000381469727
2021-04-27,26.200000762939453
2021-04-28,26.219999313354492
2021-04-29,26.389999389648438
2021-04-30,25.760000228881836
2021-05-03,25.65999984741211
2021-05-04,25.860000610351562
2021-05-05,24.989999771118164
2021-05-06,25.280000686645508
2021-05-07,25.110000610351562
2021-05-10,25.799999237060547
2021-05-11,25.5
2021-05-12,24.559999465942383
2021-05-13,24.700000762939453
2021-05-14,24.860000610351562
2021-05-17,24.889999389648438
2021-05-18,24.860000610351562
2021-05-19,24.790000915527344
2021-05-20,24.479999542236328
2021-05-21,24.56999969482422
2021-05-24,24.700000762939453
2021-05-25,24.290000915527344
2021-05-26,24.5
2021-05-27,24.6299991607666
2021-05-28,24.469999313354492
2021-06-01,24.579999923706055
