Date,Close
2014-10-01,34.650001525878906
2014-10-02,34.83000183105469
2014-10-03,34.9900016784668
2014-10-06,34.7599983215332
2014-10-07,34.04999923706055
2014-10-08,34.41999816894531
2014-10-09,33.790000915527344
2014-10-10,33.81999969482422
2014-10-13,33.18000030517578
2014-10-14,33.61000061035156
2014-10-15,33.7400016784668
2014-10-16,33.650001525878906
2014-10-17,34.400001525878906
2014-10-20,34.970001220703125
2014-10-21,35.63999938964844
2014-10-22,35.400001525878906
2014-10-23,37.029998779296875
2014-10-24,37.90999984741211
2014-10-27,38.400001525878906
2014-10-28,38.779998779296875
2014-10-29,38.61000061035156
2014-10-30,39.099998474121094
2014-10-31,39.380001068115234
2014-11-03,39.91999816894531
2014-11-04,39.810001373291016
2014-11-05,39.72999954223633
2014-11-06,40.08000183105469
2014-11-07,40.08000183105469
2014-11-10,40.83000183105469
2014-11-11,41.29999923706055
2014-11-12,41.45000076293945
2014-11-13,40.849998474121094
2014-11-14,40.779998779296875
2014-11-17,41.2400016784668
2014-11-18,41.04999923706055
2014-11-19,41.310001373291016
2014-11-20,41.040000915527344
2014-11-21,41.18000030517578
2014-11-24,41.68000030517578
2014-11-25,41.72999954223633
2014-11-26,42.04999923706055
2014-11-28,42.09000015258789
2014-12-01,41.689998626708984
2014-12-02,41.93000030517578
2014-12-03,42.0
2014-12-04,41.90999984741211
2014-12-05,41.7599983215332
2014-12-08,41.70000076293945
2014-12-09,41.91999816894531
2014-12-10,41.459999084472656
2014-12-11,41.599998474121094
2014-12-12,41.47999954223633
2014-12-15,41.38999938964844
2014-12-16,41.310001373291016
2014-12-17,42.0099983215332
2014-12-18,42.29999923706055
2014-12-19,42.060001373291016
2014-12-22,41.56999969482422
2014-12-23,42.209999084472656
2014-12-24,42.400001525878906
2014-12-26,42.560001373291016
2014-12-29,42.95000076293945
2014-12-30,42.790000915527344
2014-12-31,42.61000061035156
2015-01-02,42.15999984741211
2015-01-05,41.68000030517578
2015-01-06,41.810001373291016
2015-01-07,42.720001220703125
2015-01-08,43.91999816894531
2015-01-09,43.91999816894531
2015-01-12,44.400001525878906
2015-01-13,44.56999969482422
2015-01-14,44.349998474121094
2015-01-15,43.83000183105469
2015-01-16,44.349998474121094
2015-01-20,44.130001068115234
2015-01-21,43.95000076293945
2015-01-22,44.4900016784668
2015-01-23,44.459999084472656
2015-01-26,44.720001220703125
2015-01-27,44.689998626708984
2015-01-28,44.4900016784668
2015-01-29,45.06999969482422
2015-01-30,42.630001068115234
2015-02-02,42.97999954223633
2015-02-03,43.529998779296875
2015-02-04,43.79999923706055
2015-02-05,43.65999984741211
2015-02-06,43.560001373291016
2015-02-09,43.599998474121094
2015-02-10,43.95000076293945
2015-02-11,43.81999969482422
2015-02-12,44.72999954223633
2015-02-13,44.900001525878906
2015-02-17,44.65999984741211
2015-02-18,44.650001525878906
2015-02-19,44.33000183105469
2015-02-20,44.779998779296875
2015-02-23,45.04999923706055
2015-02-24,45.29999923706055
2015-02-25,45.209999084472656
2015-02-26,45.08000183105469
2015-02-27,45.04999923706055
2015-03-02,45.81999969482422
2015-03-03,45.75
2015-03-04,45.369998931884766
2015-03-05,45.7400016784668
2015-03-06,44.93000030517578
2015-03-09,45.060001373291016
2015-03-10,44.470001220703125
2015-03-11,44.029998779296875
2015-03-12,44.060001373291016
2015-03-13,45.470001220703125
2015-03-16,45.81999969482422
2015-03-17,45.68000030517578
2015-03-18,46.099998474121094
2015-03-19,46.099998474121094
2015-03-20,46.41999816894531
2015-03-23,46.29999923706055
2015-03-24,46.279998779296875
2015-03-25,45.61000061035156
2015-03-26,44.959999084472656
2015-03-27,45.36000061035156
2015-03-30,45.9900016784668
2015-03-31,46.09000015258789
2015-04-01,45.619998931884766
2015-04-02,45.93000030517578
2015-04-06,45.810001373291016
2015-04-07,45.70000076293945
2015-04-08,45.970001220703125
2015-04-09,45.599998474121094
2015-04-10,45.27000045776367
2015-04-13,44.88999938964844
2015-04-14,45.22999954223633
2015-04-15,45.150001525878906
2015-04-16,44.40999984741211
2015-04-17,43.529998779296875
2015-04-20,44.349998474121094
2015-04-21,44.31999969482422
2015-04-22,44.31999969482422
2015-04-23,44.099998474121094
2015-04-24,44.310001373291016
2015-04-27,43.720001220703125
2015-04-28,43.959999084472656
2015-04-29,43.22999954223633
2015-04-30,42.470001220703125
2015-05-01,45.900001525878906
2015-05-04,46.16999816894531
2015-05-05,45.70000076293945
2015-05-06,45.5099983215332
2015-05-07,46.279998779296875
2015-05-08,46.540000915527344
2015-05-11,46.790000915527344
2015-05-12,46.349998474121094
2015-05-13,46.20000076293945
2015-05-14,47.31999969482422
2015-05-15,47.130001068115234
2015-05-18,47.34000015258789
2015-05-19,47.689998626708984
2015-05-20,47.59000015258789
2015-05-21,47.5099983215332
2015-05-22,47.22999954223633
2015-05-26,46.869998931884766
2015-05-27,47.29999923706055
2015-05-28,47.56999969482422
2015-05-29,47.279998779296875
2015-06-01,47.310001373291016
2015-06-02,47.38999938964844
2015-06-03,47.5
2015-06-04,47.7400016784668
2015-06-05,48.06999969482422
2015-06-08,48.130001068115234
2015-06-09,48.0
2015-06-10,49.27000045776367
2015-06-11,49.25
2015-06-12,48.880001068115234
2015-06-15,48.189998626708984
2015-06-16,48.220001220703125
2015-06-17,48.459999084472656
2015-06-18,48.97999954223633
2015-06-19,49.09000015258789
2015-06-22,49.52000045776367
2015-06-23,49.43000030517578
2015-06-24,49.209999084472656
2015-06-25,49.209999084472656
2015-06-26,49.720001220703125
2015-06-29,48.779998779296875
2015-06-30,48.68000030517578
2015-07-01,49.439998626708984
2015-07-02,49.20000076293945
2015-07-06,49.18000030517578
2015-07-07,49.459999084472656
2015-07-08,48.63999938964844
2015-07-09,49.16999816894531
2015-07-10,50.02000045776367
2015-07-13,50.75
2015-07-14,50.79999923706055
2015-07-15,50.970001220703125
2015-07-16,51.0
2015-07-17,50.63999938964844
2015-07-20,50.630001068115234
2015-07-21,50.310001373291016
2015-07-22,50.79999923706055
2015-07-23,50.380001068115234
2015-07-24,49.65999984741211
2015-07-27,48.779998779296875
2015-07-28,49.470001220703125
2015-07-29,49.790000915527344
2015-07-30,50.220001220703125
2015-07-31,47.810001373291016
2015-08-03,47.959999084472656
2015-08-04,47.66999816894531
2015-08-05,47.959999084472656
2015-08-06,47.33000183105469
2015-08-07,47.5099983215332
2015-08-10,48.040000915527344
2015-08-11,47.689998626708984
2015-08-12,47.72999954223633
2015-08-13,48.099998474121094
2015-08-14,48.59000015258789
2015-08-17,48.689998626708984
2015-08-18,49.189998626708984
2015-08-19,49.41999816894531
2015-08-20,48.04999923706055
2015-08-21,47.08000183105469
2015-08-24,45.31999969482422
2015-08-25,44.02000045776367
2015-08-26,43.65999984741211
2015-08-27,43.75
2015-08-28,44.13999938964844
2015-08-31,44.41999816894531
2015-09-01,43.2400016784668
2015-09-02,43.91999816894531
2015-09-03,43.86000061035156
2015-09-04,42.95000076293945
2015-09-08,44.18000030517578
2015-09-09,43.939998626708984
2015-09-10,44.220001220703125
2015-09-11,44.060001373291016
2015-09-14,43.79999923706055
2015-09-15,44.040000915527344
2015-09-16,44.08000183105469
2015-09-17,44.2599983215332
2015-09-18,43.529998779296875
2015-09-21,43.630001068115234
2015-09-22,42.720001220703125
2015-09-23,42.47999954223633
2015-09-24,41.18000030517578
2015-09-25,41.70000076293945
2015-09-28,40.720001220703125
2015-09-29,40.68000030517578
2015-09-30,41.25
2015-10-01,41.650001525878906
2015-10-02,42.13999938964844
2015-10-05,42.68000030517578
2015-10-06,42.56999969482422
2015-10-07,43.41999816894531
2015-10-08,43.869998931884766
2015-10-09,43.790000915527344
2015-10-12,44.29999923706055
2015-10-13,43.369998931884766
2015-10-14,42.93000030517578
2015-10-15,43.41999816894531
2015-10-16,43.84000015258789
2015-10-19,43.75
2015-10-20,43.86000061035156
2015-10-21,43.34000015258789
2015-10-22,44.310001373291016
2015-10-23,44.150001525878906
2015-10-26,44.7400016784668
2015-10-27,44.38999938964844
2015-10-28,45.0
2015-10-29,44.63999938964844
2015-10-30,45.029998779296875
2015-11-02,45.849998474121094
2015-11-03,46.209999084472656
2015-11-04,46.06999969482422
2015-11-05,46.31999969482422
2015-11-06,46.2599983215332
2015-11-09,45.650001525878906
2015-11-10,46.040000915527344
2015-11-11,46.09000015258789
2015-11-12,45.130001068115234
2015-11-13,44.099998474121094
2015-11-16,44.68000030517578
2015-11-17,44.38999938964844
2015-11-18,45.04999923706055
2015-11-19,44.95000076293945
2015-11-20,45.619998931884766
2015-11-23,46.25
2015-11-24,46.7599983215332
2015-11-25,47.06999969482422
2015-11-27,47.150001525878906
2015-11-30,46.599998474121094
2015-12-01,46.720001220703125
2015-12-02,46.16999816894531
2015-12-03,45.459999084472656
2015-12-04,46.11000061035156
2015-12-07,45.72999954223633
2015-12-08,45.22999954223633
2015-12-09,43.970001220703125
2015-12-10,43.59000015258789
2015-12-11,43.290000915527344
2015-12-14,43.08000183105469
2015-12-15,42.88999938964844
2015-12-16,44.02000045776367
2015-12-17,43.279998779296875
2015-12-18,42.13999938964844
2015-12-21,42.34000015258789
2015-12-22,42.25
2015-12-23,42.869998931884766
2015-12-24,42.810001373291016
2015-12-28,42.77000045776367
2015-12-29,43.11000061035156
2015-12-30,42.540000915527344
2015-12-31,42.02000045776367
2016-01-04,41.02000045776367
2016-01-05,41.47999954223633
2016-01-06,40.34000015258789
2016-01-07,40.22999954223633
2016-01-08,40.40999984741211
2016-01-11,39.68000030517578
2016-01-12,39.630001068115234
2016-01-13,38.099998474121094
2016-01-14,38.790000915527344
2016-01-15,38.709999084472656
2016-01-19,38.29999923706055
2016-01-20,37.790000915527344
2016-01-21,38.72999954223633
2016-01-22,39.38999938964844
2016-01-25,39.349998474121094
2016-01-26,39.869998931884766
2016-01-27,39.560001373291016
2016-01-28,39.70000076293945
2016-01-29,41.5099983215332
2016-02-01,41.58000183105469
2016-02-02,40.790000915527344
2016-02-03,40.83000183105469
2016-02-04,41.20000076293945
2016-02-05,40.77000045776367
2016-02-08,40.47999954223633
2016-02-09,40.959999084472656
2016-02-10,41.630001068115234
2016-02-11,41.18000030517578
2016-02-12,42.33000183105469
2016-02-16,42.97999954223633
2016-02-17,43.470001220703125
2016-02-18,43.68000030517578
2016-02-19,43.70000076293945
2016-02-22,44.560001373291016
2016-02-23,44.22999954223633
2016-02-24,44.75
2016-02-25,44.709999084472656
2016-02-26,45.33000183105469
2016-02-29,44.65999984741211
2016-03-01,46.09000015258789
2016-03-02,46.72999954223633
2016-03-03,47.150001525878906
2016-03-04,47.09000015258789
2016-03-07,46.880001068115234
2016-03-08,46.20000076293945
2016-03-09,46.25
2016-03-10,46.130001068115234
2016-03-11,46.43000030517578
2016-03-14,46.75
2016-03-15,46.4900016784668
2016-03-16,47.11000061035156
2016-03-17,48.130001068115234
2016-03-18,48.130001068115234
2016-03-21,47.66999816894531
2016-03-22,47.45000076293945
2016-03-23,47.04999923706055
2016-03-24,47.189998626708984
2016-03-28,47.560001373291016
2016-03-29,48.189998626708984
2016-03-30,47.95000076293945
2016-03-31,48.400001525878906
2016-04-01,48.52000045776367
2016-04-04,48.029998779296875
2016-04-05,47.779998779296875
2016-04-06,48.68000030517578
2016-04-07,48.31999969482422
2016-04-08,48.66999816894531
2016-04-11,48.56999969482422
2016-04-12,48.689998626708984
2016-04-13,48.779998779296875
2016-04-14,48.75
2016-04-15,48.22999954223633
2016-04-18,48.33000183105469
2016-04-19,47.5
2016-04-20,47.66999816894531
2016-04-21,47.2400016784668
2016-04-22,47.65999984741211
2016-04-25,47.91999816894531
2016-04-26,48.52000045776367
2016-04-27,48.59000015258789
2016-04-28,47.689998626708984
2016-04-29,49.290000915527344
2016-05-02,49.83000183105469
2016-05-03,49.65999984741211
2016-05-04,49.22999954223633
2016-05-05,48.939998626708984
2016-05-06,49.09000015258789
2016-05-09,49.59000015258789
2016-05-10,49.75
2016-05-11,49.06999969482422
2016-05-12,49.43000030517578
2016-05-13,48.810001373291016
2016-05-16,49.09000015258789
2016-05-17,48.540000915527344
2016-05-18,48.5099983215332
2016-05-19,48.52000045776367
2016-05-20,48.86000061035156
2016-05-23,48.779998779296875
2016-05-24,49.88999938964844
2016-05-25,49.5099983215332
2016-05-26,49.38999938964844
2016-05-27,49.790000915527344
2016-05-31,50.2599983215332
2016-06-01,50.630001068115234
2016-06-02,51.0099983215332
2016-06-03,50.2599983215332
2016-06-06,50.65999984741211
2016-06-07,50.72999954223633
2016-06-08,50.959999084472656
2016-06-09,50.869998931884766
2016-06-10,50.15999984741211
2016-06-13,49.38999938964844
2016-06-14,49.45000076293945
2016-06-15,49.75
2016-06-16,49.959999084472656
2016-06-17,50.06999969482422
2016-06-20,50.459999084472656
2016-06-21,50.40999984741211
2016-06-22,50.599998474121094
2016-06-23,51.11000061035156
2016-06-24,48.7400016784668
2016-06-27,47.88999938964844
2016-06-28,49.290000915527344
2016-06-29,49.970001220703125
2016-06-30,51.11000061035156
2016-07-01,50.83000183105469
2016-07-05,50.470001220703125
2016-07-06,51.119998931884766
2016-07-07,51.150001525878906
2016-07-08,52.029998779296875
2016-07-11,52.22999954223633
2016-07-12,52.59000015258789
2016-07-13,52.529998779296875
2016-07-14,52.65999984741211
2016-07-15,52.88999938964844
2016-07-18,53.16999816894531
2016-07-19,53.25
2016-07-20,53.540000915527344
2016-07-21,52.91999816894531
2016-07-22,53.470001220703125
2016-07-25,53.4900016784668
2016-07-26,53.77000045776367
2016-07-27,53.540000915527344
2016-07-28,54.529998779296875
2016-07-29,52.56999969482422
2016-08-01,51.869998931884766
2016-08-02,51.16999816894531
2016-08-03,51.630001068115234
2016-08-04,52.77000045776367
2016-08-05,52.02000045776367
2016-08-08,52.5099983215332
2016-08-09,52.4900016784668
2016-08-10,52.630001068115234
2016-08-11,52.900001525878906
2016-08-12,52.86000061035156
2016-08-15,52.279998779296875
2016-08-16,51.970001220703125
2016-08-17,51.72999954223633
2016-08-18,52.25
2016-08-19,52.459999084472656
2016-08-22,52.40999984741211
2016-08-23,52.13999938964844
2016-08-24,52.150001525878906
2016-08-25,52.4900016784668
2016-08-26,51.70000076293945
2016-08-29,52.2599983215332
2016-08-30,52.38999938964844
2016-08-31,52.47999954223633
2016-09-01,51.790000915527344
2016-09-02,51.84000015258789
2016-09-06,52.34000015258789
2016-09-07,52.630001068115234
2016-09-08,52.040000915527344
2016-09-09,49.40999984741211
2016-09-12,50.060001373291016
2016-09-13,49.13999938964844
2016-09-14,49.060001373291016
2016-09-15,49.2599983215332
2016-09-16,48.529998779296875
2016-09-19,48.810001373291016
2016-09-20,48.5099983215332
2016-09-21,49.529998779296875
2016-09-22,49.36000061035156
2016-09-23,48.650001525878906
2016-09-26,48.099998474121094
2016-09-27,48.31999969482422
2016-09-28,46.58000183105469
2016-09-29,45.709999084472656
2016-09-30,45.58000183105469
2016-10-03,45.43000030517578
2016-10-04,45.16999816894531
2016-10-05,45.81999969482422
2016-10-06,46.06999969482422
2016-10-07,45.75
2016-10-10,45.90999984741211
2016-10-11,45.59000015258789
2016-10-12,45.779998779296875
2016-10-13,45.720001220703125
2016-10-14,45.72999954223633
2016-10-17,45.650001525878906
2016-10-18,45.77000045776367
2016-10-19,46.0
2016-10-20,45.380001068115234
2016-10-21,44.93000030517578
2016-10-24,45.040000915527344
2016-10-25,45.099998474121094
2016-10-26,44.84000015258789
2016-10-27,44.38999938964844
2016-10-28,45.66999816894531
2016-10-31,45.880001068115234
2016-11-01,45.54999923706055
2016-11-02,45.060001373291016
2016-11-03,44.88999938964844
2016-11-04,45.04999923706055
2016-11-07,45.720001220703125
2016-11-08,46.4900016784668
2016-11-09,46.79999923706055
2016-11-10,47.619998931884766
2016-11-11,47.880001068115234
2016-11-14,49.439998626708984
2016-11-15,48.9900016784668
2016-11-16,48.790000915527344
2016-11-17,48.790000915527344
2016-11-18,48.86000061035156
2016-11-21,49.20000076293945
2016-11-22,49.25
2016-11-23,49.08000183105469
2016-11-25,49.529998779296875
2016-11-28,48.540000915527344
2016-11-29,48.56999969482422
2016-11-30,48.060001373291016
2016-12-01,47.689998626708984
2016-12-02,48.040000915527344
2016-12-05,48.4900016784668
2016-12-06,48.630001068115234
2016-12-07,49.70000076293945
2016-12-08,49.970001220703125
2016-12-09,49.81999969482422
2016-12-12,50.16999816894531
2016-12-13,50.400001525878906
2016-12-14,49.790000915527344
2016-12-15,49.560001373291016
2016-12-16,49.7599983215332
2016-12-19,49.939998626708984
2016-12-20,49.93000030517578
2016-12-21,49.630001068115234
2016-12-22,49.5
2016-12-23,49.68000030517578
2016-12-27,49.90999984741211
2016-12-28,49.5099983215332
2016-12-29,49.599998474121094
2016-12-30,48.880001068115234
2017-01-03,49.349998474121094
2017-01-04,49.97999954223633
2017-01-05,49.029998779296875
2017-01-06,48.529998779296875
2017-01-09,47.90999984741211
2017-01-10,48.0099983215332
2017-01-11,47.459999084472656
2017-01-12,46.9900016784668
2017-01-13,47.0
2017-01-17,47.220001220703125
2017-01-18,47.45000076293945
2017-01-19,47.4900016784668
2017-01-20,47.709999084472656
2017-01-23,47.439998626708984
2017-01-24,48.459999084472656
2017-01-25,48.599998474121094
2017-01-26,48.08000183105469
2017-01-27,47.38999938964844
2017-01-30,47.189998626708984
2017-01-31,47.720001220703125
2017-02-01,48.560001373291016
2017-02-02,48.18000030517578
2017-02-03,48.7400016784668
2017-02-06,48.54999923706055
2017-02-07,48.61000061035156
2017-02-08,48.189998626708984
2017-02-09,48.959999084472656
2017-02-10,48.91999816894531
2017-02-13,48.68000030517578
2017-02-14,48.20000076293945
2017-02-15,48.2599983215332
2017-02-16,48.34000015258789
2017-02-17,48.619998931884766
2017-02-21,49.06999969482422
2017-02-22,48.9900016784668
2017-02-23,49.15999984741211
2017-02-24,49.43000030517578
2017-02-27,49.5
2017-02-28,49.18000030517578
2017-03-01,49.91999816894531
2017-03-02,49.4900016784668
2017-03-03,49.47999954223633
2017-03-06,49.029998779296875
2017-03-07,48.83000183105469
2017-03-08,48.709999084472656
2017-03-09,48.20000076293945
2017-03-10,48.84000015258789
2017-03-13,49.04999923706055
2017-03-14,49.220001220703125
2017-03-15,49.939998626708984
2017-03-16,50.16999816894531
2017-03-17,50.58000183105469
2017-03-20,50.470001220703125
2017-03-21,50.0
2017-03-22,49.869998931884766
2017-03-23,50.36000061035156
2017-03-24,50.09000015258789
2017-03-27,49.81999969482422
2017-03-28,50.06999969482422
2017-03-29,50.349998474121094
2017-03-30,50.40999984741211
2017-03-31,50.31999969482422
2017-04-03,50.59000015258789
2017-04-04,50.4900016784668
2017-04-05,50.810001373291016
2017-04-06,50.900001525878906
2017-04-07,50.90999984741211
2017-04-10,51.08000183105469
2017-04-11,51.529998779296875
2017-04-12,51.099998474121094
2017-04-13,50.66999816894531
2017-04-17,51.2599983215332
2017-04-18,51.099998474121094
2017-04-19,51.2599983215332
2017-04-20,52.220001220703125
2017-04-21,52.470001220703125
2017-04-24,52.95000076293945
2017-04-25,53.540000915527344
2017-04-26,54.040000915527344
2017-04-27,53.59000015258789
2017-04-28,52.540000915527344
2017-05-01,52.709999084472656
2017-05-02,53.2599983215332
2017-05-03,53.47999954223633
2017-05-04,53.4900016784668
2017-05-05,53.790000915527344
2017-05-08,53.45000076293945
2017-05-09,53.4900016784668
2017-05-10,53.5
2017-05-11,53.15999984741211
2017-05-12,51.83000183105469
2017-05-15,51.88999938964844
2017-05-16,51.720001220703125
2017-05-17,50.61000061035156
2017-05-18,50.099998474121094
2017-05-19,50.630001068115234
2017-05-22,51.29999923706055
2017-05-23,51.189998626708984
2017-05-24,51.689998626708984
2017-05-25,52.119998931884766
2017-05-26,52.08000183105469
2017-05-30,51.90999984741211
2017-05-31,52.02000045776367
2017-06-01,52.11000061035156
2017-06-02,52.459999084472656
2017-06-05,52.619998931884766
2017-06-06,52.0099983215332
2017-06-07,51.849998474121094
2017-06-08,52.060001373291016
2017-06-09,52.16999816894531
2017-06-12,52.790000915527344
2017-06-13,52.56999969482422
2017-06-14,52.790000915527344
2017-06-15,52.29999923706055
2017-06-16,52.7400016784668
2017-06-19,53.470001220703125
2017-06-20,52.970001220703125
2017-06-21,52.81999969482422
2017-06-22,52.65999984741211
2017-06-23,52.61000061035156
2017-06-26,52.93000030517578
2017-06-27,52.34000015258789
2017-06-28,52.65999984741211
2017-06-29,52.119998931884766
2017-06-30,52.529998779296875
2017-07-03,52.439998626708984
2017-07-05,52.709999084472656
2017-07-06,52.150001525878906
2017-07-07,52.86000061035156
2017-07-10,52.439998626708984
2017-07-11,52.540000915527344
2017-07-12,53.119998931884766
2017-07-13,53.15999984741211
2017-07-14,53.220001220703125
2017-07-17,53.099998474121094
2017-07-18,52.25
2017-07-19,52.59000015258789
2017-07-20,52.56999969482422
2017-07-21,52.650001525878906
2017-07-24,53.380001068115234
2017-07-25,53.79999923706055
2017-07-26,51.83000183105469
2017-07-27,51.790000915527344
2017-07-28,49.58000183105469
2017-07-31,48.18000030517578
2017-08-01,48.119998931884766
2017-08-02,47.619998931884766
2017-08-03,47.7599983215332
2017-08-04,48.34000015258789
2017-08-07,48.22999954223633
2017-08-08,47.88999938964844
2017-08-09,47.70000076293945
2017-08-10,46.97999954223633
2017-08-11,46.970001220703125
2017-08-14,47.43000030517578
2017-08-15,47.150001525878906
2017-08-16,47.7599983215332
2017-08-17,46.529998779296875
2017-08-18,46.41999816894531
2017-08-21,46.189998626708984
2017-08-22,46.40999984741211
2017-08-23,45.619998931884766
2017-08-24,45.22999954223633
2017-08-25,45.31999969482422
2017-08-28,44.959999084472656
2017-08-29,45.27000045776367
2017-08-30,46.08000183105469
2017-08-31,45.970001220703125
2017-09-01,46.43000030517578
2017-09-05,45.720001220703125
2017-09-06,46.540000915527344
2017-09-07,43.5
2017-09-08,45.29999923706055
2017-09-11,45.369998931884766
2017-09-12,45.59000015258789
2017-09-13,45.630001068115234
2017-09-14,45.5099983215332
2017-09-15,45.849998474121094
2017-09-18,45.880001068115234
2017-09-19,45.5
2017-09-20,45.75
2017-09-21,45.939998626708984
2017-09-22,46.7599983215332
2017-09-25,47.22999954223633
2017-09-26,47.43000030517578
2017-09-27,47.310001373291016
2017-09-28,47.790000915527344
2017-09-29,47.72999954223633
2017-10-02,48.189998626708984
2017-10-03,48.560001373291016
2017-10-04,48.790000915527344
2017-10-05,48.47999954223633
2017-10-06,48.459999084472656
2017-10-09,48.27000045776367
2017-10-10,47.970001220703125
2017-10-11,48.34000015258789
2017-10-12,47.88999938964844
2017-10-13,47.66999816894531
2017-10-16,47.790000915527344
2017-10-17,47.72999954223633
2017-10-18,48.13999938964844
2017-10-19,48.43000030517578
2017-10-20,48.91999816894531
2017-10-23,49.08000183105469
2017-10-24,48.54999923706055
2017-10-25,47.900001525878906
2017-10-26,48.22999954223633
2017-10-27,49.45000076293945
2017-10-30,47.20000076293945
2017-10-31,47.2599983215332
2017-11-01,46.5
2017-11-02,46.11000061035156
2017-11-03,46.0
2017-11-06,45.86000061035156
2017-11-07,45.939998626708984
2017-11-08,45.720001220703125
2017-11-09,45.880001068115234
2017-11-10,45.939998626708984
2017-11-13,45.810001373291016
2017-11-14,45.56999969482422
2017-11-15,45.380001068115234
2017-11-16,45.9900016784668
2017-11-17,46.45000076293945
2017-11-20,46.34000015258789
2017-11-21,46.400001525878906
2017-11-22,46.650001525878906
2017-11-24,46.4900016784668
2017-11-27,46.45000076293945
2017-11-28,47.349998474121094
2017-11-29,48.099998474121094
2017-11-30,48.2400016784668
2017-12-01,47.880001068115234
2017-12-04,48.29999923706055
2017-12-05,47.5099983215332
2017-12-06,46.040000915527344
2017-12-07,46.16999816894531
2017-12-08,46.29999923706055
2017-12-11,46.119998931884766
2017-12-12,46.33000183105469
2017-12-13,46.279998779296875
2017-12-14,45.9900016784668
2017-12-15,46.779998779296875
2017-12-18,47.13999938964844
2017-12-19,46.939998626708984
2017-12-20,47.029998779296875
2017-12-21,47.38999938964844
2017-12-22,47.060001373291016
2017-12-26,47.540000915527344
2017-12-27,47.54999923706055
2017-12-28,47.529998779296875
2017-12-29,47.72999954223633
2018-01-02,47.86000061035156
2018-01-03,47.619998931884766
2018-01-04,47.72999954223633
2018-01-05,47.900001525878906
2018-01-08,48.31999969482422
2018-01-09,47.95000076293945
2018-01-10,47.47999954223633
2018-01-11,48.56999969482422
2018-01-12,48.79999923706055
2018-01-16,48.439998626708984
2018-01-17,48.5
2018-01-18,48.36000061035156
2018-01-19,48.25
2018-01-22,48.09000015258789
2018-01-23,47.349998474121094
2018-01-24,47.33000183105469
2018-01-25,47.790000915527344
2018-01-26,47.83000183105469
2018-01-29,47.63999938964844
2018-01-30,46.97999954223633
2018-01-31,46.5099983215332
2018-02-01,45.63999938964844
2018-02-02,45.04999923706055
2018-02-05,43.45000076293945
2018-02-06,45.58000183105469
2018-02-07,45.779998779296875
2018-02-08,43.9900016784668
2018-02-09,44.279998779296875
2018-02-12,44.91999816894531
2018-02-13,44.38999938964844
2018-02-14,44.93000030517578
2018-02-15,45.2400016784668
2018-02-16,45.04999923706055
2018-02-20,44.369998931884766
2018-02-21,44.880001068115234
2018-02-22,44.36000061035156
2018-02-23,44.77000045776367
2018-02-26,44.31999969482422
2018-02-27,43.79999923706055
2018-02-28,43.459999084472656
2018-03-01,42.31999969482422
2018-03-02,41.79999923706055
2018-03-05,43.93000030517578
2018-03-06,45.5099983215332
2018-03-07,45.06999969482422
2018-03-08,45.31999969482422
2018-03-09,46.40999984741211
2018-03-12,46.869998931884766
2018-03-13,47.02000045776367
2018-03-14,47.40999984741211
2018-03-15,46.0099983215332
2018-03-16,46.2599983215332
2018-03-19,45.810001373291016
2018-03-20,45.22999954223633
2018-03-21,45.27000045776367
2018-03-22,44.22999954223633
2018-03-23,43.130001068115234
2018-03-26,43.779998779296875
2018-03-27,43.619998931884766
2018-03-28,43.900001525878906
2018-03-29,44.36000061035156
2018-04-02,43.29999923706055
2018-04-03,44.150001525878906
2018-04-04,44.91999816894531
2018-04-05,44.9900016784668
2018-04-06,43.93000030517578
2018-04-09,43.81999969482422
2018-04-10,44.47999954223633
2018-04-11,44.459999084472656
2018-04-12,44.40999984741211
2018-04-13,44.33000183105469
2018-04-16,44.77000045776367
2018-04-17,45.040000915527344
2018-04-18,44.84000015258789
2018-04-19,43.58000183105469
2018-04-20,42.900001525878906
2018-04-23,42.93000030517578
2018-04-24,42.349998474121094
2018-04-25,41.83000183105469
2018-04-26,42.720001220703125
2018-04-27,41.04999923706055
2018-04-30,40.54999923706055
2018-05-01,40.380001068115234
2018-05-02,40.7599983215332
2018-05-03,40.529998779296875
2018-05-04,41.41999816894531
2018-05-07,41.54999923706055
2018-05-08,41.630001068115234
2018-05-09,41.599998474121094
2018-05-10,41.849998474121094
2018-05-11,41.869998931884766
2018-05-14,41.75
2018-05-15,41.61000061035156
2018-05-16,41.7599983215332
2018-05-17,41.880001068115234
2018-05-18,42.119998931884766
2018-05-21,42.58000183105469
2018-05-22,41.91999816894531
2018-05-23,41.650001525878906
2018-05-24,41.630001068115234
2018-05-25,41.630001068115234
2018-05-29,41.4900016784668
2018-05-30,42.02000045776367
2018-05-31,41.29999923706055
2018-06-01,41.45000076293945
2018-06-04,41.95000076293945
2018-06-05,42.36000061035156
2018-06-06,42.77000045776367
2018-06-07,43.029998779296875
2018-06-08,43.63999938964844
2018-06-11,44.45000076293945
2018-06-12,44.720001220703125
2018-06-13,44.02000045776367
2018-06-14,44.25
2018-06-15,44.31999969482422
2018-06-18,44.08000183105469
2018-06-19,44.150001525878906
2018-06-20,44.70000076293945
2018-06-21,44.22999954223633
2018-06-22,43.689998626708984
2018-06-25,43.52000045776367
2018-06-26,44.09000015258789
2018-06-27,43.97999954223633
2018-06-28,44.36000061035156
